,Mean_Rank_or_Score,Std_Rank_or_Score
Maximum_duration_of_Visit_mean_content,7.972462056064029,0.7056802632824433
First-pass_duration_max_medical,7.709697091226164,0.6440671569842572
Duration_of_first_Visit_std_medical,7.485189075621528,0.7449565271807955
Duration_of_first_Visit_mean_medical,7.370730669820201,0.7152522382274549
Maximum_duration_of_Visit_mean_medical,7.265152543537544,0.7285943513725163
Average_whole-fixation_eye_openness_std_medical,7.173216591689138,1.4768266775711885
First-pass_first_fixation_duration_mean_medical,6.849869936258915,0.8551601187329472
First-pass_first_fixation_duration_std_medical,6.8192772586386745,0.6747876149611564
Average_whole-fixation_eye_openness_max_content,6.564138994101647,1.0729705388092987
Duration_of_first_whole_fixation_std_medical,6.2102508927379105,0.6075031219842574
Average_whole-fixation_eye_openness_mean_medical,6.183231831784687,1.3277243897219626
Time_to_first_Visit_std_content,5.966790178237877,0.7196695223092282
Time_to_first_Visit_max_medical,5.713735873908738,0.6803779198719951
Time_to_first_Visit_mean_content,5.668671987057868,0.6771424400693061
Time_to_first_Visit_max_content,5.664382720830185,0.680620684009201
Total_duration_of_Visit_max_content,5.558024598722494,0.8064913694432283
First-pass_duration_std_medical,5.513330305571449,0.5726609408488929
First-pass_duration_std_content,5.450729537201121,0.5351572129103185
Number_of_Visits_max_content,5.374788988514166,0.9031738038680008
Time_to_first_Visit_mean_medical,5.3707720130282555,0.6792028224045085
Time_to_first_Visit_std_medical,5.270996521444484,0.671691618535418
First-pass_duration_mean_medical,5.23563803549211,0.7157655421110332
Total_duration_of_Visit_mean_content,5.131820909155078,0.6537732392613198
Average_whole-fixation_eye_openness_max_medical,5.04582211183519,1.0298455271372233
Total_duration_of_Visit_std_content,4.942176306451678,0.75906673433359
Maximum_duration_of_whole_fixations_std_medical,4.910980472656527,0.4905342118254383
Duration_of_first_fixation_std_medical,4.8940416550091514,0.5388065574617608
Maximum_duration_of_fixations_std_medical,4.777401580171424,0.4832984182403694
First-pass_regression_mean_medical,4.766994382936896,0.7108453777844556
First-pass_first_fixation_duration_max_content,4.385186237920673,0.48513995727347864
Duration_of_first_whole_fixation_mean_medical,4.1881830542395235,0.5398121240171188
Total_duration_of_Visit_max_medical,4.151423899167862,0.7183497240942527
Maximum_duration_of_whole_fixations_std_content,4.100436159647776,0.4632029749837812
Duration_of_first_fixation_mean_medical,4.0919417790808765,0.53032409127461
Total_duration_of_Visit_std_medical,4.018687608429585,0.7432255316098227
Maximum_duration_of_fixations_std_content,3.999701096407891,0.45779716510838325
First-pass_regression_std_medical,3.9837302661754723,0.6237923089664206
First-pass_first_fixation_duration_max_medical,3.911386247273379,0.4870239073324101
Total_duration_of_Visit_mean_medical,3.827812981302474,0.6235313910187612
First-pass_duration_mean_content,3.823944680568006,0.5894443136243955
Average_duration_of_whole_fixations_mean_medical,3.7726975798427604,0.49419770800673735
Duration_of_first_whole_fixation_max_medical,3.6933226361201714,0.46389209441536505
Average_duration_of_fixations_mean_medical,3.5703970832632472,0.478973451560472
Duration_of_first_fixation_max_medical,3.5344179226745736,0.46739664075835907
Number_of_Visits_mean_content,3.5089512896027935,0.6607552962194669
First-pass_first_fixation_duration_mean_content,3.4395413538939743,0.5501771738899798
First-pass_regression_mean_content,3.419278641996186,0.5896776525508786
Maximum_duration_of_whole_fixations_mean_medical,3.4143289204656493,0.4569170530656968
Time_to_first_fixation_min_medical,3.3915407273816283,0.3416099298095587
Time_to_first_Visit_min_medical,3.3915407273816283,0.3416099298095587
Maximum_duration_of_fixations_mean_medical,3.2966126632012696,0.4462274034414595
Minimum_duration_of_fixations_min_content,3.2740500272760777,0.5926829289546546
First-pass_first_fixation_duration_std_content,3.078600687179527,0.4213481186792779
Maximum_duration_of_whole_fixations_max_medical,3.013178469594722,0.39156762093518
Maximum_duration_of_fixations_max_medical,3.013178469594722,0.39156762093518
Average_duration_of_whole_fixations_std_medical,3.0100270159617257,0.44719836662620954
First-pass_regression_std_content,2.9662368941858235,0.5288700044176314
Time_to_entry_saccade_min_content,2.9129812623357396,0.4877965777028519
Duration_of_first_whole_fixation_mean_content,2.886835757972074,0.4363899552928541
Peak_velocity_of_entry_saccade_min_medical,2.8529184064089974,0.43577033675376126
Number_of_Visits_max_medical,2.850811228762386,0.6586315515038261
Duration_of_first_fixation_mean_content,2.8176613828222368,0.4255827679436281
Average_whole-fixation_pupil_diameter_max_medical,2.7675714130813294,0.5134282134851141
Average_duration_of_whole_fixations_mean_content,2.753530725142086,0.41453306753270375
Maximum_duration_of_fixations_max_content,2.7219093472057976,0.4692024637313977
Total_duration_of_whole_fixations_max_content,2.717293575104853,0.5251761760531958
Maximum_duration_of_whole_fixations_max_content,2.711076675324152,0.46812014507160926
Maximum_duration_of_whole_fixations_mean_content,2.7093952650332382,0.3867923377633078
Average_pupil_diameter_max_medical,2.6920646653008493,0.5049006483694403
Total_duration_of_fixations_max_content,2.679842687180582,0.5170836852840137
Average_duration_of_fixations_mean_content,2.6317620700446387,0.4023556316169621
Maximum_duration_of_fixations_mean_content,2.60890846455846,0.37483316947244455
Average_duration_of_fixations_std_medical,2.6073327071404537,0.4221783085946072
Duration_of_first_whole_fixation_std_content,2.5615172071702705,0.389535201695423
Average_pupil_diameter_min_medical,2.5427207592482937,0.5725953579245913
Time_to_exit_saccade_min_content,2.475747752101585,0.4919971295609691
Average_whole-fixation_pupil_diameter_min_medical,2.4057123117809285,0.5555545040175883
Minimum_duration_of_whole_fixations_std_medical,2.399950476970445,0.4203779020094315
Number_of_Visits_mean_medical,2.3566759628723477,0.5880968746213208
Minimum_duration_of_fixations_max_medical,2.3299756003802186,0.37792371812718356
Duration_of_first_Visit_min_medical,2.2535583049060746,0.47372787450068937
Duration_of_first_fixation_std_content,2.1738686389508355,0.36052393038793806
Minimum_duration_of_fixations_std_medical,2.1597709076463683,0.4034721239450739
Minimum_duration_of_whole_fixations_mean_medical,2.1459976797852285,0.43321372523940815
Average_duration_of_Visit_min_medical,2.091403196151084,0.4605096219344009
Total_duration_of_fixations_max_medical,2.0682446751983026,0.48703900689033425
Average_duration_of_fixations_max_content,2.0282872684029885,0.3564839001242649
Average_pupil_diameter_max_content,2.014967080874951,0.4278619981057928
Average_whole-fixation_pupil_diameter_mean_medical,1.993364964615313,0.4617117532660854
Total_duration_of_whole_fixations_max_medical,1.992756459383289,0.4800138484675944
Average_whole-fixation_pupil_diameter_mean_content,1.985456652669485,0.4608214605478969
Average_pupil_diameter_mean_content,1.9789254380803158,0.46004706458454864
Average_pupil_diameter_mean_medical,1.973899947158771,0.4594637322031827
Minimum_duration_of_fixations_mean_medical,1.9391639858277825,0.4074015319361819
Average_pupil_diameter_min_content,1.8900452368001297,0.49884885697478365
Minimum_duration_of_whole_fixations_max_medical,1.8488065968249359,0.33730004365859645
Number_of_Visits_std_content,1.8034852960620384,0.5028188540045625
Sentence_id_current_min_medical,1.7716686674669864,0.26806022636626525
Time_to_first_fixation_min_content,1.7716686674669864,0.2680602263662654
Time_to_first_Visit_min_content,1.7716686674669864,0.2680602263662654
word_id_text_min_medical,1.7716686674669861,0.2680602263662652
Average_duration_of_fixations_max_medical,1.7657368809563925,0.3239977444650246
Time_to_first_fixation_max_content,1.7388160352144175,0.3469737240526248
Average_duration_of_whole_fixations_std_content,1.7318389578190878,0.3343859419237551
Average_whole-fixation_pupil_diameter_min_content,1.7266816473204787,0.47291474002434086
Minimum_duration_of_fixations_max_content,1.7155851209743076,0.3303632136085566
Minimum_duration_of_whole_fixations_mean_content,1.6730549360839004,0.3643950640894309
Average_duration_of_whole_fixations_max_medical,1.6441399309821094,0.3137518885602372
Average_duration_of_whole_fixations_max_content,1.6400566287354474,0.317301887414834
Average_duration_of_fixations_std_content,1.616637912621482,0.3257802215497536
Average_whole-fixation_pupil_diameter_max_content,1.6163472675556512,0.37674531351977686
Minimum_duration_of_fixations_min_medical,1.6034761482058568,0.3940505430758704
word_frequency_screen_min_content,1.5809531309328078,0.3592685933882015
word_frequency_screen_min_medical,1.5809531309328078,0.3592685933882015
Minimum_duration_of_fixations_mean_content,1.5697536491494883,0.3521092012072876
Number_of_saccades_in_AOI_std_content,1.5646564701228107,0.34845163606024027
Peak_velocity_of_exit_saccade_min_content,1.5520302931714218,0.2855543625042846
total_word_count_screen_max_content,1.5283905115733676,0.3562416504107029
total_word_count_screen_max_medical,1.5283905115733676,0.3562416504107029
Time_to_first_fixation_std_content,1.520344335018604,0.35066073914217677
Number_of_saccades_in_AOI_mean_medical,1.5178660151906904,0.33028679285382495
Total_duration_of_whole_fixations_std_medical,1.5025277589771107,0.4345900509160644
Total_duration_of_whole_fixations_std_content,1.490719987957949,0.39567676526348433
Number_of_saccades_in_AOI_std_medical,1.4850283134494442,0.3827940302749363
Total_duration_of_fixations_std_medical,1.4682012999226304,0.43619348891446896
Total_duration_of_fixations_std_content,1.4581309888961074,0.3942509410233494
word_id_screen_max_content,1.4524798536806396,0.3413641766592584
Time_to_first_whole_fixation_max_content,1.4203810737981115,0.31063005695460993
Total_duration_of_whole_fixations_mean_content,1.4185052311101407,0.31839911525677905
Time_to_first_whole_fixation_std_content,1.408505839975318,0.3368683027680464
Total_duration_of_fixations_mean_content,1.407817591182677,0.3167870520833312
Time_to_first_fixation_max_medical,1.4021984880030756,0.30929157826002646
Time_to_first_whole_fixation_max_medical,1.374887785144804,0.30610936854757376
Total_duration_of_whole_fixations_mean_medical,1.374699595057827,0.35808794672189426
Time_to_first_fixation_mean_content,1.3673659680909385,0.3170334414167737
Maximum_duration_of_fixations_min_content,1.3666031328557608,0.22867155675593623
Time_to_first_whole_fixation_mean_content,1.361175382818186,0.31738562142608
Number_of_saccades_in_AOI_mean_content,1.3555091979784473,0.2622683945751705
Minimum_duration_of_whole_fixations_max_content,1.3532954063507827,0.29056860389880473
Total_duration_of_fixations_mean_medical,1.3455389330428518,0.35371358619402904
Maximum_duration_of_Visit_min_medical,1.328970879446871,0.35404802764693905
Time_to_exit_saccade_std_content,1.3135328773744064,0.32705360475849826
Time_to_first_whole_fixation_mean_medical,1.3072806656974476,0.32536536712745595
Time_to_first_fixation_mean_medical,1.3041388444112385,0.3250317046701089
Time_to_entry_saccade_max_medical,1.2481550968297175,0.2738174506561967
Time_to_entry_saccade_std_content,1.2273338037872883,0.31915098172777395
Average_duration_of_fixations_min_content,1.2210330900357924,0.21681586487423768
Peak_velocity_of_entry_saccade_min_content,1.192707862199541,0.4386830932425801
Number_of_Visits_std_medical,1.168232302304927,0.43361663127061567
Minimum_duration_of_Visit_min_content,1.1396571260859127,0.333833694769298
Number_of_saccades_in_AOI_max_content,1.1395078037936406,0.3479366158529081
Time_to_exit_saccade_mean_content,1.12001201424999,0.28174938042669173
Time_to_exit_saccade_mean_medical,1.105235683145342,0.28650899083545334
Minimum_duration_of_whole_fixations_std_content,1.1034426809105105,0.2748624289623311
Time_to_entry_saccade_mean_content,1.099154487032488,0.2814006445027411
total_lemma_count_screen_max_medical,1.09766323311532,0.31835847396607914
total_lemma_count_screen_max_content,1.09766323311532,0.31835847396607914
Minimum_duration_of_fixations_std_content,1.086779319490961,0.2730724952804067
Time_to_entry_saccade_mean_medical,1.0695220774818506,0.29014050090038057
total_lemma_count_text_min_medical,1.065389537848261,0.2643566583414325
total_lemma_count_text_min_content,1.065389537848261,0.2643566583414325
Time_to_first_fixation_std_medical,1.054691971661982,0.28583841087395506
Time_to_exit_saccade_max_medical,1.016510539458221,0.2514754122634234
Time_to_first_whole_fixation_std_medical,1.0089589195778295,0.2793291006298729
Average_duration_of_Visit_min_content,0.9989929276933731,0.2961195233970376
Time_to_exit_saccade_std_medical,0.9517338368159841,0.2639618193770316
Regression-path_duration_mean_content,0.941906177253078,0.26257336426175015
Maximum_duration_of_Visit_min_content,0.9039019772030842,0.27967561484208114
Time_to_entry_saccade_max_content,0.8776842092646276,0.27605430021913385
Regression-path_duration_mean_medical,0.8761414545090134,0.29458504397419427
Minimum_duration_of_whole_fixations_min_content,0.869508422998158,0.25923161208503764
Time_to_entry_saccade_std_medical,0.862333727422727,0.25970989697791175
AOI_length_min_content,0.8130408754827306,0.27751044747718817
word_count_screen_max_content,0.8130408754827291,0.27751044747718817
Minimum_duration_of_whole_fixations_min_medical,0.7833334969265622,0.3371262492204257
Number_of_saccades_in_AOI_max_medical,0.7637420835304851,0.28701124069051315
total_word_count_text_min_medical,0.763018212275383,0.226811376421017
total_word_count_text_min_content,0.763018212275383,0.226811376421017
Duration_of_first_whole_fixation_max_content,0.7159845690123082,0.31754833289636714
Time_to_exit_saccade_max_content,0.7141494031727675,0.23314919579759066
total_word_count_screen_min_medical,0.6107260045504839,0.2338047019876923
total_word_count_screen_min_content,0.6107260045504839,0.2338047019876923
Maximum_duration_of_fixations_min_medical,0.5984360509419234,0.14618403308827843
tag.id_max_medical,0.5546430776932104,0.03640184800266498
Duration_of_first_fixation_min_content,0.48619247432943097,0.2181648470144032
Number_of_whole_fixations_mean_medical,0.4206500346288359,0.21651025576488775
Duration_of_first_fixation_min_medical,0.4177900207891699,0.18196087194677027
Number_of_fixations_mean_content,0.41222739842974204,0.188289526862894
Number_of_fixations_mean_medical,0.410996054872134,0.21726051857432319
AOI_length_std_content,0.40758654145915196,0.12195984133978825
Number_of_whole_fixations_mean_content,0.40520840573072886,0.1839533831869092
total_lemma_count_screen_min_medical,0.38650186535378916,0.17797239265181786
total_lemma_count_screen_min_content,0.38650186535378916,0.17797239265181786
AOI_length_max_content,0.3778971050453408,0.19082466320542232
Duration_of_first_fixation_max_content,0.3431107775137985,0.2325935473513366
total_word_count_screen_std_medical,0.31383578992853794,0.15338023625538363
Duration_of_first_whole_fixation_min_medical,0.3063607172093555,0.11857433057952327
total_lemma_count_text_std_content,0.3061536669204512,0.15903862969438037
right_dependents_max_content,0.2903180862543657,0.13140589650578607
total_lemma_count_screen_std_medical,0.2794429074215975,0.1617852055489188
total_word_count_text_std_content,0.2629711499770857,0.14566621689375361
total_word_count_screen_std_content,0.23212915480879398,0.19671011838275232
id.line_mean_content,0.2292061944256269,0.1348780899271689
tag.id_mean_medical,0.2253757425060883,0.14417308435769358
Number_of_whole_fixations_std_medical,0.22436895223435457,0.19728294912870625
left_dependents_max_content,0.2233446562235145,0.1450109393438704
Number_of_whole_fixations_max_content,0.22047200495205796,0.1809506795198655
total_word_count_text_mean_medical,0.21623203850605718,0.11802159815465163
total_lemma_count_text_mean_medical,0.215020952176462,0.1207522246031068
word_id_screen_std_medical,0.2141331555377662,0.1536549074782367
Number_of_fixations_std_medical,0.2125284574194512,0.19710626697571793
Time_to_entry_saccade_min_medical,0.21018559592904354,0.30387987564772667
id.line_min_medical,0.20462833471469108,0.13318858352246168
id.line_min_content,0.20326167557904085,0.13301433686266423
word_id_screen_std_content,0.202712592565922,0.16338593958077327
id.line_mean_medical,0.20076573292081912,0.13194058051377697
tag.id_mean_content,0.1982341173690629,0.13851375072289884
Average_duration_of_fixations_min_medical,0.18887337497349171,0.09170967283839693
Maximum_duration_of_whole_fixations_min_medical,0.18279104179420277,0.16326449797285483
Number_of_fixations_max_content,0.18081368793393576,0.1620494020645153
Average_pupil_diameter_std_content,0.17823491102514594,0.11622350053934348
Time_to_first_whole_fixation_min_content,0.17757966712134035,0.12564269865347233
left_dependents_std_content,0.1746627502763526,0.13670825699508865
total_lemma_count_text_max_medical,0.17311212722059022,0.11741952419408482
total_lemma_count_text_max_content,0.17311212722059022,0.11741952419408482
tag.id_std_medical,0.17243706612483564,0.12019848041871621
tag.id_std_content,0.16950329378265028,0.12284351832449439
AOI_length_std_medical,0.16511032847280435,0.12028551708124255
word_frequency_text_min_medical,0.16506939035000326,0.11445773393332091
word_frequency_text_min_content,0.16506939035000326,0.11445773393332091
Minimum_duration_of_Visit_min_medical,0.16435308535561063,0.11728524049955097
total_word_count_text_max_content,0.1628735878308202,0.11359961841246888
total_word_count_text_max_medical,0.1628735878308202,0.11359961841246888
Average_whole-fixation_pupil_diameter_std_content,0.16085752660753663,0.11021133030105117
tag.id_max_content,0.16025582783961134,0.056767758223753746
word_frequency_screen_mean_medical,0.15986971213811596,0.12566399088840116
word_id_screen_max_medical,0.15380292324489642,0.1434314305615121
Number_of_whole_fixations_std_content,0.15051210347997634,0.14488155092463004
Peak_velocity_of_entry_saccade_std_medical,0.1502477670703656,0.09755635546247918
word_count_screen_std_content,0.14792558999128505,0.10699222559966488
Number_of_fixations_std_content,0.1449836527169384,0.1444888012491659
word_count_text_mean_medical,0.1447417804698614,0.09865565200755595
right_dependents_std_medical,0.14403693350434724,0.1525434670163735
total_lemma_count_screen_std_content,0.14035023482774475,0.1954807335151172
word_frequency_text_max_medical,0.136613588767032,0.1009814754686127
Peak_velocity_of_exit_saccade_std_content,0.13209464945897242,0.09569937886536864
Regression-path_duration_std_content,0.1307097231146488,0.13187601895200823
right_dependents_std_content,0.12532043935388734,0.11220576148964877
word_id_text_mean_medical,0.12101975765424137,0.08803453477262958
word_count_text_std_medical,0.12037692687471982,0.08936035989756058
word_count_text_mean_content,0.11557739473383333,0.07977751123242625
left_dependents_std_medical,0.11501740983751427,0.11622985783592976
total_lemma_count_screen_mean_content,0.11343374025175258,0.10312746038073684
total_word_count_screen_mean_content,0.113407826983491,0.11438239534624321
Average_duration_of_whole_fixations_min_medical,0.11227582680683669,0.1349565366271173
id.phrase.in.brackets_std_medical,0.10453554371049029,0.09385723500798956
word_frequency_text_std_content,0.10447220166248711,0.20118478894512815
word_id_screen_mean_content,0.10189006570082501,0.10290237695415982
id.line_std_medical,0.10128419081310276,0.09659015244536415
id.phrase.in.brackets_max_medical,0.10029248864782525,0.09654967357666121
id.phrase.in.brackets_max_content,0.10029248864782525,0.09654967357666121
total_lemma_count_text_std_medical,0.099711653743614,0.09735894857808765
word_count_text_max_medical,0.09821610820026798,0.07625312945806298
Peak_velocity_of_entry_saccade_std_content,0.09756625934392961,0.0745747030170538
Peak_velocity_of_exit_saccade_std_medical,0.09415754839617535,0.07564914995508752
id.line_max_content,0.0928906192071052,0.08497491379510011
right_dependents_mean_content,0.09264804608353422,0.08089217815113273
total_word_count_text_std_medical,0.09238771346864452,0.09043799436826667
word_count_text_max_content,0.09202079394655628,0.09460884123828156
id.line_max_medical,0.09165253800743363,0.08439322136299178
total_lemma_count_text_mean_content,0.08921106603137009,0.05837007331382981
Average_pupil_diameter_std_medical,0.08770174264568363,0.09352927855199827
id.phrase.in.brackets_mean_medical,0.08748137160045091,0.07924091109854732
word_frequency_screen_max_medical,0.08647899943799356,0.07942637648579498
Sentence_id_current_max_content,0.08531961636236453,0.07733133139230622
Average_whole-fixation_pupil_diameter_std_medical,0.08217460395216544,0.09100411550757495
Sentence_id_current_max_medical,0.0812768872930996,0.075537588063986
total_word_count_text_mean_content,0.07926419116646292,0.053237957372173385
left_dependents_mean_medical,0.07798411337403369,0.07989021966097275
id.phrase.in.brackets_mean_content,0.07783031082611408,0.07091312678644934
Peak_velocity_of_entry_saccade_mean_content,0.07614583248922868,0.05849379647171628
word_frequency_screen_std_content,0.07484561830827137,0.07698688126753694
AOI_length_mean_medical,0.07240835140761505,0.0629610932508871
word_frequency_screen_max_content,0.07098433393071742,0.09164174979580242
word_count_screen_mean_medical,0.07093311506576697,0.06524880378977725
right_dependents_mean_medical,0.06414823010797172,0.09417691466471556
Number_of_whole_fixations_max_medical,0.059060627685180854,0.10196019026993201
Peak_velocity_of_exit_saccade_min_medical,0.0586830837877397,0.09581182289252059
Sentence_id_current_mean_medical,0.05740934400872196,0.06046607834080044
Number_of_fixations_max_medical,0.054230514254313314,0.09500029701173719
Time_to_first_whole_fixation_min_medical,0.0516665883823363,0.04876477060896793
right_dependents_max_medical,0.05138998049918336,0.06405084878491481
id.phrase.in.brackets_std_content,0.051001070510047326,0.06251262889013634
Average_duration_of_whole_fixations_min_content,0.05022409683255465,0.04434489507618463
Maximum_duration_of_whole_fixations_min_content,0.05022409683255465,0.04434489507618463
Duration_of_first_Visit_min_content,0.049724815490118424,0.06478733525135058
word_frequency_text_max_content,0.04787005604124163,0.05491140566663962
Duration_of_first_whole_fixation_min_content,0.04704432319665399,0.18450906356838018
Peak_velocity_of_exit_saccade_mean_content,0.047000031926652516,0.05410592548449466
Peak_velocity_of_exit_saccade_mean_medical,0.04631351736167062,0.04255653614450575
word_count_screen_max_medical,0.046280675928060996,0.05552190356989063
word_frequency_text_std_medical,0.046235499645644856,0.056598330670865844
word_frequency_text_mean_content,0.04415480593944743,0.10089030011822327
word_id_text_mean_content,0.0394224772219289,0.05728550793357145
Sentence_id_current_std_content,0.03919673725668169,0.044979873686113225
Sentence_id_current_std_medical,0.03837315254962932,0.04588403615942603
Regression-path_duration_max_medical,0.03624747539915632,0.0542775851707403
word_frequency_screen_std_medical,0.034802834661420694,0.03479672448450205
word_count_text_std_content,0.033848454520735066,0.039092396685521794
word_id_text_max_content,0.033358358828754285,0.05555869634308233
AOI_length_max_medical,0.031498617037076675,0.06589224464389078
AOI_length_mean_content,0.03039951864466194,0.032258403353968894
word_count_screen_std_medical,0.030372473806965547,0.03218802250384024
word_id_text_max_medical,0.030351741202073144,0.05373443017368444
id.line_std_content,0.03005450003097146,0.03856731781270153
Regression-path_duration_max_content,0.028745195549090913,0.07194931908115274
Sentence_id_current_mean_content,0.028613206866394646,0.042292213730546716
word_frequency_screen_mean_content,0.02841841181162078,0.08451825753778786
word_count_screen_mean_content,0.027058397525402907,0.02943454992267507
word_frequency_text_mean_medical,0.026354404363300672,0.02830297633712878
word_id_screen_mean_medical,0.02589867450856217,0.05239709013796512
Time_to_exit_saccade_min_medical,0.025813365509073313,0.07432229546473286
left_dependents_max_medical,0.023977495184603945,0.02717237522256964
Regression-path_duration_std_medical,0.023711496895429663,0.04306537271316713
left_dependents_mean_content,0.023625824153834022,0.056139796652413
Peak_velocity_of_exit_saccade_max_content,0.023491490776455168,0.031729795514742
word_id_text_std_content,0.022877727603962335,0.02504485971607361
Peak_velocity_of_entry_saccade_max_content,0.0225645841329629,0.02873016447235959
total_lemma_count_screen_mean_medical,0.022373517703462912,0.02534686544876292
Peak_velocity_of_entry_saccade_mean_medical,0.02234869892008387,0.023187706190199126
total_word_count_screen_mean_medical,0.022228229229202468,0.02637824397952914
word_id_text_std_medical,0.02204286360729444,0.03990189858210951
Peak_velocity_of_exit_saccade_max_medical,0.021904348434690486,0.026011230044182126
Peak_velocity_of_entry_saccade_max_medical,0.020580003314613734,0.03113645033887889
