,Mean_Rank_or_Score,Std_Rank_or_Score
word_frequency_screen_max_content,1.0,0.0
word_frequency_screen_min_content,1.0,0.0
word_frequency_text_std_content,1.0,0.0
total_word_count_screen_min_content,1.0,0.0
word_frequency_screen_mean_content,1.0,0.0
total_word_count_text_max_content,1.0,0.0
total_word_count_text_min_content,1.0,0.0
total_word_count_text_std_content,1.0,0.0
total_word_count_text_mean_content,1.0,0.0
total_word_count_screen_max_content,1.0,0.0
Average_pupil_diameter_mean_medical_simple,1.0,0.0
Average_pupil_diameter_std_clinical_original,1.0,0.0
word_frequency_screen_std_content,1.0,0.0
Average_pupil_diameter_std_clinical_simple,1.0,0.0
Total_duration_of_whole_fixations_mean_clinical_original,1.02,0.14142135623730934
Average_duration_of_whole_fixations_min_clinical_simple,1.04,0.2828427124746187
Total_duration_of_whole_fixations_std_clinical_simple,1.04,0.2828427124746187
Average_duration_of_whole_fixations_max_medical_original,1.04,0.2828427124746187
Average_duration_of_whole_fixations_max_medical_simple,1.06,0.42426406871192907
Average_duration_of_whole_fixations_std_medical_simple,1.06,0.3136356914300022
Total_duration_of_whole_fixations_max_medical_original,1.06,0.42426406871192907
Average_duration_of_whole_fixations_min_medical_original,1.06,0.3136356914300018
Minimum_duration_of_whole_fixations_mean_medical_simple,1.06,0.42426406871192907
Minimum_duration_of_whole_fixations_mean_clinical_original,1.06,0.42426406871192907
Average_duration_of_whole_fixations_min_medical_simple,1.08,0.34046786536608553
Average_duration_of_whole_fixations_max_clinical_original,1.08,0.39589732744431505
Average_duration_of_whole_fixations_mean_medical_simple,1.08,0.5656854249492373
total_lemma_count_text_max_content,1.08,0.27404751561786983
Minimum_duration_of_whole_fixations_std_clinical_simple,1.1,0.5050762722761052
Minimum_duration_of_whole_fixations_mean_clinical_simple,1.12,0.5938459911664724
Average_duration_of_whole_fixations_min_clinical_original,1.12,0.7182745765700866
Minimum_duration_of_whole_fixations_std_clinical_original,1.14,0.7001457574195917
Minimum_duration_of_whole_fixations_std_medical_original,1.22,0.8400680244565236
Average_duration_of_whole_fixations_max_clinical_simple,1.32,1.0190031142929734
Minimum_duration_of_whole_fixations_mean_medical_original,1.38,1.2598995748771056
total_word_count_screen_mean_content,1.42,0.7309485031694878
Duration_of_first_fixation_max_medical_simple,1.46,0.5034574339058886
Minimum_duration_of_whole_fixations_min_clinical_original,1.52,0.9739463170891035
total_word_count_screen_std_content,1.7,0.4629100498862757
Minimum_duration_of_whole_fixations_std_medical_simple,1.88,1.6615704398341382
Minimum_duration_of_whole_fixations_min_clinical_simple,1.88,1.042759290908266
Duration_of_first_fixation_max_medical_original,2.14,0.9260405068938203
Minimum_duration_of_whole_fixations_max_clinical_original,2.72,1.4002915148391828
Minimum_duration_of_whole_fixations_min_medical_original,2.8,0.7559289460184543
word_count_text_max_content,2.84,0.5480950312357398
Duration_of_first_fixation_max_clinical_simple,2.9,1.2817398889233114
word_count_text_mean_content,3.0,0.0
word_count_text_std_content,3.0,0.0
Minimum_duration_of_whole_fixations_min_medical_simple,3.08,0.6006798869036752
Minimum_duration_of_whole_fixations_max_clinical_simple,3.1,0.3642156795423415
Minimum_duration_of_whole_fixations_max_medical_original,3.26,0.4869731585445519
Minimum_duration_of_whole_fixations_max_medical_simple,3.38,0.7795864942652716
Duration_of_first_fixation_max_clinical_original,3.7,1.6067459827431416
Maximum_duration_of_whole_fixations_mean_clinical_original,3.86,0.6391959234627742
word_count_screen_max_content,3.88,0.328260722659316
Maximum_duration_of_whole_fixations_mean_medical_original,3.94,0.6824326235712105
Maximum_duration_of_whole_fixations_mean_clinical_simple,4.0,1.1428571428571428
word_count_screen_std_content,4.0,0.0
Maximum_duration_of_whole_fixations_mean_medical_simple,4.08,0.39589732744431505
Maximum_duration_of_whole_fixations_std_clinical_original,4.22,0.4646701704940167
Maximum_duration_of_whole_fixations_std_clinical_simple,4.24,0.5174505793221384
word_count_screen_mean_content,4.28,0.45355736761107274
Maximum_duration_of_whole_fixations_std_medical_simple,4.9,0.5050762722761052
Maximum_duration_of_whole_fixations_std_medical_original,4.94,1.1322724125962487
id.line_max_content,4.96,0.19794866372215744
id.line_min_content,4.98,0.14142135623730948
Maximum_duration_of_whole_fixations_min_clinical_original,5.0,0.40406101782088427
Duration_of_first_fixation_min_medical_simple,5.02,1.518457864319681
Maximum_duration_of_whole_fixations_min_clinical_simple,5.1,0.3642156795423416
Maximum_duration_of_whole_fixations_min_medical_original,5.16,0.42185208743523983
Maximum_duration_of_whole_fixations_min_medical_simple,5.36,1.173865061952808
Maximum_duration_of_whole_fixations_max_clinical_original,5.42,0.5379477252503635
id.line_std_content,5.7,0.5439837932759934
Maximum_duration_of_whole_fixations_max_clinical_simple,5.86,0.4522054797526977
id.line_mean_content,5.96,0.19794866372215744
Maximum_duration_of_whole_fixations_max_medical_original,5.98,0.3187987657774485
right_dependents_max_content,6.06,0.23989793748209529
Maximum_duration_of_whole_fixations_max_medical_simple,6.08,0.4444671196029719
Duration_of_first_fixation_min_medical_original,6.1,1.4742691028964499
Number_of_whole_fixations_mean_clinical_simple,6.18,0.5225526045191959
Number_of_whole_fixations_mean_clinical_original,6.34,1.4085743262792567
Number_of_whole_fixations_mean_medical_original,6.42,0.6091144458665095
right_dependents_std_content,6.86,0.35050983275386555
Number_of_whole_fixations_mean_medical_simple,6.9,0.46291004988627554
Number_of_whole_fixations_std_clinical_original,6.96,0.532993088747932
right_dependents_mean_content,7.0,0.0
Duration_of_first_fixation_min_clinical_simple,7.08,1.549720185408071
Number_of_whole_fixations_std_clinical_simple,7.2,1.1605769149479968
Number_of_whole_fixations_std_medical_original,7.24,0.9806287029560297
Number_of_whole_fixations_std_medical_simple,7.24,0.6246631745450132
Number_of_whole_fixations_max_clinical_original,7.44,0.8609439527611068
left_dependents_max_content,7.84,0.37032803990902047
Number_of_whole_fixations_max_clinical_simple,7.84,1.0173996465579913
left_dependents_std_content,7.96,0.19794866372215744
tag.id_max_content,8.0,0.0
Sentence_id_current_mean_content,8.0,0.0
Sentence_id_current_std_content,8.0,0.0
Sentence_id_current_max_content,8.0,0.0
left_dependents_mean_content,8.0,0.0
tag.id_std_content,8.08,0.27404751561786966
Duration_of_first_fixation_min_clinical_original,8.08,1.6015298808276026
id.phrase.in.brackets_max_content,8.36,0.48487322138506134
id.phrase.in.brackets_std_content,8.54,0.8134080483135291
tag.id_mean_content,8.64,0.48487322138506134
Number_of_whole_fixations_max_medical_original,8.86,1.2455635557564166
Peak_velocity_of_exit_saccade_mean_content,8.88,8.292214199267322
Number_of_whole_fixations_max_medical_simple,9.0,0.3499271061118826
Duration_of_first_fixation_std_medical_simple,9.06,1.6952514713222961
Time_to_first_whole_fixation_mean_clinical_original,9.08,0.2740475156178698
id.phrase.in.brackets_mean_content,9.16,0.37032803990902047
Time_to_first_whole_fixation_mean_clinical_simple,9.18,0.43752550946038704
AOI_length_max_content,9.24,0.43141911058689997
Time_to_first_whole_fixation_mean_medical_original,9.28,0.496518491342365
AOI_length_min_content,9.88,0.32826072265931633
Time_to_first_whole_fixation_mean_medical_simple,9.94,1.1141025490482992
Time_to_first_whole_fixation_std_medical_original,9.96,0.637597531554897
AOI_length_std_content,10.0,0.0
Time_to_first_whole_fixation_std_clinical_original,10.02,0.2466096643090295
Duration_of_first_fixation_std_medical_original,10.04,1.7952317797034298
Time_to_first_whole_fixation_std_clinical_simple,10.04,0.19794866372215716
AOI_length_mean_content,10.1,0.4164965639175213
Time_to_first_whole_fixation_std_medical_simple,10.2,0.45175395145262554
Time_to_first_whole_fixation_min_clinical_original,10.5,1.1994896874104761
word_id_text_max_content,10.86,0.35050983275386577
Time_to_first_whole_fixation_min_clinical_simple,10.9,0.4164965639175213
Time_to_first_whole_fixation_min_medical_simple,10.98,0.5886685079439006
word_id_text_std_content,10.98,0.14142135623730945
Time_to_first_whole_fixation_min_medical_original,11.0,0.40406101782088427
word_id_text_mean_content,11.0,0.0
Duration_of_first_fixation_std_clinical_simple,11.02,1.9004832897697042
word_id_screen_max_content,11.02,0.14142135623730942
word_id_screen_std_content,11.3,0.46291004988627565
Time_to_first_whole_fixation_max_clinical_original,11.32,0.471212071499161
word_id_screen_mean_content,11.94,0.2398979374820952
Time_to_first_whole_fixation_max_medical_original,11.94,0.2398979374820952
Time_to_first_whole_fixation_max_medical_simple,12.0,0.2857142857142857
Duration_of_first_fixation_std_clinical_original,12.0,2.0101781827814698
Time_to_first_whole_fixation_max_clinical_simple,12.0,1.0690449676496976
Duration_of_first_whole_fixation_mean_clinical_original,12.04,0.19794866372215716
Duration_of_first_whole_fixation_mean_clinical_simple,12.08,0.2740475156178697
Average_whole-fixation_eye_openness_max_content,12.12,0.32826072265931605
Duration_of_first_whole_fixation_mean_medical_original,12.24,1.2047524938461718
Duration_of_first_whole_fixation_mean_medical_simple,12.74,1.225744255377865
Average_whole-fixation_eye_openness_std_content,12.86,0.35050983275386577
Duration_of_first_whole_fixation_std_clinical_original,12.9,0.3642156795423416
Duration_of_first_whole_fixation_std_clinical_simple,12.98,0.2466096643090295
Duration_of_first_fixation_mean_medical_simple,12.98,2.1236280084721413
Average_whole-fixation_eye_openness_mean_content,13.0,0.0
Regression-path_duration_max_content,13.0,0.0
Duration_of_first_whole_fixation_std_medical_original,13.08,0.34046786536608553
Regression-path_duration_std_content,13.18,0.38808793449160367
Duration_of_first_whole_fixation_std_medical_simple,13.3,1.1649647450214362
Selective_regression-path_duration_max_content,13.64,2.632295498578518
Average_whole-fixation_pupil_diameter_mean_medical_original,13.8,2.9346626548820196
Duration_of_first_whole_fixation_min_clinical_original,13.82,1.1373079564282949
Regression-path_duration_mean_content,13.86,0.35050983275386577
Duration_of_first_whole_fixation_min_clinical_simple,13.88,0.3282607226593162
Duration_of_first_whole_fixation_min_medical_original,13.94,0.2398979374820952
First-pass_regression_std_content,13.98,0.14142135623730948
Duration_of_first_fixation_mean_medical_original,13.98,2.2359767075563868
First-pass_regression_mean_content,14.02,0.14142135623730942
Duration_of_first_whole_fixation_min_medical_simple,14.1,0.3030457633656632
Duration_of_first_whole_fixation_max_clinical_original,14.36,1.1738650619528064
Selective_regression-path_duration_std_content,14.8,0.40406101782088455
Duration_of_first_whole_fixation_max_medical_simple,14.86,0.40456577881446587
Duration_of_first_whole_fixation_max_medical_original,14.88,0.3282607226593162
Duration_of_first_Visit_min_medical_simple,14.94,16.54975183240781
Selective_regression-path_duration_mean_content,14.98,0.14142135623730945
Duration_of_first_fixation_mean_clinical_simple,14.98,2.3342175195494166
First-pass_duration_max_content,14.98,0.14142135623730945
Duration_of_first_whole_fixation_max_clinical_simple,15.02,1.5184578643196807
Average_whole-fixation_pupil_diameter_mean_clinical_original,15.02,0.1414213562373095
First-pass_duration_std_content,15.16,0.46773444410699744
Average_whole-fixation_pupil_diameter_mean_clinical_simple,15.32,1.1682884743006225
Average_whole-fixation_pupil_diameter_mean_medical_simple,15.78,0.41845195759648013
Average_whole-fixation_pupil_diameter_std_clinical_original,15.88,0.3282607226593162
First-pass_duration_mean_content,15.9,0.3030457633656631
Average_whole-fixation_pupil_diameter_std_clinical_simple,15.92,0.27404751561786983
Duration_of_first_fixation_mean_clinical_original,15.96,2.4574750605996774
First-pass_first_fixation_duration_max_content,16.0,0.0
Average_whole-fixation_pupil_diameter_min_clinical_original,16.2,0.4040610178208845
Average_whole-fixation_pupil_diameter_std_medical_original,16.2,1.1428571428571426
Average_whole-fixation_pupil_diameter_min_clinical_simple,16.38,0.49031435147801467
Average_whole-fixation_pupil_diameter_std_medical_simple,16.44,1.5928411274018697
First-pass_first_fixation_duration_std_content,16.54,0.5034574339058884
Peak_velocity_of_exit_saccade_min_content,16.68,2.2627416997969494
First-pass_first_fixation_duration_mean_content,16.78,0.41845195759648
Time_to_first_fixation_max_medical_simple,16.94,2.582594803364894
Peak_velocity_of_exit_saccade_max_content,17.0,0.0
Average_whole-fixation_pupil_diameter_max_clinical_original,17.1,0.30304576336566325
Average_whole-fixation_pupil_diameter_max_clinical_simple,17.24,0.43141911058689986
Peak_velocity_of_entry_saccade_min_content,17.32,3.365127283276676
Average_whole-fixation_pupil_diameter_max_medical_original,17.42,0.49856938190328964
Peak_velocity_of_exit_saccade_std_content,17.42,0.49856938190328964
Average_whole-fixation_pupil_diameter_min_medical_original,17.46,1.9294706898155114
Average_whole-fixation_pupil_diameter_min_medical_simple,17.52,1.9191834998567607
Time_to_first_fixation_max_medical_original,17.92,2.7093187636867895
Peak_velocity_of_entry_saccade_max_content,17.98,0.14142135623730945
Total_duration_of_Visit_mean_clinical_original,18.0,0.0
Peak_velocity_of_entry_saccade_std_content,18.02,0.1414213562373095
Total_duration_of_Visit_mean_clinical_simple,18.1,0.30304576336566325
Total_duration_of_Visit_mean_medical_original,18.2,0.4040610178208845
Peak_velocity_of_entry_saccade_mean_content,18.26,0.44308749769345196
Time_to_exit_saccade_min_content,18.28,3.5630759469988336
Selective_regression-path_duration_max_medical_original,18.28,25.445451860954698
Average_whole-fixation_pupil_diameter_max_medical_simple,18.46,1.9294706898155114
Total_duration_of_Visit_mean_medical_simple,18.8,0.4040610178208845
Time_to_first_fixation_max_clinical_simple,18.9,2.8374320094344556
Time_to_exit_saccade_max_content,18.94,0.23989793748209548
Total_duration_of_Visit_std_clinical_original,18.96,0.19794866372215722
Total_duration_of_Visit_std_clinical_simple,19.02,0.14142135623730948
Total_duration_of_Visit_std_medical_original,19.06,0.23989793748209523
Total_duration_of_Visit_std_medical_simple,19.16,0.37032803990902047
Time_to_exit_saccade_std_content,19.22,0.4184519575964801
Total_duration_of_Visit_max_clinical_original,19.3,0.46291004988627565
Minimum_duration_of_Visit_std_clinical_simple,19.48,8.16223258773765
Total_duration_of_Visit_max_medical_original,19.88,0.32826072265931583
Time_to_first_fixation_max_clinical_original,19.88,2.9667545656931607
Time_to_exit_saccade_mean_content,19.88,0.32826072265931583
Time_to_entry_saccade_max_content,19.96,0.19794866372215733
Total_duration_of_Visit_max_medical_simple,20.02,0.1414213562373095
Time_to_entry_saccade_min_content,20.02,0.1414213562373095
Average_duration_of_Visit_mean_clinical_original,20.06,0.23989793748209523
Average_duration_of_Visit_min_medical_simple,20.1,6.587712742953622
Total_duration_of_Visit_max_clinical_simple,20.16,1.8665694824069796
Average_duration_of_Visit_mean_clinical_simple,20.16,0.4677344441069974
Average_duration_of_Visit_mean_medical_original,20.36,0.48487322138506134
Time_to_entry_saccade_std_content,20.68,0.471212071499161
Average_duration_of_Visit_std_clinical_simple,20.68,2.853140053215982
Time_to_first_fixation_min_medical_simple,20.86,3.097134949910835
Average_duration_of_Visit_mean_medical_simple,20.92,0.340467865366085
Average_duration_of_Visit_std_clinical_original,21.04,0.1979486637221574
Time_to_entry_saccade_mean_content,21.08,0.5283783431116263
Average_duration_of_Visit_std_medical_original,21.16,0.37032803990902047
Minimum_duration_of_Visit_mean_clinical_original,21.54,0.7059513771774762
Minimum_duration_of_Visit_mean_clinical_simple,21.58,0.8827138117585945
Average_duration_of_Visit_std_medical_simple,21.76,0.4314191105868998
Time_to_first_fixation_min_medical_original,21.84,3.228445003845836
Minimum_duration_of_Visit_mean_medical_simple,21.86,1.0303555954432544
Average_duration_of_Visit_min_clinical_original,21.94,0.23989793748209548
Average_duration_of_Visit_max_medical_simple,21.98,0.3187987657774485
Average_duration_of_Visit_max_clinical_simple,21.98,0.2466096643090295
Average_duration_of_Visit_min_clinical_simple,22.0,0.0
Average_duration_of_Visit_min_medical_original,22.0,0.0
Average_duration_of_Visit_max_medical_original,22.02,0.3187987657774485
Average_duration_of_Visit_max_clinical_original,22.02,0.14142135623730945
Number_of_saccades_in_AOI_max_content,22.44,0.9071147352221455
Minimum_duration_of_Visit_mean_medical_original,22.44,0.9071147352221456
Minimum_duration_of_Visit_std_clinical_original,22.8,0.6388765649999396
Time_to_first_fixation_min_clinical_simple,22.82,3.360575752420275
Number_of_saccades_in_AOI_std_content,22.84,0.5480950312357397
Minimum_duration_of_Visit_max_medical_original,22.94,6.5446971835593555
Number_of_saccades_in_AOI_mean_content,22.96,0.2828427124746189
Minimum_duration_of_Visit_std_medical_original,23.1,0.36421567954234185
Duration_of_first_Visit_max_content,23.18,0.5225526045191963
Minimum_duration_of_Visit_min_clinical_original,23.34,0.4785181206984066
Minimum_duration_of_Visit_std_medical_simple,23.52,0.7886956423909861
Minimum_duration_of_Visit_min_clinical_simple,23.76,0.43141911058689986
Duration_of_first_Visit_min_content,23.88,0.3854496446637726
Duration_of_first_Visit_std_content,23.94,0.31363569143000186
Duration_of_first_Visit_mean_content,23.96,0.19794866372215733
Minimum_duration_of_Visit_min_medical_original,23.96,0.19794866372215722
Time_to_first_fixation_min_clinical_original,23.96,3.446145436186194
Minimum_duration_of_Visit_min_medical_simple,23.98,0.377424137532083
Minimum_duration_of_Visit_max_clinical_original,24.12,0.3282607226593159
Time_to_first_Visit_max_content,24.3,0.46291004988627554
Minimum_duration_of_Visit_max_clinical_simple,24.68,0.47121207149916094
Minimum_duration_of_Visit_max_medical_simple,24.92,0.2740475156178697
Time_to_first_Visit_min_content,24.96,0.19794866372215736
Maximum_duration_of_Visit_mean_clinical_original,25.02,0.14142135623730945
Maximum_duration_of_Visit_mean_clinical_simple,25.06,0.23989793748209523
Time_to_first_Visit_std_content,25.08,0.2740475156178697
Maximum_duration_of_Visit_mean_medical_original,25.14,0.3505098327538658
Time_to_first_Visit_mean_content,25.4,0.49487165930539345
Time_to_first_fixation_std_medical_simple,25.48,0.9527618286018901
Maximum_duration_of_Visit_mean_medical_simple,25.62,0.49031435147801467
Maximum_duration_of_Visit_std_clinical_original,25.76,0.43141911058689975
Maximum_duration_of_Visit_std_clinical_simple,25.84,0.3703280399090204
Number_of_Visits_max_content,25.92,0.2740475156178697
Number_of_Visits_std_content,26.04,0.19794866372215725
Maximum_duration_of_Visit_std_medical_simple,26.04,0.1979486637221574
Maximum_duration_of_Visit_std_medical_original,26.04,0.1979486637221574
Maximum_duration_of_Visit_min_clinical_original,26.1,0.3030457633656632
Number_of_Visits_mean_content,26.16,0.37032803990902047
Time_to_first_fixation_std_medical_original,26.6,0.8806305718527111
Maximum_duration_of_Visit_min_clinical_simple,26.7,0.46291004988627554
Maximum_duration_of_Visit_min_medical_original,26.88,0.32826072265931583
Maximum_duration_of_Visit_max_content,26.9,0.3030457633656632
Maximum_duration_of_Visit_min_medical_simple,26.98,0.377424137532083
Maximum_duration_of_Visit_min_content,27.0,0.0
Maximum_duration_of_Visit_max_clinical_original,27.04,0.1979486637221574
Maximum_duration_of_Visit_max_clinical_simple,27.06,0.23989793748209523
Maximum_duration_of_Visit_std_content,27.18,0.38808793449160367
Maximum_duration_of_Visit_mean_content,27.44,0.5014265364224072
Time_to_first_fixation_std_clinical_simple,27.6,0.8806305718527111
Maximum_duration_of_Visit_max_medical_original,27.64,0.4848732213850614
Maximum_duration_of_Visit_max_medical_simple,27.7,0.46291004988627554
Number_of_Visits_mean_clinical_original,27.82,0.38808793449160367
Number_of_Visits_mean_clinical_simple,27.94,0.3136356914300022
Minimum_duration_of_Visit_max_content,27.98,0.14142135623730942
Number_of_Visits_mean_medical_original,28.04,0.1979486637221574
Minimum_duration_of_Visit_min_content,28.04,0.1979486637221573
Number_of_Visits_mean_medical_simple,28.08,0.2740475156178697
Number_of_Visits_std_clinical_original,28.22,0.41845195759648013
Time_to_first_fixation_std_clinical_original,28.6,0.8806305718527111
Minimum_duration_of_Visit_std_content,28.68,0.471212071499161
Number_of_Visits_std_clinical_simple,28.84,0.3703280399090204
Minimum_duration_of_Visit_mean_content,28.9,0.30304576336566347
Number_of_Visits_std_medical_original,29.0,0.0
Number_of_Visits_std_medical_simple,29.0,0.0
Number_of_Visits_max_clinical_original,29.04,0.1979486637221574
Average_duration_of_Visit_max_content,29.04,0.19794866372215725
Number_of_Visits_max_medical_original,29.12,0.3282607226593159
Time_to_first_fixation_mean_medical_simple,29.6,0.8806305718527111
Number_of_Visits_max_clinical_simple,29.64,2.967579925165438
Number_of_Visits_max_medical_simple,29.76,0.4314191105868998
Time_to_first_Visit_mean_clinical_original,29.86,0.35050983275386594
Average_duration_of_Visit_min_content,29.92,0.2740475156178697
Average_duration_of_Visit_std_content,30.0,0.0
Average_duration_of_Visit_mean_content,30.02,0.14142135623730945
Time_to_first_Visit_mean_clinical_simple,30.02,0.14142135623730948
Total_duration_of_Visit_max_content,30.12,0.32826072265931583
Time_to_first_Visit_mean_medical_simple,30.12,0.3282607226593159
Time_to_first_Visit_mean_medical_original,30.6,2.969229955832362
Time_to_first_fixation_mean_medical_original,30.6,0.8806305718527111
Time_to_first_Visit_std_clinical_original,30.72,0.4535573676110724
Time_to_first_Visit_std_clinical_simple,30.86,0.3505098327538658
Total_duration_of_Visit_std_content,30.88,0.32826072265931583
Time_to_first_Visit_std_medical_original,31.0,0.0
Time_to_first_Visit_std_medical_simple,31.0,0.0
Total_duration_of_Visit_mean_content,31.0,0.0
Time_to_first_Visit_min_clinical_original,31.04,0.19794866372215736
Time_to_first_Visit_min_clinical_simple,31.14,0.35050983275386577
Average_whole-fixation_pupil_diameter_max_content,31.2,0.4040610178208845
Time_to_first_fixation_mean_clinical_simple,31.64,0.7761758689832072
Time_to_first_Visit_min_medical_original,31.68,0.4712120714991609
Average_whole-fixation_pupil_diameter_min_content,31.78,0.41845195759648
Time_to_first_Visit_max_clinical_simple,32.0,0.0
Time_to_first_Visit_max_medical_original,32.0,0.0
Average_whole-fixation_pupil_diameter_std_content,32.0,0.20203050891044214
Time_to_first_Visit_max_clinical_original,32.0,0.0
Time_to_first_Visit_max_medical_simple,32.08,0.2740475156178697
Time_to_first_Visit_min_medical_simple,32.24,2.143428495258406
Average_whole-fixation_pupil_diameter_mean_content,32.26,0.4869731585445516
Duration_of_first_Visit_mean_clinical_original,32.6,0.49487165930539345
Time_to_first_fixation_mean_clinical_original,32.66,0.7722218143851184
Duration_of_first_Visit_mean_clinical_simple,32.86,0.3505098327538658
Duration_of_first_whole_fixation_max_content,32.92,0.2740475156178697
Duration_of_first_Visit_mean_medical_simple,32.96,0.19794866372215733
Duration_of_first_whole_fixation_min_content,33.0,0.0
Duration_of_first_Visit_mean_medical_original,33.0,0.0
Duration_of_first_Visit_std_clinical_original,33.04,0.1979486637221574
Duration_of_first_whole_fixation_std_content,33.06,0.23989793748209537
Duration_of_first_Visit_std_clinical_simple,33.16,0.3703280399090207
Number_of_fixations_max_medical_simple,33.66,0.7722218143851184
Duration_of_first_Visit_std_medical_original,33.76,0.4314191105868998
Duration_of_first_whole_fixation_mean_content,33.86,0.35050983275386594
Duration_of_first_Visit_std_medical_simple,33.88,0.32826072265931583
Time_to_first_whole_fixation_max_content,33.98,0.14142135623730967
Time_to_first_whole_fixation_min_content,34.0,0.0
Duration_of_first_Visit_min_clinical_original,34.0,0.0
Duration_of_first_Visit_min_clinical_simple,34.02,0.1414213562373096
Duration_of_first_Visit_min_medical_original,34.14,0.35050983275386577
Time_to_first_whole_fixation_std_content,34.16,0.3703280399090207
Number_of_fixations_max_medical_original,34.66,0.7722218143851184
Duration_of_first_Visit_max_clinical_original,34.84,0.3703280399090207
Time_to_first_whole_fixation_mean_content,34.94,0.2398979374820955
Duration_of_first_Visit_max_clinical_simple,34.98,0.14142135623730953
Duration_of_first_Visit_max_medical_original,35.0,0.0
Duration_of_first_Visit_max_medical_simple,35.0,0.0
Number_of_saccades_in_AOI_mean_clinical_original,35.0,0.0
Number_of_saccades_in_AOI_mean_clinical_simple,35.08,0.2740475156178697
Number_of_whole_fixations_max_content,35.12,0.47979587496419074
Number_of_saccades_in_AOI_mean_medical_original,35.26,0.44308749769345196
Number_of_fixations_max_clinical_simple,35.66,0.7722218143851184
Number_of_whole_fixations_std_content,35.76,0.43141911058689986
Number_of_saccades_in_AOI_mean_medical_simple,35.92,0.27404751561786966
Number_of_whole_fixations_mean_content,35.96,0.19794866372215722
Number_of_saccades_in_AOI_std_clinical_simple,36.0,0.0
Number_of_saccades_in_AOI_std_clinical_original,36.0,0.0
Maximum_duration_of_whole_fixations_max_content,36.0,0.0
Number_of_saccades_in_AOI_std_medical_original,36.04,0.1979486637221573
Number_of_saccades_in_AOI_std_medical_simple,36.18,0.38808793449160367
Maximum_duration_of_whole_fixations_min_content,36.26,0.44308749769345196
Number_of_fixations_max_clinical_original,36.66,0.7722218143851184
Number_of_saccades_in_AOI_max_clinical_original,36.78,0.4184519575964801
Maximum_duration_of_whole_fixations_std_content,36.92,0.2740475156178697
Number_of_saccades_in_AOI_max_clinical_simple,37.0,0.0
Number_of_saccades_in_AOI_max_medical_simple,37.0,0.0
Number_of_saccades_in_AOI_max_medical_original,37.0,0.0
Maximum_duration_of_whole_fixations_mean_content,37.02,0.2466096643090294
Time_to_entry_saccade_mean_clinical_original,37.04,0.19794866372215725
Minimum_duration_of_whole_fixations_max_content,37.16,0.37032803990902063
Time_to_entry_saccade_mean_clinical_simple,37.3,0.46291004988627554
Number_of_fixations_std_medical_simple,37.66,0.7722218143851184
Time_to_entry_saccade_mean_medical_simple,37.84,0.42185208743524005
Time_to_entry_saccade_mean_medical_original,37.9,0.3030457633656632
Minimum_duration_of_whole_fixations_min_content,37.92,0.2740475156178697
Time_to_entry_saccade_std_medical_original,37.98,0.24660966430902942
Time_to_entry_saccade_std_clinical_simple,38.0,0.0
Time_to_entry_saccade_std_clinical_original,38.0,0.0
Minimum_duration_of_whole_fixations_std_content,38.04,0.1979486637221574
Time_to_entry_saccade_min_clinical_simple,38.16,5.369452524062697
Time_to_entry_saccade_std_medical_simple,38.2,0.40406101782088416
Time_to_entry_saccade_min_medical_original,38.24,5.374011537017763
