,Mean_Rank_or_Score,Std_Rank_or_Score
Total_duration_of_whole_fixations_mean_medical,1.0,0.0
total_lemma_count_screen_std_content,1.0,0.0
Total_duration_of_whole_fixations_max_medical,1.0,0.0
Total_duration_of_whole_fixations_std_medical,1.0,0.0
Maximum_duration_of_whole_fixations_mean_medical,1.0,0.0
Minimum_duration_of_whole_fixations_max_medical,1.0,0.0
Minimum_duration_of_whole_fixations_min_medical,1.0,0.0
Minimum_duration_of_whole_fixations_mean_medical,1.0,0.0
Minimum_duration_of_whole_fixations_std_medical,1.0,0.0
Average_duration_of_whole_fixations_min_medical,1.0,0.0
Average_duration_of_whole_fixations_std_medical,1.0,0.0
Maximum_duration_of_whole_fixations_std_medical,1.0,0.0
Average_duration_of_whole_fixations_mean_medical,1.0,0.0
Average_duration_of_whole_fixations_max_medical,1.0,0.0
Time_to_first_Visit_std_medical,1.02,0.1414213562373094
Time_to_first_Visit_min_medical,1.04,0.2828427124746188
Maximum_duration_of_Visit_min_medical,1.08,0.39589732744431494
total_word_count_screen_std_content,1.14,0.35050983275386544
Time_to_first_Visit_max_medical,1.22,0.6788345354580986
Average_pupil_diameter_min_medical,1.8,0.4040610178208843
Duration_of_first_Visit_mean_medical,1.86,0.6064281507654607
total_word_count_screen_mean_content,2.02,0.3187987657774485
Peak_velocity_of_exit_saccade_mean_medical,2.5,2.2246302146282053
Duration_of_first_Visit_std_medical,2.72,0.6401530429259448
Average_pupil_diameter_std_medical,2.78,0.4646701704940172
Peak_velocity_of_exit_saccade_min_medical,2.8,2.276768207215605
Selective_regression-path_duration_max_medical,2.8,2.7774602993176547
word_count_text_mean_content,2.9,0.36421567954234163
Duration_of_first_Visit_min_medical,2.9,0.4164965639175214
word_count_text_max_content,2.94,0.23989793748209529
word_count_text_std_content,3.0,0.0
Number_of_saccades_in_AOI_mean_medical,3.02,0.1414213562373094
Number_of_saccades_in_AOI_std_medical,3.18,0.6288960200872894
Duration_of_first_Visit_max_medical,3.2,0.7284313590846836
Time_to_entry_saccade_std_medical,3.36,0.4848732213850612
Time_to_entry_saccade_min_medical,3.68,0.9133924207511879
word_count_screen_max_content,3.74,0.4430874976934521
Number_of_saccades_in_AOI_max_medical,3.8,0.40406101782088427
Average_pupil_diameter_mean_medical,3.8,0.5345224838248491
word_count_screen_std_content,3.9,0.3030457633656632
Time_to_entry_saccade_mean_medical,3.94,0.23989793748209526
Time_to_exit_saccade_mean_medical,3.96,0.19794866372215747
Time_to_exit_saccade_std_medical,4.0,0.4948716593053935
Time_to_entry_saccade_max_medical,4.0,0.0
word_count_screen_mean_content,4.1,0.3030457633656632
Peak_velocity_of_entry_saccade_mean_medical,4.36,1.4251387329531342
Time_to_exit_saccade_min_medical,4.68,0.6833291853200796
Peak_velocity_of_entry_saccade_min_medical,4.8,0.8081220356417684
Duration_of_first_fixation_max_medical,4.8,0.5345224838248491
id.line_max_content,4.86,0.3505098327538655
Peak_velocity_of_entry_saccade_std_medical,4.92,0.5656854249492377
id.line_min_content,4.98,0.14142135623730948
Time_to_exit_saccade_max_medical,4.98,0.14142135623730948
Peak_velocity_of_entry_saccade_max_medical,5.02,0.14142135623730945
Peak_velocity_of_exit_saccade_std_medical,5.64,0.484873221385061
Time_to_exit_saccade_min_content,5.66,7.942677284705679
Duration_of_first_fixation_min_medical,5.82,0.522552604519196
id.line_std_content,5.9,0.30304576336566313
id.line_mean_content,5.96,0.1979486637221575
First-pass_first_fixation_duration_std_medical,6.0,0.0
Peak_velocity_of_exit_saccade_max_medical,6.0,0.0
Sentence_id_current_mean_content,6.0,1.385051387833237
First-pass_first_fixation_duration_mean_medical,6.0,0.0
First-pass_duration_mean_medical,6.02,0.2466096643090295
First-pass_first_fixation_duration_max_medical,6.02,0.14142135623730945
First-pass_duration_std_medical,6.28,0.9044109595053954
right_dependents_max_content,6.74,0.4430874976934521
First-pass_regression_mean_medical,6.8,1.228903609577519
Duration_of_first_fixation_std_medical,6.88,0.47979587496419057
Selective_regression-path_duration_mean_medical,6.88,0.8485281374238577
First-pass_duration_max_medical,6.92,0.27404751561786983
Selective_regression-path_duration_std_medical,6.94,0.23989793748209534
right_dependents_std_content,6.96,0.19794866372215744
right_dependents_mean_content,7.0,0.0
First-pass_regression_std_medical,7.16,0.5095015571464863
Regression-path_duration_mean_medical,7.5,0.8144110179279557
left_dependents_max_content,7.76,0.43141911058690013
Duration_of_first_fixation_mean_medical,7.88,0.47979587496419057
left_dependents_std_content,7.96,0.1979486637221575
Sentence_id_current_max_content,8.0,0.0
tag.id_max_content,8.0,0.0
Sentence_id_current_std_content,8.0,0.0
left_dependents_mean_content,8.0,0.0
tag.id_std_content,8.02,0.14142135623730948
id.phrase.in.brackets_max_content,8.22,0.4184519575964804
Regression-path_duration_std_medical,8.24,0.5554920598635312
Average_whole-fixation_eye_openness_std_medical,8.38,2.202873818725097
tag.id_mean_content,8.78,0.4184519575964804
id.phrase.in.brackets_std_content,8.8,0.45175395145262554
Average_whole-fixation_eye_openness_mean_medical,8.86,1.143035700337
Time_to_first_fixation_max_medical,8.88,0.47979587496419074
Regression-path_duration_max_medical,8.96,0.1979486637221573
id.phrase.in.brackets_mean_content,9.02,0.14142135623730942
AOI_length_max_content,9.06,0.2398979374820952
Average_whole-fixation_eye_openness_max_medical,9.18,0.38808793449160367
word_id_screen_mean_medical,9.3,0.46291004988627565
AOI_length_min_content,9.76,0.4314191105869001
word_id_screen_std_medical,9.9,0.3642156795423417
Time_to_first_fixation_min_medical,9.9,0.36421567954234163
AOI_length_std_content,10.0,0.0
word_id_screen_max_medical,10.02,0.14142135623730945
word_id_text_mean_medical,10.02,0.14142135623730945
AOI_length_mean_content,10.02,0.14142135623730945
word_id_text_std_medical,10.02,0.14142135623730945
word_id_text_min_medical,10.16,0.3703280399090204
word_id_text_max_content,10.26,0.4430874976934521
Time_to_first_fixation_std_medical,10.92,0.3404678653660855
word_id_text_std_content,10.96,0.19794866372215733
word_id_screen_max_content,11.0,0.0
word_id_text_max_medical,11.0,0.9258200997725514
AOI_length_mean_medical,11.0,0.0
word_id_text_mean_content,11.0,0.0
AOI_length_max_medical,11.02,0.14142135623730945
AOI_length_std_medical,11.02,0.14142135623730945
id.phrase.in.brackets_mean_medical,11.16,0.37032803990902047
id.phrase.in.brackets_std_medical,11.6,1.39970842444753
word_id_screen_std_content,11.82,0.38808793449160367
Time_to_first_fixation_mean_medical,11.92,0.3404678653660855
word_id_screen_mean_content,11.96,0.2828427124746189
id.phrase.in.brackets_max_medical,11.96,0.19794866372215733
tag.id_std_medical,12.0,0.0
tag.id_mean_medical,12.0,0.0
Average_whole-fixation_eye_openness_max_content,12.0,0.0
tag.id_max_medical,12.02,0.14142135623730945
Sentence_id_current_mean_medical,12.18,0.38808793449160367
Sentence_id_current_std_medical,12.44,0.5014265364224073
Average_whole-fixation_eye_openness_std_content,12.6,0.6998542122237651
Selective_regression-path_duration_max_content,12.64,2.529499426159013
Regression-path_duration_mean_content,12.84,1.7421544250772731
Number_of_fixations_max_medical,12.94,0.3136356914300026
Average_whole-fixation_eye_openness_mean_content,12.96,0.1979486637221573
Regression-path_duration_std_content,12.98,0.14142135623730948
Regression-path_duration_max_content,13.0,0.0
Sentence_id_current_min_medical,13.0,0.0
Sentence_id_current_max_medical,13.0,0.0
left_dependents_mean_medical,13.0,0.0
left_dependents_std_medical,13.86,0.35050983275386577
Number_of_fixations_std_medical,13.94,0.3136356914300026
First-pass_regression_std_content,13.94,0.2398979374820952
First-pass_regression_mean_content,14.0,0.0
right_dependents_mean_medical,14.0,0.0
right_dependents_std_medical,14.0,0.0
left_dependents_max_medical,14.0,0.0
right_dependents_max_medical,14.08,0.27404751561786983
id.line_mean_medical,14.16,0.37032803990902047
id.line_std_medical,14.3,0.46291004988627554
Selective_regression-path_duration_std_content,14.78,0.41845195759648035
Selective_regression-path_duration_mean_content,14.92,0.27404751561786983
First-pass_duration_max_content,14.94,0.2398979374820952
Number_of_fixations_mean_medical,14.94,0.3136356914300026
id.line_min_medical,14.96,0.19794866372215733
id.line_max_medical,15.0,0.0
word_count_screen_mean_medical,15.0,0.0
word_count_screen_std_medical,15.02,0.14142135623730948
First-pass_duration_std_content,15.08,0.2740475156178698
word_count_screen_max_medical,15.74,0.44308749769345207
First-pass_duration_mean_content,15.82,0.38808793449160367
Maximum_duration_of_fixations_max_medical,15.94,0.3136356914300026
word_count_text_max_medical,16.0,0.0
word_count_text_std_medical,16.0,0.0
First-pass_first_fixation_duration_max_content,16.0,0.0
First-pass_first_fixation_duration_std_content,16.0,0.0
word_count_text_mean_medical,16.0,0.0
First-pass_first_fixation_duration_mean_content,16.02,0.14142135623730948
total_word_count_screen_mean_medical,16.04,0.19794866372215736
Peak_velocity_of_entry_saccade_min_content,16.26,1.3674048114466133
total_word_count_screen_std_medical,16.76,0.43141911058689986
Peak_velocity_of_exit_saccade_max_content,16.88,0.32826072265931583
Maximum_duration_of_fixations_min_medical,16.94,0.31363569143000186
Peak_velocity_of_exit_saccade_min_content,16.98,0.14142135623730948
total_word_count_text_mean_medical,17.0,0.0
total_word_count_screen_max_medical,17.0,0.0
Peak_velocity_of_exit_saccade_std_content,17.0,0.0
Peak_velocity_of_exit_saccade_mean_content,17.0,0.20203050891044214
total_word_count_screen_min_medical,17.0,0.0
Peak_velocity_of_entry_saccade_max_content,17.18,0.38808793449160367
total_word_count_text_std_medical,17.68,0.471212071499161
Maximum_duration_of_fixations_std_medical,17.94,0.31363569143000186
total_word_count_text_min_medical,17.96,0.19794866372215733
word_frequency_screen_std_medical,18.0,0.0
word_frequency_screen_min_medical,18.0,0.0
word_frequency_screen_mean_medical,18.0,0.0
Peak_velocity_of_entry_saccade_std_content,18.0,0.0
total_word_count_text_max_medical,18.0,0.0
Peak_velocity_of_entry_saccade_mean_content,18.06,0.23989793748209537
Time_to_exit_saccade_max_content,18.3,0.46291004988627554
word_frequency_screen_max_medical,18.84,0.37032803990902036
word_frequency_text_min_medical,19.0,0.0
word_frequency_text_std_medical,19.0,0.0
word_frequency_text_mean_medical,19.0,0.0
Maximum_duration_of_fixations_mean_medical,19.0,0.0
Time_to_exit_saccade_std_content,19.04,0.1979486637221573
Time_to_exit_saccade_mean_content,19.16,0.37032803990902047
Time_to_entry_saccade_max_content,19.2,0.4517539514526254
Time_to_entry_saccade_min_content,19.32,0.5126959555693242
Time_to_entry_saccade_std_content,19.48,0.5046720495044485
word_frequency_text_max_medical,19.6,0.4948716593053934
total_lemma_count_screen_mean_medical,19.66,0.47851812069840666
total_lemma_count_screen_max_medical,20.0,0.0
Minimum_duration_of_fixations_max_medical,20.0,0.0
total_lemma_count_text_mean_medical,20.0,0.0
total_lemma_count_screen_min_medical,20.0,0.0
total_lemma_count_screen_std_medical,20.0,0.0
Time_to_entry_saccade_mean_content,20.18,0.38808793449160367
Minimum_duration_of_fixations_min_content,20.26,5.752763311164963
Number_of_saccades_in_AOI_max_content,20.28,0.8339725439615103
total_lemma_count_text_std_medical,20.68,0.47121207149916094
Number_of_saccades_in_AOI_std_content,20.78,1.1301074538037779
total_lemma_count_text_max_medical,21.0,0.0
Total_duration_of_fixations_std_content,21.0,0.0
Total_duration_of_fixations_mean_content,21.0,0.0
total_lemma_count_text_min_medical,21.0,0.0
Minimum_duration_of_fixations_min_medical,21.0,0.0
Total_duration_of_fixations_max_content,21.06,0.3136356914300022
Number_of_saccades_in_AOI_mean_content,21.44,0.8369039151929607
Maximum_duration_of_fixations_min_content,21.54,0.8854838409892424
Average_duration_of_fixations_mean_content,21.9,0.30304576336566336
Maximum_duration_of_fixations_mean_content,21.92,0.2740475156178697
Duration_of_first_Visit_max_content,21.94,1.1501552690211623
Average_duration_of_fixations_min_content,22.0,0.0
Average_duration_of_fixations_std_content,22.0,0.0
Minimum_duration_of_fixations_std_medical,22.0,0.0
Minimum_duration_of_fixations_max_content,22.0,0.0
Minimum_duration_of_fixations_std_content,22.0,0.0
Average_duration_of_fixations_max_content,22.0,0.0
Minimum_duration_of_fixations_mean_content,22.0,0.0
Maximum_duration_of_fixations_max_content,22.36,1.0834562986204874
Maximum_duration_of_fixations_std_content,22.38,0.8302937763840224
Number_of_fixations_mean_content,22.76,0.6565214453186323
Number_of_fixations_std_content,22.96,0.2828427124746189
Minimum_duration_of_fixations_mean_medical,23.0,0.0
Number_of_fixations_max_content,23.02,0.14142135623730948
Time_to_first_fixation_mean_content,23.06,0.23989793748209534
Time_to_first_fixation_std_content,23.14,0.35050983275386577
Time_to_first_fixation_min_content,23.34,0.4785181206984066
Minimum_duration_of_Visit_max_content,23.36,9.11325565160051
Duration_of_first_fixation_mean_content,23.38,0.49031435147801467
Time_to_first_fixation_max_content,23.74,0.4430874976934519
Duration_of_first_Visit_min_content,23.74,0.44308749769345196
Duration_of_first_Visit_std_content,23.86,0.35050983275386577
Duration_of_first_Visit_mean_content,23.94,0.2398979374820953
Average_duration_of_fixations_max_medical,24.0,0.0
Time_to_first_Visit_max_content,24.02,0.14142135623730942
Duration_of_first_fixation_std_content,24.02,0.14142135623730945
Time_to_first_Visit_min_content,24.14,0.35050983275386577
Time_to_first_Visit_std_content,24.24,0.47638091430094465
Time_to_first_Visit_mean_content,24.6,0.7824607964359519
Duration_of_first_fixation_min_content,24.6,0.49487165930539345
Maximum_duration_of_Visit_max_content,24.64,6.046621590033664
Duration_of_first_fixation_max_content,24.94,0.23989793748209537
Average_pupil_diameter_mean_content,24.98,0.14142135623730942
Average_duration_of_fixations_min_medical,25.0,0.0
Average_pupil_diameter_min_content,25.0,0.0
Average_pupil_diameter_std_content,25.0,0.0
Total_duration_of_whole_fixations_mean_content,25.02,0.14142135623730948
Average_pupil_diameter_max_content,25.02,0.14142135623730948
Total_duration_of_whole_fixations_std_content,25.14,0.35050983275386577
Number_of_Visits_max_content,25.24,0.47638091430094465
Number_of_Visits_std_content,25.88,0.32826072265931583
Total_duration_of_whole_fixations_max_content,25.88,0.32826072265931583
Average_duration_of_whole_fixations_mean_content,25.96,0.19794866372215736
Average_duration_of_whole_fixations_min_content,26.0,0.0
Average_duration_of_whole_fixations_std_content,26.0,0.0
Average_duration_of_fixations_std_medical,26.0,0.0
Average_duration_of_whole_fixations_max_content,26.04,0.19794866372215736
Number_of_Visits_mean_content,26.1,0.36421567954234196
Time_to_first_whole_fixation_min_content,26.16,8.474114245447598
Maximum_duration_of_Visit_min_content,26.34,0.47851812069840666
Minimum_duration_of_whole_fixations_mean_content,26.72,0.4535573676110724
Minimum_duration_of_whole_fixations_std_content,26.92,0.2740475156178697
Maximum_duration_of_Visit_std_content,26.98,0.24660966430902953
Minimum_duration_of_whole_fixations_min_content,27.0,0.0
Minimum_duration_of_whole_fixations_max_content,27.0,0.0
Average_duration_of_fixations_mean_medical,27.0,0.0
Maximum_duration_of_whole_fixations_mean_content,27.02,0.14142135623730948
Maximum_duration_of_Visit_mean_content,27.1,0.30304576336566336
Minimum_duration_of_Visit_min_content,27.36,0.4848732213850614
Maximum_duration_of_whole_fixations_std_content,27.66,0.47851812069840666
Maximum_duration_of_whole_fixations_min_content,27.98,0.14142135623730948
Maximum_duration_of_whole_fixations_max_content,28.0,0.0
Total_duration_of_fixations_max_medical,28.0,0.0
Number_of_whole_fixations_mean_content,28.0,0.0
Number_of_whole_fixations_std_content,28.02,0.14142135623730948
Minimum_duration_of_Visit_std_content,28.04,0.2828427124746189
Number_of_whole_fixations_max_content,28.14,0.3505098327538658
Time_to_first_whole_fixation_mean_content,28.22,0.4184519575964801
Time_to_first_whole_fixation_std_content,28.32,0.47121207149916094
Average_duration_of_Visit_max_content,28.7,0.46291004988627554
Minimum_duration_of_Visit_mean_content,28.78,0.4184519575964801
Duration_of_first_whole_fixation_mean_content,28.96,0.19794866372215736
Total_duration_of_fixations_std_medical,29.0,0.0
Time_to_first_whole_fixation_max_content,29.0,0.0
Duration_of_first_whole_fixation_std_content,29.0,0.0
Average_duration_of_Visit_min_content,29.0,0.2857142857142857
Average_duration_of_Visit_std_content,29.24,0.43141911058689986
Average_duration_of_Visit_mean_content,29.4,0.4948716593053934
Total_duration_of_Visit_max_content,29.42,4.101219330881979
Duration_of_first_whole_fixation_min_content,29.6,0.4948716593053934
Duration_of_first_whole_fixation_max_content,29.76,0.43141911058689986
Average_whole-fixation_pupil_diameter_mean_content,29.98,0.14142135623730945
Average_whole-fixation_pupil_diameter_min_content,30.0,0.0
Total_duration_of_Visit_mean_content,30.0,0.0
Average_whole-fixation_pupil_diameter_max_content,30.0,0.0
Average_whole-fixation_pupil_diameter_std_content,30.0,0.0
Total_duration_of_Visit_std_content,30.0,0.0
Total_duration_of_fixations_mean_medical,30.0,0.0
