,Mean_Rank_or_Score,Std_Rank_or_Score
total_lemma_count_text_std_content,3.54,0.9940640146922741
Total_duration_of_whole_fixations_mean_medical,3.6,0.7824607964359516
Peak_velocity_of_exit_saccade_mean_medical,3.86,4.0858641331162415
total_word_count_screen_max_content,3.96,0.2828427124746189
Total_duration_of_Visit_max_medical,3.98,0.14142135623730948
Selective_regression-path_duration_max_medical,4.0,4.6291004988627575
Average_duration_of_Visit_std_medical,4.02,0.514682386704338
Average_duration_of_Visit_mean_medical,4.02,0.14142135623730945
total_word_count_screen_min_content,4.24,0.6565214453186321
Average_duration_of_Visit_min_medical,4.26,0.4430874976934522
Maximum_duration_of_Visit_max_medical,4.3,0.90913729009699
total_word_count_screen_std_content,4.36,0.9847821679779483
Peak_velocity_of_exit_saccade_min_medical,4.4,4.233009254294014
total_lemma_count_text_min_content,4.62,1.00792775899215
Average_pupil_diameter_max_medical,4.64,0.662709343128183
Minimum_duration_of_Visit_std_medical,4.96,0.28284271247461884
Maximum_duration_of_Visit_mean_medical,4.96,0.1979486637221575
Minimum_duration_of_Visit_min_medical,4.98,0.14142135623730948
Average_duration_of_Visit_max_medical,4.98,0.14142135623730948
Minimum_duration_of_Visit_mean_medical,4.98,0.14142135623730948
Minimum_duration_of_Visit_max_medical,5.0,0.0
Maximum_duration_of_Visit_std_medical,5.02,0.14142135623730945
Maximum_duration_of_Visit_min_medical,5.06,0.5499536158548618
Number_of_Visits_mean_medical,5.46,0.8854838409892422
Number_of_Visits_std_medical,5.62,0.7795864942652718
Average_pupil_diameter_min_medical,5.72,0.6401530429259448
Number_of_Visits_max_medical,5.82,0.5602477586036448
Time_to_first_Visit_min_medical,5.92,0.7239348262468527
total_word_count_screen_mean_content,5.98,0.47337261502231115
Time_to_first_Visit_mean_medical,6.0,0.0
Time_to_first_Visit_std_medical,6.0,0.0
Duration_of_first_Visit_mean_medical,6.04,0.5329930887479322
Time_to_first_Visit_max_medical,6.08,0.44446711960297236
Time_to_exit_saccade_min_content,6.7,9.714810910172574
Average_pupil_diameter_std_medical,6.76,0.5554920598635313
Duration_of_first_Visit_std_medical,6.82,0.38808793449160367
Duration_of_first_Visit_min_medical,6.86,0.6064281507654609
word_count_text_mean_content,6.92,0.27404751561786983
word_count_text_max_content,6.94,0.2398979374820953
word_count_text_std_content,7.0,0.0
Number_of_saccades_in_AOI_mean_medical,7.02,0.14142135623730945
Number_of_saccades_in_AOI_std_medical,7.18,0.6288960200872893
Duration_of_first_Visit_max_medical,7.2,0.7284313590846836
Time_to_entry_saccade_min_medical,7.28,2.1192990755031635
Time_to_entry_saccade_std_medical,7.36,0.484873221385061
word_count_screen_max_content,7.74,0.4430874976934521
Average_pupil_diameter_mean_medical,7.8,0.5345224838248491
Peak_velocity_of_entry_saccade_mean_medical,7.8,2.7994168488950604
Number_of_saccades_in_AOI_max_medical,7.8,0.40406101782088427
word_count_screen_std_content,7.9,0.30304576336566313
Time_to_exit_saccade_std_medical,7.92,1.026982900320653
Time_to_entry_saccade_mean_medical,7.94,0.23989793748209529
Time_to_exit_saccade_mean_medical,7.96,0.19794866372215747
Time_to_entry_saccade_max_medical,8.0,0.0
word_count_screen_mean_content,8.1,0.3030457633656632
Time_to_exit_saccade_min_medical,8.6,1.1780301787479026
Peak_velocity_of_entry_saccade_min_medical,8.64,1.5877078845085486
Duration_of_first_fixation_max_medical,8.8,0.5345224838248485
Peak_velocity_of_entry_saccade_std_medical,8.84,1.1313708498984754
id.line_max_content,8.86,0.35050983275386577
Time_to_exit_saccade_max_medical,8.98,0.14142135623730948
id.line_min_content,8.98,0.14142135623730948
Peak_velocity_of_entry_saccade_max_medical,9.02,0.14142135623730945
Peak_velocity_of_exit_saccade_std_medical,9.64,0.48487322138506134
Duration_of_first_fixation_min_medical,9.82,0.522552604519196
id.line_std_content,9.9,0.30304576336566313
id.line_mean_content,9.96,0.19794866372215722
First-pass_first_fixation_duration_std_medical,10.0,0.0
First-pass_first_fixation_duration_mean_medical,10.0,0.0
Peak_velocity_of_exit_saccade_max_medical,10.0,0.0
Sentence_id_current_mean_content,10.0,1.385051387833237
First-pass_first_fixation_duration_max_medical,10.02,0.14142135623730945
First-pass_duration_mean_medical,10.02,0.2466096643090295
First-pass_duration_std_medical,10.28,0.9044109595053954
First-pass_regression_mean_medical,10.64,2.0077401246583855
right_dependents_max_content,10.74,0.4430874976934521
Selective_regression-path_duration_mean_medical,10.8,1.4142135623730963
Duration_of_first_fixation_std_medical,10.88,0.47979587496419074
First-pass_duration_max_medical,10.92,0.27404751561786983
Selective_regression-path_duration_std_medical,10.94,0.2398979374820952
right_dependents_std_content,10.96,0.19794866372215733
right_dependents_mean_content,11.0,0.0
First-pass_regression_std_medical,11.16,0.5095015571464863
Regression-path_duration_mean_medical,11.5,0.8144110179279557
left_dependents_max_content,11.76,0.43141911058690013
Duration_of_first_fixation_mean_medical,11.88,0.47979587496419074
left_dependents_std_content,11.96,0.1979486637221573
Sentence_id_current_std_content,12.0,0.0
tag.id_max_content,12.0,0.0
left_dependents_mean_content,12.0,0.0
Sentence_id_current_max_content,12.0,0.0
tag.id_std_content,12.02,0.14142135623730948
Average_whole-fixation_eye_openness_std_medical,12.06,3.2975562999015513
id.phrase.in.brackets_max_content,12.22,0.4184519575964804
Regression-path_duration_std_medical,12.24,0.5554920598635312
tag.id_mean_content,12.78,0.4184519575964804
Average_whole-fixation_eye_openness_mean_medical,12.78,1.7058123924884996
id.phrase.in.brackets_std_content,12.8,0.45175395145262554
Time_to_first_fixation_max_medical,12.88,0.47979587496419074
Regression-path_duration_max_medical,12.96,0.1979486637221573
id.phrase.in.brackets_mean_content,13.02,0.14142135623730942
AOI_length_max_content,13.06,0.2398979374820952
Average_whole-fixation_eye_openness_max_medical,13.18,0.38808793449160367
word_id_screen_mean_medical,13.3,0.46291004988627565
AOI_length_min_content,13.76,0.4314191105869001
Time_to_first_fixation_min_medical,13.9,0.36421567954234163
word_id_screen_std_medical,13.9,0.3642156795423417
AOI_length_std_content,14.0,0.0
word_id_text_std_medical,14.02,0.14142135623730945
AOI_length_mean_content,14.02,0.14142135623730945
word_id_text_mean_medical,14.02,0.14142135623730945
word_id_screen_max_medical,14.02,0.14142135623730945
word_id_text_min_medical,14.16,0.3703280399090204
word_id_text_max_content,14.26,0.4430874976934521
Time_to_first_fixation_std_medical,14.92,0.3404678653660855
word_id_text_std_content,14.96,0.19794866372215733
word_id_text_mean_content,15.0,0.0
word_id_text_max_medical,15.0,0.9258200997725514
word_id_screen_max_content,15.0,0.0
AOI_length_mean_medical,15.0,0.0
AOI_length_std_medical,15.02,0.14142135623730945
AOI_length_max_medical,15.02,0.14142135623730945
id.phrase.in.brackets_mean_medical,15.16,0.37032803990902047
id.phrase.in.brackets_std_medical,15.6,1.39970842444753
word_id_screen_std_content,15.82,0.38808793449160367
Time_to_first_fixation_mean_medical,15.92,0.3404678653660855
word_id_screen_mean_content,15.96,0.2828427124746189
id.phrase.in.brackets_max_medical,15.96,0.19794866372215733
tag.id_std_medical,16.0,0.0
tag.id_mean_medical,16.0,0.0
Average_whole-fixation_eye_openness_max_content,16.0,0.0
tag.id_max_medical,16.02,0.14142135623730945
Sentence_id_current_mean_medical,16.18,0.38808793449160367
Sentence_id_current_std_medical,16.44,0.5014265364224072
Selective_regression-path_duration_max_content,16.48,3.2903073487106926
Average_whole-fixation_eye_openness_std_content,16.6,0.6998542122237652
Regression-path_duration_mean_content,16.76,2.2996006751838713
Number_of_fixations_max_medical,16.94,0.31363569143000186
Average_whole-fixation_eye_openness_mean_content,16.96,0.1979486637221573
Regression-path_duration_std_content,16.98,0.14142135623730948
Regression-path_duration_max_content,17.0,0.0
Sentence_id_current_min_medical,17.0,0.0
Sentence_id_current_max_medical,17.0,0.0
left_dependents_mean_medical,17.0,0.0
left_dependents_std_medical,17.86,0.35050983275386577
Number_of_fixations_std_medical,17.94,0.31363569143000186
First-pass_regression_std_content,17.94,0.23989793748209545
First-pass_regression_mean_content,18.0,0.0
right_dependents_mean_medical,18.0,0.0
right_dependents_std_medical,18.0,0.0
left_dependents_max_medical,18.0,0.0
right_dependents_max_medical,18.08,0.2740475156178697
id.line_mean_medical,18.16,0.37032803990902047
id.line_std_medical,18.3,0.46291004988627554
Selective_regression-path_duration_std_content,18.78,0.4184519575964801
Selective_regression-path_duration_mean_content,18.92,0.2740475156178697
First-pass_duration_max_content,18.94,0.23989793748209537
Number_of_fixations_mean_medical,18.94,0.31363569143000186
id.line_min_medical,18.96,0.19794866372215733
id.line_max_medical,19.0,0.0
word_count_screen_mean_medical,19.0,0.0
word_count_screen_std_medical,19.02,0.14142135623730948
First-pass_duration_std_content,19.08,0.27404751561786966
word_count_screen_max_medical,19.74,0.44308749769345196
First-pass_duration_mean_content,19.82,0.38808793449160367
Maximum_duration_of_fixations_max_medical,19.94,0.31363569143000186
word_count_text_max_medical,20.0,0.0
word_count_text_std_medical,20.0,0.0
First-pass_first_fixation_duration_max_content,20.0,0.0
First-pass_first_fixation_duration_std_content,20.0,0.0
word_count_text_mean_medical,20.0,0.0
First-pass_first_fixation_duration_mean_content,20.02,0.14142135623730948
total_word_count_screen_mean_medical,20.04,0.19794866372215736
Peak_velocity_of_entry_saccade_min_content,20.26,1.3674048114466133
total_word_count_screen_std_medical,20.76,0.43141911058689986
Peak_velocity_of_exit_saccade_max_content,20.88,0.32826072265931583
Maximum_duration_of_fixations_min_medical,20.94,0.31363569143000186
Peak_velocity_of_exit_saccade_min_content,20.98,0.14142135623730948
total_word_count_text_mean_medical,21.0,0.0
total_word_count_screen_max_medical,21.0,0.0
Peak_velocity_of_exit_saccade_std_content,21.0,0.0
Peak_velocity_of_exit_saccade_mean_content,21.0,0.20203050891044214
total_word_count_screen_min_medical,21.0,0.0
Peak_velocity_of_entry_saccade_max_content,21.18,0.38808793449160367
total_word_count_text_std_medical,21.68,0.471212071499161
Maximum_duration_of_fixations_std_medical,21.94,0.31363569143000186
total_word_count_text_min_medical,21.96,0.19794866372215733
word_frequency_screen_std_medical,22.0,0.0
word_frequency_screen_min_medical,22.0,0.0
word_frequency_screen_mean_medical,22.0,0.0
Peak_velocity_of_entry_saccade_std_content,22.0,0.0
total_word_count_text_max_medical,22.0,0.0
Peak_velocity_of_entry_saccade_mean_content,22.06,0.23989793748209537
Time_to_exit_saccade_max_content,22.3,0.46291004988627554
word_frequency_screen_max_medical,22.84,0.37032803990902036
word_frequency_text_min_medical,23.0,0.0
word_frequency_text_std_medical,23.0,0.0
word_frequency_text_mean_medical,23.0,0.0
Maximum_duration_of_fixations_mean_medical,23.0,0.0
Time_to_exit_saccade_std_content,23.04,0.1979486637221573
Time_to_exit_saccade_mean_content,23.16,0.37032803990902047
Time_to_entry_saccade_max_content,23.2,0.4517539514526254
Time_to_entry_saccade_min_content,23.32,0.5126959555693242
Time_to_entry_saccade_std_content,23.48,0.5046720495044485
word_frequency_text_max_medical,23.6,0.4948716593053934
total_lemma_count_screen_mean_medical,23.66,0.47851812069840666
Minimum_duration_of_fixations_min_content,23.94,6.846449996240412
total_lemma_count_screen_max_medical,24.0,0.0
Minimum_duration_of_fixations_max_medical,24.0,0.0
total_lemma_count_text_mean_medical,24.0,0.0
total_lemma_count_screen_min_medical,24.0,0.0
total_lemma_count_screen_std_medical,24.0,0.0
Time_to_entry_saccade_mean_content,24.18,0.38808793449160367
Number_of_saccades_in_AOI_max_content,24.28,0.8339725439615103
total_lemma_count_text_std_medical,24.68,0.47121207149916094
Number_of_saccades_in_AOI_std_content,24.78,1.1301074538037779
total_lemma_count_text_max_medical,25.0,0.0
Total_duration_of_fixations_std_content,25.0,0.0
Total_duration_of_fixations_mean_content,25.0,0.0
total_lemma_count_text_min_medical,25.0,0.0
Minimum_duration_of_fixations_min_medical,25.0,0.0
Total_duration_of_fixations_max_content,25.06,0.3136356914300022
Number_of_saccades_in_AOI_mean_content,25.44,0.8369039151929607
Maximum_duration_of_fixations_min_content,25.54,0.8854838409892424
Average_duration_of_fixations_mean_content,25.9,0.30304576336566336
Maximum_duration_of_fixations_mean_content,25.92,0.2740475156178697
Duration_of_first_Visit_max_content,25.94,1.1501552690211623
Average_duration_of_fixations_min_content,26.0,0.0
Average_duration_of_fixations_std_content,26.0,0.0
Minimum_duration_of_fixations_std_medical,26.0,0.0
Minimum_duration_of_fixations_max_content,26.0,0.0
Minimum_duration_of_fixations_std_content,26.0,0.0
Average_duration_of_fixations_max_content,26.0,0.0
Minimum_duration_of_fixations_mean_content,26.0,0.0
Maximum_duration_of_fixations_max_content,26.36,1.0834562986204874
Maximum_duration_of_fixations_std_content,26.38,0.8302937763840224
Number_of_fixations_mean_content,26.76,0.6565214453186323
Minimum_duration_of_Visit_max_content,26.8,10.515294982615975
Number_of_fixations_std_content,26.96,0.2828427124746189
Minimum_duration_of_fixations_mean_medical,27.0,0.0
Number_of_fixations_max_content,27.02,0.14142135623730948
Time_to_first_fixation_mean_content,27.06,0.23989793748209534
Time_to_first_fixation_std_content,27.14,0.35050983275386577
Time_to_first_fixation_min_content,27.34,0.4785181206984066
Duration_of_first_fixation_mean_content,27.38,0.49031435147801467
Time_to_first_fixation_max_content,27.74,0.4430874976934519
Duration_of_first_Visit_min_content,27.74,0.44308749769345196
Duration_of_first_Visit_std_content,27.86,0.35050983275386577
Duration_of_first_Visit_mean_content,27.94,0.2398979374820953
Average_duration_of_fixations_max_medical,28.0,0.0
Time_to_first_Visit_max_content,28.02,0.14142135623730942
Duration_of_first_fixation_std_content,28.02,0.14142135623730945
Time_to_first_Visit_min_content,28.14,0.35050983275386577
Time_to_first_Visit_std_content,28.24,0.47638091430094465
Maximum_duration_of_Visit_max_content,28.4,7.0043718126464345
Time_to_first_Visit_mean_content,28.6,0.7824607964359519
Duration_of_first_fixation_min_content,28.6,0.49487165930539345
Duration_of_first_fixation_max_content,28.94,0.23989793748209537
Average_pupil_diameter_mean_content,28.98,0.14142135623730942
Average_duration_of_fixations_min_medical,29.0,0.0
Average_pupil_diameter_min_content,29.0,0.0
Average_pupil_diameter_std_content,29.0,0.0
Total_duration_of_whole_fixations_mean_content,29.02,0.14142135623730948
Average_pupil_diameter_max_content,29.02,0.14142135623730948
Total_duration_of_whole_fixations_std_content,29.14,0.35050983275386577
Number_of_Visits_max_content,29.24,0.47638091430094465
Time_to_first_whole_fixation_min_content,29.76,9.686009266473166
Number_of_Visits_std_content,29.88,0.32826072265931583
Total_duration_of_whole_fixations_max_content,29.88,0.32826072265931583
Average_duration_of_whole_fixations_mean_content,29.96,0.19794866372215736
Average_duration_of_whole_fixations_min_content,30.0,0.0
Average_duration_of_whole_fixations_std_content,30.0,0.0
Average_duration_of_fixations_std_medical,30.0,0.0
Average_duration_of_whole_fixations_max_content,30.04,0.19794866372215736
Number_of_Visits_mean_content,30.1,0.36421567954234196
Maximum_duration_of_Visit_min_content,30.34,0.47851812069840666
Minimum_duration_of_whole_fixations_mean_content,30.72,0.4535573676110724
Minimum_duration_of_whole_fixations_std_content,30.92,0.2740475156178697
Maximum_duration_of_Visit_std_content,30.98,0.24660966430902953
Minimum_duration_of_whole_fixations_min_content,31.0,0.0
Minimum_duration_of_whole_fixations_max_content,31.0,0.0
Average_duration_of_fixations_mean_medical,31.0,0.0
Maximum_duration_of_whole_fixations_mean_content,31.02,0.14142135623730948
Maximum_duration_of_Visit_mean_content,31.1,0.30304576336566336
Minimum_duration_of_Visit_min_content,31.36,0.4848732213850614
Maximum_duration_of_whole_fixations_std_content,31.66,0.47851812069840666
Maximum_duration_of_whole_fixations_min_content,31.98,0.14142135623730948
Maximum_duration_of_whole_fixations_max_content,32.0,0.0
Total_duration_of_fixations_max_medical,32.0,0.0
Number_of_whole_fixations_mean_content,32.0,0.0
Number_of_whole_fixations_std_content,32.02,0.14142135623730953
Minimum_duration_of_Visit_std_content,32.04,0.2828427124746189
Number_of_whole_fixations_max_content,32.14,0.3505098327538658
Time_to_first_whole_fixation_mean_content,32.22,0.4184519575964801
Time_to_first_whole_fixation_std_content,32.32,0.47121207149916094
Average_duration_of_Visit_max_content,32.7,0.46291004988627554
Minimum_duration_of_Visit_mean_content,32.78,0.4184519575964801
Duration_of_first_whole_fixation_mean_content,32.96,0.19794866372215736
Total_duration_of_fixations_std_medical,33.0,0.0
Time_to_first_whole_fixation_max_content,33.0,0.0
Duration_of_first_whole_fixation_std_content,33.0,0.0
Average_duration_of_Visit_min_content,33.0,0.2857142857142857
Average_duration_of_Visit_std_content,33.24,0.43141911058689986
Total_duration_of_Visit_max_content,33.34,4.666904755831217
Average_duration_of_Visit_mean_content,33.4,0.4948716593053934
Duration_of_first_whole_fixation_min_content,33.6,0.4948716593053934
Duration_of_first_whole_fixation_max_content,33.76,0.43141911058689986
Average_whole-fixation_pupil_diameter_mean_content,33.98,0.14142135623730961
Average_whole-fixation_pupil_diameter_min_content,34.0,0.0
Total_duration_of_Visit_mean_content,34.0,0.0
Average_whole-fixation_pupil_diameter_max_content,34.0,0.0
Average_whole-fixation_pupil_diameter_std_content,34.0,0.0
Total_duration_of_Visit_std_content,34.0,0.0
Total_duration_of_fixations_mean_medical,34.0,0.0
