,Mean_Rank_or_Score,Std_Rank_or_Score
First-pass_first_fixation_duration_std_medical_simple,3.198738043724325,0.4149265914178346
Duration_of_first_whole_fixation_std_medical_simple,3.1907477743171033,0.4242590817298194
Average_duration_of_fixations_max_medical_original,3.1907029936844395,0.5016771710670713
Duration_of_first_fixation_std_medical_simple,3.1500354287205594,0.41924088091367245
Minimum_duration_of_fixations_min_medical_simple,3.0303657441734964,0.5690657111092053
First-pass_duration_max_medical_simple,3.0010294816505807,0.3799807314331726
Average_pupil_diameter_max_medical_original,2.983640687979421,0.37623940951040813
Time_to_entry_saccade_min_medical_original,2.951344455449355,0.45398442421058166
Average_whole-fixation_eye_openness_max_clinical_original,2.9459013513243453,0.7990561113191105
Total_duration_of_Visit_mean_medical_original,2.916621389714595,0.5246357822208539
Average_duration_of_whole_fixations_std_medical_simple,2.874479934716121,0.42807288774925567
Time_to_first_whole_fixation_mean_clinical_simple,2.8681876634064314,0.45077734289141147
Total_duration_of_whole_fixations_std_medical_simple,2.855287201716595,0.40451876944153264
Time_to_first_fixation_mean_clinical_simple,2.852211658514893,0.45013458746639334
Total_duration_of_fixations_std_medical_simple,2.8303495164499073,0.4059984062283193
Average_duration_of_fixations_std_medical_simple,2.8281421594337037,0.42381232242430883
Total_duration_of_fixations_std_clinical_simple,2.8146984368162693,0.44678103703819194
Total_duration_of_Visit_max_medical_original,2.7955049781915897,0.6455260941711511
Time_to_exit_saccade_min_medical_simple,2.790286814364556,0.5249987562242168
First-pass_duration_max_clinical_original,2.7898642757652534,0.430307926240028
Number_of_saccades_in_AOI_mean_clinical_simple,2.7562690645219017,0.3631388756645507
word_id_text_min_medical_original,2.748894311532328,0.2094218981704428
Average_duration_of_whole_fixations_std_clinical_simple,2.7369481388013437,0.4501880469761259
Minimum_duration_of_whole_fixations_max_medical_original,2.727302545945571,0.44605801093414144
Duration_of_first_fixation_std_clinical_simple,2.7214806182587723,0.43417355589131407
Number_of_Visits_mean_clinical_simple,2.718973613222438,0.5605843453827499
Total_duration_of_whole_fixations_std_clinical_simple,2.7019827959984095,0.43825487170184835
Maximum_duration_of_whole_fixations_mean_medical_simple,2.674830346682088,0.38226039495109226
Maximum_duration_of_fixations_mean_medical_simple,2.670457220891182,0.3817394941944079
First-pass_duration_mean_medical_simple,2.657743826685751,0.471887125326643
Sentence_id_current_min_medical_original,2.613018300366382,0.15068672803043312
Average_duration_of_fixations_std_clinical_simple,2.610890390464973,0.4401026351172172
Number_of_saccades_in_AOI_max_medical_simple,2.6012836843699243,0.36576942889627456
Average_whole-fixation_pupil_diameter_mean_medical_original,2.5916661902485356,0.38636226438741406
Average_pupil_diameter_mean_medical_original,2.585215485501463,0.38580450049031695
Regression-path_duration_max_medical_simple,2.546400825045016,0.4334833097603818
Time_to_entry_saccade_mean_clinical_simple,2.534014920881938,0.42664128231885035
Maximum_duration_of_whole_fixations_max_clinical_simple,2.5128300628202114,0.40407429971850545
Maximum_duration_of_fixations_max_clinical_simple,2.5128300628202114,0.40407429971850545
Average_duration_of_whole_fixations_mean_medical_simple,2.509674754281681,0.36792718450298395
Average_duration_of_fixations_mean_medical_simple,2.469726643459261,0.36606154411169695
Minimum_duration_of_fixations_max_medical_original,2.46953302759352,0.4220492396575165
Total_duration_of_whole_fixations_max_medical_simple,2.4602787603769367,0.35939484546297484
Time_to_exit_saccade_mean_clinical_simple,2.458522372925882,0.42039717752251804
Total_duration_of_Visit_std_medical_original,2.4390188703990066,0.5842932668526345
Total_duration_of_fixations_max_medical_simple,2.42891903848573,0.35837956341264593
Duration_of_first_fixation_mean_medical_simple,2.3957102776015566,0.3688511963568487
right_dependents_std_clinical_simple,2.3936309701284597,0.39707993017470833
First-pass_regression_std_medical_original,2.3847093816558895,0.3127623446415538
tag.id_mean_clinical_original,2.3735483675037106,0.5737896462833852
Maximum_duration_of_Visit_min_medical_original,2.372076870559633,0.5177710863689254
right_dependents_mean_clinical_simple,2.3687020224233213,0.34143533578337876
Duration_of_first_whole_fixation_mean_medical_simple,2.357846812626148,0.36736737334121855
Number_of_Visits_max_medical_original,2.353193189332602,0.6265964203149758
Duration_of_first_fixation_max_medical_simple,2.3413501173228832,0.3662581111877546
Duration_of_first_whole_fixation_max_medical_simple,2.3413501173228832,0.3662581111877546
Time_to_first_whole_fixation_std_clinical_simple,2.3237294878272583,0.41569668510280133
Minimum_duration_of_Visit_min_medical_simple,2.3069474907416687,0.5004001879316575
Time_to_first_fixation_std_clinical_simple,2.3030878626094515,0.41465911211821327
Minimum_duration_of_fixations_std_medical_simple,2.2945984743695407,0.39753847067265724
Time_to_first_whole_fixation_min_medical_simple,2.285840970726411,0.49073603787838976
Total_duration_of_Visit_std_clinical_original,2.2634493958060706,0.4999611073041339
Sentence_id_current_mean_clinical_simple,2.262678283840719,0.4020812342403594
Number_of_saccades_in_AOI_mean_medical_simple,2.252329581027394,0.3448600646794241
Average_duration_of_Visit_min_medical_original,2.2501188125270857,0.5031447716609803
Minimum_duration_of_whole_fixations_std_medical_simple,2.2426754739555603,0.3965662194509184
First-pass_first_fixation_duration_mean_clinical_original,2.2169142600298453,0.4490938926051553
Maximum_duration_of_fixations_max_medical_original,2.2156376264963584,0.3278771026855477
Maximum_duration_of_whole_fixations_max_medical_original,2.2156376264963584,0.3278771026855477
word_frequency_screen_min_medical_simple,2.1903692949775664,0.27357568825054024
Average_pupil_diameter_min_medical_original,2.147124342646085,0.3946514096001647
Average_duration_of_whole_fixations_max_medical_simple,2.1421813690386413,0.3694242496633116
Average_duration_of_fixations_max_medical_simple,2.1421813690386413,0.3694242496633116
word_id_text_mean_clinical_simple,2.1420749062066013,0.4210780819769908
id.line_std_clinical_simple,2.1409496920371103,0.42107464286224167
word_id_text_std_clinical_simple,2.140949692037069,0.42107464286224044
word_id_text_max_clinical_simple,2.1398245296292298,0.42107078163873
total_word_count_text_min_clinical_simple,2.1398245296292298,0.42107078163873
total_word_count_text_max_clinical_simple,2.1398245296292298,0.42107078163873
total_word_count_text_mean_clinical_simple,2.1398245296292298,0.42107078163873
word_frequency_screen_mean_medical_simple,2.1106667016980207,0.31179061943812464
Peak_velocity_of_exit_saccade_mean_medical_simple,2.1040951304910767,0.35028750376516793
AOI_length_mean_clinical_simple,2.102489819799996,0.2765508929792694
AOI_length_std_clinical_simple,2.0988670339853432,0.2832757592547027
Number_of_Visits_mean_medical_original,2.098179557285947,0.5209935292568694
total_lemma_count_text_max_clinical_simple,2.0858738084211965,0.421237770344169
total_lemma_count_text_mean_clinical_simple,2.0858738084211965,0.421237770344169
total_lemma_count_text_min_clinical_simple,2.0858738084211965,0.421237770344169
Minimum_duration_of_whole_fixations_mean_medical_simple,2.084842715511362,0.34715955935367193
Time_to_entry_saccade_std_clinical_simple,2.0767203822615405,0.394140575224835
First-pass_duration_std_medical_original,2.0596278741381053,0.43502155952998856
First-pass_first_fixation_duration_mean_medical_simple,2.056359286163232,0.42065759826810023
Average_whole-fixation_pupil_diameter_min_medical_original,2.026850720595829,0.3929178615628072
Sentence_id_current_max_clinical_simple,2.009999170278252,0.38907726910730933
Minimum_duration_of_fixations_mean_medical_simple,2.009512715096692,0.34234080290232993
AOI_length_std_medical_simple,1.9975452344669538,0.2998697482156873
Minimum_duration_of_Visit_min_clinical_simple,1.9728682034036924,0.44587554138819074
Total_duration_of_fixations_mean_clinical_simple,1.9286230063852066,0.35692494485569404
Number_of_saccades_in_AOI_max_clinical_simple,1.9282191390625902,0.42877639659513467
word_id_screen_max_clinical_simple,1.922957645969896,0.29436089939964877
total_word_count_screen_max_clinical_simple,1.922957645969896,0.29436089939964877
word_count_screen_mean_medical_simple,1.910152016157487,0.3094709061042079
word_frequency_text_mean_medical_simple,1.908885784323781,0.34977766748355515
Regression-path_duration_mean_clinical_simple,1.902881234099244,0.35439077610853875
Sentence_id_current_std_clinical_simple,1.8883556045643524,0.37238898760772543
Time_to_exit_saccade_std_clinical_simple,1.860910959759985,0.37401941603398003
Total_duration_of_whole_fixations_mean_clinical_simple,1.821254137100662,0.34871228305627633
Duration_of_first_fixation_max_clinical_original,1.8020791732529933,0.3441620253523234
AOI_length_mean_medical_simple,1.801824352081223,0.27950768634743683
Total_duration_of_fixations_mean_medical_simple,1.799543245379958,0.35010786555157314
Total_duration_of_whole_fixations_mean_medical_simple,1.7763529758615684,0.3466646153178406
Sentence_id_current_min_medical_simple,1.7716686674669864,0.26806022636626525
Sentence_id_current_min_clinical_simple,1.7716686674669864,0.26806022636626525
tag.id_min_medical_simple,1.7716686674669864,0.26806022636626525
id.phrase.in.brackets_min_medical_simple,1.7716686674669864,0.26806022636626525
tag.id_min_clinical_simple,1.7716686674669864,0.26806022636626525
word_count_text_min_medical_simple,1.7716686674669864,0.26806022636626525
word_count_screen_min_medical_simple,1.7716686674669864,0.26806022636626525
word_count_screen_min_clinical_simple,1.7716686674669864,0.26806022636626525
word_id_text_min_clinical_simple,1.7716686674669864,0.26806022636626525
First-pass_regression_max_clinical_simple,1.7716686674669864,0.26806022636626525
word_id_text_min_medical_simple,1.7716686674669864,0.26806022636626525
First-pass_regression_max_medical_simple,1.7716686674669864,0.26806022636626525
word_id_screen_min_medical_simple,1.7716686674669864,0.26806022636626525
word_count_text_min_clinical_simple,1.7716686674669864,0.26806022636626525
word_id_screen_min_clinical_simple,1.7716686674669864,0.26806022636626525
id.phrase.in.brackets_min_clinical_simple,1.7716686674669864,0.26806022636626525
tag.id_max_medical_simple,1.7710453480052177,0.26760900865363524
Time_to_first_whole_fixation_mean_medical_simple,1.7560912816432472,0.3501784085486157
id.phrase.in.brackets_std_clinical_simple,1.7540727121069368,0.4000377254788697
left_dependents_mean_medical_simple,1.7503083913089883,0.2719935896450224
Total_duration_of_Visit_max_clinical_original,1.7489463576832258,0.49573748145828445
Time_to_first_fixation_mean_medical_simple,1.7448509272979187,0.3481185260912509
Time_to_first_whole_fixation_max_medical_original,1.7437963964012482,0.44157109074294065
Time_to_exit_saccade_max_medical_original,1.7302012593951244,0.43706683897534254
right_dependents_mean_medical_simple,1.7133591625512237,0.3004681364389766
total_lemma_count_text_min_medical_original,1.7072265166590181,0.3811594592137691
Duration_of_first_whole_fixation_max_clinical_simple,1.7048325251447582,0.3354130750355662
Regression-path_duration_mean_medical_simple,1.7028037211415414,0.3399740503098464
word_frequency_screen_std_medical_simple,1.698790625077236,0.30899224402186504
total_lemma_count_screen_max_clinical_simple,1.6977697305726545,0.2679247625875438
Time_to_first_fixation_std_medical_simple,1.6819734876240509,0.35027139296472326
total_lemma_count_screen_mean_medical_simple,1.6786419110526547,0.2605346789741221
First-pass_duration_mean_medical_original,1.6682954265256094,0.40294872265085085
id.phrase.in.brackets_max_clinical_simple,1.6657281599049052,0.39253043281917116
total_word_count_text_min_medical_original,1.6637661489398463,0.37674388445084733
Average_whole-fixation_pupil_diameter_std_clinical_simple,1.6629394255723662,0.2916286262388676
Time_to_first_Visit_mean_clinical_original,1.6590324178738813,0.4408006508852616
Time_to_first_fixation_max_medical_original,1.6504073182798373,0.4288413964133042
total_lemma_count_screen_max_medical_simple,1.63792370884303,0.2484821824165636
Duration_of_first_whole_fixation_max_clinical_original,1.6341116951013976,0.32945391960957826
Average_pupil_diameter_std_clinical_simple,1.6278987621476906,0.2879446353468637
word_id_screen_std_clinical_simple,1.6261215539178855,0.26294981309935994
Total_duration_of_Visit_mean_clinical_original,1.6179946253753368,0.40436449532705715
Time_to_exit_saccade_mean_medical_simple,1.6116699768184655,0.33496486584828367
Minimum_duration_of_whole_fixations_std_clinical_simple,1.6111747411591884,0.3413940057236769
word_id_screen_mean_medical_simple,1.5978076261169634,0.24214150738831194
total_word_count_screen_mean_medical_simple,1.5976200142822927,0.2423518390686649
Time_to_first_whole_fixation_std_medical_simple,1.5803945291486858,0.34091364960461906
Time_to_entry_saccade_max_medical_original,1.5792636771854687,0.418242085187279
Duration_of_first_fixation_min_medical_simple,1.5719480212824797,0.4058932083151672
word_id_screen_std_medical_simple,1.5688118903975918,0.22962427158059812
Time_to_exit_saccade_std_medical_simple,1.567264794599289,0.3423395330998141
Number_of_Visits_max_clinical_simple,1.56401350280014,0.3761327527819423
left_dependents_std_medical_simple,1.5520242440486496,0.24878946454745846
Minimum_duration_of_fixations_std_clinical_simple,1.5465445039695118,0.33160333379437135
word_frequency_text_std_medical_simple,1.5327029572845459,0.31413387540967197
Maximum_duration_of_whole_fixations_std_medical_original,1.5227904620659474,0.4259881318772866
Time_to_first_Visit_std_clinical_original,1.5204341868108644,0.4002477998652836
Number_of_Visits_std_clinical_simple,1.5180135749263826,0.3978284052642222
Time_to_entry_saccade_mean_medical_simple,1.51613273654497,0.32475613240496337
Time_to_entry_saccade_std_medical_simple,1.508836046133121,0.3351589388722077
Minimum_duration_of_fixations_min_clinical_original,1.5027390409459513,0.3956740088118799
Peak_velocity_of_entry_saccade_mean_medical_simple,1.4939316484106198,0.2900912623852075
total_lemma_count_screen_mean_clinical_simple,1.4912096145209535,0.2078539696532168
total_lemma_count_screen_min_medical_original,1.4883451177184635,0.30301079199583436
left_dependents_mean_clinical_simple,1.4881845460541794,0.18771735796411204
right_dependents_std_medical_simple,1.4739387579990946,0.3066999645590001
Peak_velocity_of_entry_saccade_mean_clinical_simple,1.4664430842440856,0.29227619992655385
Average_whole-fixation_pupil_diameter_std_medical_original,1.4605355146516388,0.33095179613878806
First-pass_first_fixation_duration_mean_medical_original,1.431952562784798,0.37419412455163326
Peak_velocity_of_exit_saccade_mean_clinical_simple,1.422258185839482,0.2812944485723825
tag.id_max_clinical_original,1.4214976174558835,0.4933143560376774
Duration_of_first_Visit_min_clinical_original,1.4173411449149214,0.3772279362230661
Duration_of_first_whole_fixation_std_clinical_original,1.4154590793152175,0.33773914796355153
id.phrase.in.brackets_mean_clinical_simple,1.4092791233248143,0.36452509010323314
Average_pupil_diameter_std_medical_original,1.393223147131949,0.32202321317684207
Maximum_duration_of_fixations_std_medical_original,1.3914325220504735,0.40662601556696576
word_count_screen_std_medical_simple,1.3885522522812346,0.27910702605400156
tag.id_std_clinical_original,1.3719630723780032,0.5031368270647754
Time_to_first_fixation_min_clinical_original,1.3694619025674808,0.4010700431066509
First-pass_regression_mean_clinical_original,1.3661044387089492,0.3722469019990799
left_dependents_std_clinical_simple,1.3650729476461014,0.2291020516916335
total_word_count_screen_min_medical_original,1.363156530374382,0.2579150910481837
word_frequency_screen_min_clinical_simple,1.3612912595043138,0.2168411195780735
Number_of_fixations_std_medical_simple,1.3595320209393555,0.2969801024999338
Total_duration_of_whole_fixations_max_medical_original,1.355828792316083,0.4606475853362812
Number_of_Visits_std_medical_original,1.3466845909046463,0.4647315549665359
Number_of_whole_fixations_std_medical_simple,1.3425293615639529,0.2923230406836084
right_dependents_max_clinical_simple,1.3356673742576612,0.35256656244919493
Number_of_whole_fixations_max_medical_simple,1.3334171630583487,0.30007531487957984
Minimum_duration_of_whole_fixations_min_medical_simple,1.3255950530297196,0.14994096117262554
tag.id_std_medical_simple,1.3238041696226979,0.3351618943501485
Maximum_duration_of_Visit_min_clinical_original,1.3076781579811896,0.37040647418503886
Average_duration_of_Visit_min_clinical_original,1.3076781579811896,0.37040647418503886
Time_to_first_fixation_min_clinical_simple,1.301406668677495,0.333489262575632
Time_to_first_Visit_min_clinical_simple,1.301406668677495,0.333489262575632
AOI_length_max_clinical_simple,1.2947295018501208,0.2680558709869394
Duration_of_first_fixation_std_clinical_original,1.2854055128340374,0.32130787055671195
Total_duration_of_fixations_max_medical_original,1.2669944749672701,0.44521457575918666
word_id_screen_mean_clinical_simple,1.26362716004857,0.19165313714726342
Duration_of_first_Visit_min_medical_original,1.259029642857127,0.36116935848503895
total_word_count_screen_mean_clinical_simple,1.2583792457649927,0.19135285381541733
Number_of_fixations_max_clinical_simple,1.257038050936574,0.38055347233703984
word_id_screen_max_medical_simple,1.252931178815765,0.1450890506416576
total_word_count_screen_max_medical_simple,1.252931178815765,0.1450890506416576
Regression-path_duration_std_medical_simple,1.2472949144658363,0.29766958966531004
Minimum_duration_of_fixations_max_medical_simple,1.2107059117242363,0.27397519365783946
Minimum_duration_of_whole_fixations_max_medical_simple,1.2107059117242363,0.27397519365783946
First-pass_first_fixation_duration_max_medical_simple,1.2100386695666812,0.2611595819456636
Number_of_fixations_max_medical_simple,1.1839025852413385,0.28383904977496127
Time_to_first_whole_fixation_max_clinical_simple,1.1823812078976874,0.30755031273320554
Time_to_first_fixation_max_medical_simple,1.1819873932553109,0.29079511857660173
Number_of_fixations_mean_medical_simple,1.1737637020727234,0.29464814976186815
Minimum_duration_of_Visit_min_medical_original,1.1676862419032359,0.34003922180538015
id.line_min_medical_simple,1.1591746849434712,0.3259457975793601
Time_to_entry_saccade_max_medical_simple,1.1581612723651415,0.28776300442828984
Regression-path_duration_max_clinical_original,1.1546120513561302,0.33472728440048977
total_lemma_count_text_min_medical_simple,1.1415997188275764,0.29384017224764175
Number_of_whole_fixations_max_clinical_simple,1.1388101825821604,0.34041776003914154
total_word_count_text_min_medical_simple,1.1372362652883725,0.29282143543891365
Number_of_whole_fixations_mean_medical_simple,1.1343825522738602,0.28521911101988584
word_count_text_mean_medical_simple,1.0806418847872634,0.292366418127246
Duration_of_first_fixation_max_clinical_simple,1.0779622954270847,0.30685176957871274
Time_to_first_whole_fixation_max_medical_simple,1.069370858174694,0.27797225906456946
Time_to_exit_saccade_max_medical_simple,1.0540048031752949,0.27580671968668363
word_count_text_max_clinical_simple,1.0423147943093267,0.13102943736630152
tag.id_mean_medical_simple,1.0199542272208308,0.29892664548066367
word_frequency_screen_min_medical_original,1.0039268141165798,0.094419945922188
