,Mean_Rank_or_Score,Std_Rank_or_Score
Duration_of_first_whole_fixation_mean_medical_original,16.24,1.204752493846172
Duration_of_first_Visit_min_medical_simple,16.62,18.54381463519547
Duration_of_first_whole_fixation_mean_medical_simple,16.74,1.2257442553778646
Average_whole-fixation_eye_openness_std_content,16.86,0.35050983275386577
Duration_of_first_whole_fixation_std_clinical_original,16.9,0.3642156795423421
Duration_of_first_fixation_mean_medical_simple,16.9,2.6049403612586355
Duration_of_first_whole_fixation_std_clinical_simple,16.98,0.2466096643090295
Regression-path_duration_max_content,17.0,0.0
Average_whole-fixation_eye_openness_mean_content,17.0,0.0
Duration_of_first_whole_fixation_std_medical_original,17.08,0.34046786536608514
Regression-path_duration_std_content,17.18,0.38808793449160367
Duration_of_first_whole_fixation_std_medical_simple,17.3,1.1649647450214362
Selective_regression-path_duration_max_content,17.48,3.418079183711583
Average_whole-fixation_pupil_diameter_mean_medical_original,17.8,2.9346626548820196
Duration_of_first_whole_fixation_min_clinical_original,17.82,1.1373079564282949
Regression-path_duration_mean_content,17.86,0.35050983275386577
Duration_of_first_whole_fixation_min_clinical_simple,17.88,0.32826072265931583
Duration_of_first_fixation_mean_medical_original,17.9,2.727411870290966
Duration_of_first_whole_fixation_min_medical_original,17.94,0.2398979374820954
First-pass_regression_std_content,17.98,0.14142135623730948
First-pass_regression_mean_content,18.02,0.14142135623730942
Duration_of_first_whole_fixation_min_medical_simple,18.1,0.3030457633656632
Duration_of_first_whole_fixation_max_clinical_original,18.36,1.1738650619528064
Selective_regression-path_duration_std_content,18.8,0.40406101782088455
Duration_of_first_whole_fixation_max_medical_simple,18.86,0.40456577881446587
Duration_of_first_whole_fixation_max_medical_original,18.88,0.32826072265931583
Duration_of_first_fixation_mean_clinical_simple,18.9,2.8374320094344556
Selective_regression-path_duration_mean_content,18.98,0.14142135623730945
First-pass_duration_max_content,18.98,0.14142135623730945
Duration_of_first_whole_fixation_max_clinical_simple,19.02,1.5184578643196807
Average_whole-fixation_pupil_diameter_mean_clinical_original,19.02,0.1414213562373095
First-pass_duration_std_content,19.16,0.46773444410699744
Average_whole-fixation_pupil_diameter_mean_clinical_simple,19.32,1.1682884743006225
Selective_regression-path_duration_max_medical_original,19.56,27.33030014695134
Average_whole-fixation_pupil_diameter_mean_medical_simple,19.78,0.4184519575964801
Average_whole-fixation_pupil_diameter_std_clinical_original,19.88,0.32826072265931583
Duration_of_first_fixation_mean_clinical_original,19.88,2.9667545656931607
First-pass_duration_mean_content,19.9,0.30304576336566325
Average_whole-fixation_pupil_diameter_std_clinical_simple,19.92,0.2740475156178697
First-pass_first_fixation_duration_max_content,20.0,0.0
Average_whole-fixation_pupil_diameter_min_clinical_original,20.2,0.4040610178208845
Average_whole-fixation_pupil_diameter_std_medical_original,20.2,1.1428571428571426
Average_whole-fixation_pupil_diameter_min_clinical_simple,20.38,0.49031435147801467
Average_whole-fixation_pupil_diameter_std_medical_simple,20.44,1.5928411274018697
First-pass_first_fixation_duration_std_content,20.54,0.5034574339058884
Peak_velocity_of_exit_saccade_min_content,20.6,2.8284271247461947
First-pass_first_fixation_duration_mean_content,20.78,0.41845195759648
Time_to_first_fixation_max_medical_simple,20.86,3.097134949910835
Peak_velocity_of_exit_saccade_max_content,21.0,0.0
Average_whole-fixation_pupil_diameter_max_clinical_original,21.1,0.30304576336566325
Peak_velocity_of_entry_saccade_min_content,21.16,4.156921938165306
Average_whole-fixation_pupil_diameter_max_clinical_simple,21.24,0.43141911058689986
Peak_velocity_of_exit_saccade_std_content,21.42,0.49856938190328964
Average_whole-fixation_pupil_diameter_max_medical_original,21.42,0.49856938190328964
Average_whole-fixation_pupil_diameter_min_medical_original,21.46,1.9294706898155114
Average_whole-fixation_pupil_diameter_min_medical_simple,21.52,1.9191834998567607
Time_to_first_fixation_max_medical_original,21.84,3.228445003845836
Peak_velocity_of_entry_saccade_max_content,21.98,0.14142135623730945
Total_duration_of_Visit_mean_clinical_original,22.0,0.0
Peak_velocity_of_entry_saccade_std_content,22.02,0.1414213562373095
Total_duration_of_Visit_mean_clinical_simple,22.1,0.30304576336566325
Time_to_exit_saccade_min_content,22.12,4.354870601887464
Total_duration_of_Visit_mean_medical_original,22.2,0.4040610178208845
Peak_velocity_of_entry_saccade_mean_content,22.26,0.44308749769345196
Average_whole-fixation_pupil_diameter_max_medical_simple,22.46,1.9294706898155114
Total_duration_of_Visit_mean_medical_simple,22.8,0.4040610178208845
Time_to_first_fixation_max_clinical_simple,22.82,3.360575752420275
Minimum_duration_of_Visit_std_clinical_simple,22.84,9.641237959295218
Time_to_exit_saccade_max_content,22.94,0.23989793748209548
Total_duration_of_Visit_std_clinical_original,22.96,0.19794866372215722
Total_duration_of_Visit_std_clinical_simple,23.02,0.14142135623730948
Total_duration_of_Visit_std_medical_original,23.06,0.23989793748209523
Total_duration_of_Visit_std_medical_simple,23.16,0.37032803990902047
Time_to_exit_saccade_std_content,23.22,0.4184519575964801
Total_duration_of_Visit_max_clinical_original,23.3,0.46291004988627565
Average_duration_of_Visit_min_medical_simple,23.7,7.775550377527584
Time_to_first_fixation_max_clinical_original,23.8,3.493434074467857
Total_duration_of_Visit_max_medical_original,23.88,0.32826072265931583
Time_to_exit_saccade_mean_content,23.88,0.32826072265931583
Time_to_entry_saccade_max_content,23.96,0.19794866372215733
Total_duration_of_Visit_max_medical_simple,24.02,0.1414213562373095
Time_to_entry_saccade_min_content,24.02,0.1414213562373095
Average_duration_of_Visit_mean_clinical_original,24.06,0.23989793748209523
Total_duration_of_Visit_max_clinical_simple,24.16,1.8665694824069796
Average_duration_of_Visit_mean_clinical_simple,24.16,0.4677344441069974
Average_duration_of_Visit_mean_medical_original,24.36,0.48487322138506134
Average_duration_of_Visit_std_clinical_simple,24.6,3.4166459266003972
Time_to_entry_saccade_std_content,24.68,0.471212071499161
Time_to_first_fixation_min_medical_simple,24.78,3.6269400157089717
Average_duration_of_Visit_mean_medical_simple,24.92,0.340467865366085
Average_duration_of_Visit_std_clinical_original,25.04,0.1979486637221574
Time_to_entry_saccade_mean_content,25.08,0.5283783431116263
Average_duration_of_Visit_std_medical_original,25.16,0.37032803990902047
Minimum_duration_of_Visit_mean_clinical_original,25.54,0.7059513771774762
Minimum_duration_of_Visit_mean_clinical_simple,25.58,0.8827138117585945
Time_to_first_fixation_min_medical_original,25.76,3.7610246107209906
Average_duration_of_Visit_std_medical_simple,25.76,0.4314191105868998
Minimum_duration_of_Visit_mean_medical_simple,25.86,1.0303555954432544
Average_duration_of_Visit_min_clinical_original,25.94,0.23989793748209548
Average_duration_of_Visit_max_medical_simple,25.98,0.3187987657774485
Average_duration_of_Visit_max_clinical_simple,25.98,0.2466096643090295
Average_duration_of_Visit_min_medical_original,26.0,0.0
Average_duration_of_Visit_min_clinical_simple,26.0,0.0
Average_duration_of_Visit_max_medical_original,26.02,0.3187987657774485
Average_duration_of_Visit_max_clinical_original,26.02,0.14142135623730945
Number_of_saccades_in_AOI_max_content,26.44,0.9071147352221455
Minimum_duration_of_Visit_mean_medical_original,26.44,0.9071147352221456
Minimum_duration_of_Visit_max_medical_original,26.62,7.6395587007926835
Time_to_first_fixation_min_clinical_simple,26.74,3.8956281094769434
Minimum_duration_of_Visit_std_clinical_original,26.8,0.6388765649999396
Number_of_saccades_in_AOI_std_content,26.84,0.5480950312357397
Number_of_saccades_in_AOI_mean_content,26.96,0.2828427124746189
Minimum_duration_of_Visit_std_medical_original,27.1,0.36421567954234185
Duration_of_first_Visit_max_content,27.18,0.5225526045191963
Minimum_duration_of_Visit_min_clinical_original,27.34,0.4785181206984066
Minimum_duration_of_Visit_std_medical_simple,27.52,0.7886956423909861
Minimum_duration_of_Visit_min_clinical_simple,27.76,0.43141911058689986
Duration_of_first_Visit_min_content,27.88,0.3854496446637726
Time_to_first_fixation_min_clinical_original,27.88,3.993055195701456
Duration_of_first_Visit_std_content,27.94,0.31363569143000186
Minimum_duration_of_Visit_min_medical_original,27.96,0.19794866372215722
Duration_of_first_Visit_mean_content,27.96,0.19794866372215733
Minimum_duration_of_Visit_min_medical_simple,27.98,0.377424137532083
Minimum_duration_of_Visit_max_clinical_original,28.12,0.3282607226593159
Time_to_first_Visit_max_content,28.3,0.46291004988627554
Minimum_duration_of_Visit_max_clinical_simple,28.68,0.47121207149916094
Minimum_duration_of_Visit_max_medical_simple,28.92,0.2740475156178697
Time_to_first_Visit_min_content,28.96,0.19794866372215736
Maximum_duration_of_Visit_mean_clinical_original,29.02,0.14142135623730945
Maximum_duration_of_Visit_mean_clinical_simple,29.06,0.23989793748209523
Time_to_first_Visit_std_content,29.08,0.2740475156178697
Maximum_duration_of_Visit_mean_medical_original,29.14,0.3505098327538658
Time_to_first_Visit_mean_content,29.4,0.49487165930539345
Time_to_first_fixation_std_medical_simple,29.48,0.9527618286018901
Maximum_duration_of_Visit_mean_medical_simple,29.62,0.49031435147801467
Maximum_duration_of_Visit_std_clinical_original,29.76,0.43141911058689975
Maximum_duration_of_Visit_std_clinical_simple,29.84,0.3703280399090204
Number_of_Visits_max_content,29.92,0.2740475156178697
Number_of_Visits_std_content,30.04,0.19794866372215725
Maximum_duration_of_Visit_std_medical_simple,30.04,0.1979486637221574
Maximum_duration_of_Visit_std_medical_original,30.04,0.1979486637221574
Maximum_duration_of_Visit_min_clinical_original,30.1,0.3030457633656632
Number_of_Visits_mean_content,30.16,0.37032803990902047
Time_to_first_fixation_std_medical_original,30.6,0.8806305718527111
Maximum_duration_of_Visit_min_clinical_simple,30.7,0.46291004988627554
Maximum_duration_of_Visit_min_medical_original,30.88,0.32826072265931583
Maximum_duration_of_Visit_max_content,30.9,0.3030457633656632
Maximum_duration_of_Visit_min_medical_simple,30.98,0.377424137532083
Maximum_duration_of_Visit_min_content,31.0,0.0
Maximum_duration_of_Visit_max_clinical_original,31.04,0.1979486637221574
Maximum_duration_of_Visit_max_clinical_simple,31.06,0.23989793748209523
Maximum_duration_of_Visit_std_content,31.18,0.38808793449160367
Maximum_duration_of_Visit_mean_content,31.44,0.5014265364224072
Time_to_first_fixation_std_clinical_simple,31.6,0.8806305718527111
Maximum_duration_of_Visit_max_medical_original,31.64,0.4848732213850614
Maximum_duration_of_Visit_max_medical_simple,31.7,0.46291004988627554
Number_of_Visits_mean_clinical_original,31.82,0.38808793449160367
Number_of_Visits_mean_clinical_simple,31.94,0.3136356914300022
Minimum_duration_of_Visit_max_content,31.98,0.14142135623730942
Number_of_Visits_mean_medical_original,32.04,0.1979486637221574
Minimum_duration_of_Visit_min_content,32.04,0.1979486637221573
Number_of_Visits_mean_medical_simple,32.08,0.2740475156178697
Number_of_Visits_std_clinical_original,32.22,0.41845195759648013
Time_to_first_fixation_std_clinical_original,32.6,0.8806305718527111
Minimum_duration_of_Visit_std_content,32.68,0.471212071499161
Number_of_Visits_std_clinical_simple,32.84,0.3703280399090207
Minimum_duration_of_Visit_mean_content,32.9,0.30304576336566347
Number_of_Visits_std_medical_original,33.0,0.0
Number_of_Visits_std_medical_simple,33.0,0.0
Number_of_Visits_max_clinical_original,33.04,0.1979486637221574
Average_duration_of_Visit_max_content,33.04,0.19794866372215725
Number_of_Visits_max_medical_original,33.12,0.3282607226593159
Time_to_first_fixation_mean_medical_simple,33.6,0.8806305718527111
Number_of_Visits_max_clinical_simple,33.64,2.967579925165438
Number_of_Visits_max_medical_simple,33.76,0.4314191105868998
Time_to_first_Visit_mean_clinical_original,33.86,0.35050983275386594
Average_duration_of_Visit_min_content,33.92,0.2740475156178697
Average_duration_of_Visit_std_content,34.0,0.0
Average_duration_of_Visit_mean_content,34.02,0.14142135623730961
Time_to_first_Visit_mean_clinical_simple,34.02,0.1414213562373096
Total_duration_of_Visit_max_content,34.12,0.32826072265931583
Time_to_first_Visit_mean_medical_simple,34.12,0.3282607226593159
Time_to_first_Visit_mean_medical_original,34.6,2.969229955832362
Time_to_first_fixation_mean_medical_original,34.6,0.8806305718527111
Time_to_first_Visit_std_clinical_original,34.72,0.4535573676110724
Time_to_first_Visit_std_clinical_simple,34.86,0.3505098327538658
Total_duration_of_Visit_std_content,34.88,0.32826072265931583
Time_to_first_Visit_std_medical_original,35.0,0.0
Time_to_first_Visit_std_medical_simple,35.0,0.0
Total_duration_of_Visit_mean_content,35.0,0.0
Time_to_first_Visit_min_clinical_original,35.04,0.19794866372215736
Time_to_first_Visit_min_clinical_simple,35.14,0.35050983275386577
Average_whole-fixation_pupil_diameter_max_content,35.2,0.40406101782088416
Time_to_first_fixation_mean_clinical_simple,35.64,0.7761758689832072
Time_to_first_Visit_min_medical_original,35.68,0.4712120714991609
Average_whole-fixation_pupil_diameter_min_content,35.78,0.41845195759648
Time_to_first_Visit_max_clinical_simple,36.0,0.0
Time_to_first_Visit_max_medical_original,36.0,0.0
Average_whole-fixation_pupil_diameter_std_content,36.0,0.20203050891044214
Time_to_first_Visit_max_clinical_original,36.0,0.0
Time_to_first_Visit_max_medical_simple,36.08,0.2740475156178697
Time_to_first_Visit_min_medical_simple,36.24,2.143428495258406
Average_whole-fixation_pupil_diameter_mean_content,36.26,0.4869731585445516
Duration_of_first_Visit_mean_clinical_original,36.6,0.49487165930539345
Time_to_first_fixation_mean_clinical_original,36.66,0.7722218143851184
Duration_of_first_Visit_mean_clinical_simple,36.86,0.3505098327538658
Duration_of_first_whole_fixation_max_content,36.92,0.2740475156178697
Duration_of_first_Visit_mean_medical_simple,36.96,0.19794866372215733
Duration_of_first_whole_fixation_min_content,37.0,0.0
Duration_of_first_Visit_mean_medical_original,37.0,0.0
Duration_of_first_Visit_std_clinical_original,37.04,0.1979486637221574
Duration_of_first_whole_fixation_std_content,37.06,0.23989793748209537
Duration_of_first_Visit_std_clinical_simple,37.16,0.3703280399090207
Number_of_fixations_max_medical_simple,37.66,0.7722218143851184
Duration_of_first_Visit_std_medical_original,37.76,0.4314191105868998
Duration_of_first_whole_fixation_mean_content,37.86,0.35050983275386594
Duration_of_first_Visit_std_medical_simple,37.88,0.32826072265931583
Time_to_first_whole_fixation_max_content,37.98,0.14142135623730967
Time_to_first_whole_fixation_min_content,38.0,0.0
Duration_of_first_Visit_min_clinical_original,38.0,0.0
Duration_of_first_Visit_min_clinical_simple,38.02,0.1414213562373096
Duration_of_first_Visit_min_medical_original,38.14,0.35050983275386577
Time_to_first_whole_fixation_std_content,38.16,0.3703280399090207
Number_of_fixations_max_medical_original,38.66,0.7722218143851184
Duration_of_first_Visit_max_clinical_original,38.84,0.3703280399090207
Time_to_first_whole_fixation_mean_content,38.94,0.2398979374820955
Duration_of_first_Visit_max_clinical_simple,38.98,0.14142135623730953
Duration_of_first_Visit_max_medical_original,39.0,0.0
Duration_of_first_Visit_max_medical_simple,39.0,0.0
Number_of_saccades_in_AOI_mean_clinical_original,39.0,0.0
Number_of_saccades_in_AOI_mean_clinical_simple,39.08,0.2740475156178697
Number_of_whole_fixations_max_content,39.12,0.47979587496419074
Number_of_saccades_in_AOI_mean_medical_original,39.26,0.44308749769345196
Number_of_fixations_max_clinical_simple,39.66,0.7722218143851184
Number_of_whole_fixations_std_content,39.76,0.43141911058689986
Number_of_saccades_in_AOI_mean_medical_simple,39.92,0.27404751561786966
Number_of_whole_fixations_mean_content,39.96,0.19794866372215722
Number_of_saccades_in_AOI_std_clinical_simple,40.0,0.0
Number_of_saccades_in_AOI_std_clinical_original,40.0,0.0
Maximum_duration_of_whole_fixations_max_content,40.0,0.0
Number_of_saccades_in_AOI_std_medical_original,40.04,0.1979486637221573
Number_of_saccades_in_AOI_std_medical_simple,40.18,0.38808793449160367
Maximum_duration_of_whole_fixations_min_content,40.26,0.44308749769345196
Number_of_fixations_max_clinical_original,40.66,0.7722218143851184
Number_of_saccades_in_AOI_max_clinical_original,40.78,0.4184519575964801
Maximum_duration_of_whole_fixations_std_content,40.92,0.2740475156178697
Number_of_saccades_in_AOI_max_clinical_simple,41.0,0.0
Number_of_saccades_in_AOI_max_medical_simple,41.0,0.0
Number_of_saccades_in_AOI_max_medical_original,41.0,0.0
Maximum_duration_of_whole_fixations_mean_content,41.02,0.2466096643090294
Time_to_entry_saccade_mean_clinical_original,41.04,0.19794866372215725
Minimum_duration_of_whole_fixations_max_content,41.16,0.37032803990902063
Time_to_entry_saccade_mean_clinical_simple,41.3,0.46291004988627554
Number_of_fixations_std_medical_simple,41.66,0.7722218143851184
Time_to_entry_saccade_mean_medical_simple,41.84,0.42185208743524005
Time_to_entry_saccade_mean_medical_original,41.9,0.3030457633656632
Minimum_duration_of_whole_fixations_min_content,41.92,0.2740475156178697
