,Mean_Rank_or_Score,Std_Rank_or_Score
Average_duration_of_whole_fixations_min_medical_original,7.02,0.14142135623730948
Average_duration_of_whole_fixations_min_clinical_original,7.04,0.449943307086389
Average_duration_of_whole_fixations_min_clinical_simple,7.12,0.593845991166472
Time_to_first_fixation_min_medical_simple,7.18,1.6865615304276234
Average_duration_of_whole_fixations_min_medical_simple,7.18,0.38808793449160367
Average_duration_of_whole_fixations_max_clinical_original,7.34,0.47851812069840666
word_count_screen_max_medical,7.8,0.40406101782088427
Minimum_duration_of_whole_fixations_max_clinical_original,7.84,3.8827719952821016
Average_duration_of_whole_fixations_max_clinical_simple,7.88,1.0999072317097238
Average_duration_of_whole_fixations_max_medical_simple,7.98,0.14142135623730945
Minimum_duration_of_whole_fixations_mean_clinical_original,8.0,0.0
Average_duration_of_whole_fixations_max_medical_original,8.0,0.0
word_count_screen_std_medical,8.0,0.0
Minimum_duration_of_whole_fixations_mean_clinical_simple,8.02,0.14142135623730945
Time_to_first_fixation_min_medical_original,8.12,1.9127925946646915
Minimum_duration_of_whole_fixations_mean_medical_original,8.24,0.4314191105869001
word_count_screen_mean_medical,8.3,0.46291004988627565
Minimum_duration_of_whole_fixations_mean_medical_simple,8.72,0.496518491342365
id.line_max_medical,8.96,0.19794866372215725
id.line_min_medical,8.96,0.2828427124746189
Minimum_duration_of_whole_fixations_std_clinical_original,8.98,0.14142135623730948
Minimum_duration_of_whole_fixations_std_medical_simple,9.0,0.0
Minimum_duration_of_whole_fixations_std_medical_original,9.0,0.0
Minimum_duration_of_whole_fixations_std_clinical_simple,9.04,0.6375975315548971
Time_to_first_fixation_min_clinical_simple,9.06,2.141999828502824
Minimum_duration_of_whole_fixations_min_clinical_original,9.1,0.3030457633656632
Minimum_duration_of_whole_fixations_min_clinical_simple,9.3,0.46291004988627565
Minimum_duration_of_whole_fixations_max_clinical_simple,9.8,1.277753129999881
Minimum_duration_of_whole_fixations_min_medical_simple,9.88,0.5938459911664719
id.line_std_medical,9.9,0.3030457633656631
Minimum_duration_of_whole_fixations_min_medical_original,9.94,0.2398979374820952
id.line_mean_medical,10.0,0.0
Minimum_duration_of_whole_fixations_max_medical_original,10.04,0.19794866372215733
Minimum_duration_of_whole_fixations_max_medical_simple,10.12,0.3282607226593161
Maximum_duration_of_whole_fixations_mean_clinical_original,10.3,0.46291004988627565
Time_to_first_fixation_min_clinical_original,10.4,1.4846149779161804
right_dependents_max_medical,10.68,0.471212071499161
Maximum_duration_of_whole_fixations_mean_medical_simple,10.92,0.27404751561786983
Maximum_duration_of_whole_fixations_mean_medical_original,10.96,0.19794866372215725
Maximum_duration_of_whole_fixations_mean_clinical_simple,10.96,0.1979486637221573
right_dependents_mean_medical,10.96,0.1979486637221573
right_dependents_std_medical,10.96,0.19794866372215733
Maximum_duration_of_whole_fixations_std_clinical_original,11.0,0.0
Peak_velocity_of_exit_saccade_mean_medical,11.08,10.598113039593414
Maximum_duration_of_whole_fixations_std_clinical_simple,11.12,0.47979587496419057
Maximum_duration_of_whole_fixations_std_medical_original,11.44,0.7329003050503237
Time_to_first_fixation_std_medical_simple,11.6,0.6060915267313264
left_dependents_max_medical,11.82,0.38808793449160367
left_dependents_mean_medical,12.0,0.0
Sentence_id_current_max_medical,12.0,0.0
left_dependents_std_medical,12.0,0.0
Sentence_id_current_std_medical,12.0,0.0
Sentence_id_current_mean_medical,12.0,0.0
Sentence_id_current_min_medical,12.0,0.0
tag.id_max_medical,12.1,0.46291004988627565
tag.id_mean_medical,12.22,0.4646701704940171
Maximum_duration_of_whole_fixations_std_medical_simple,12.6,0.6998542122237651
Time_to_first_fixation_std_medical_original,12.6,0.6060915267313264
tag.id_std_medical,12.72,0.4965184913423651
id.phrase.in.brackets_max_medical,12.86,0.45220547975269776
Maximum_duration_of_whole_fixations_min_clinical_original,13.0,0.0
Maximum_duration_of_whole_fixations_min_clinical_simple,13.0,0.0
Maximum_duration_of_whole_fixations_min_medical_original,13.0,0.0
Maximum_duration_of_whole_fixations_min_medical_simple,13.02,0.14142135623730945
Maximum_duration_of_whole_fixations_max_clinical_original,13.1,0.3030457633656631
Maximum_duration_of_whole_fixations_max_clinical_simple,13.44,0.5014265364224072
id.phrase.in.brackets_std_medical,13.56,0.6439672954048371
Time_to_first_fixation_std_clinical_simple,13.62,0.6023762469230863
id.phrase.in.brackets_mean_medical,13.82,0.38808793449160367
Maximum_duration_of_whole_fixations_max_medical_original,13.94,0.2398979374820952
Maximum_duration_of_whole_fixations_max_medical_simple,13.96,0.282842712474619
AOI_length_std_medical,14.0,0.0
AOI_length_max_medical,14.0,0.0
Number_of_whole_fixations_mean_clinical_original,14.02,0.14142135623730948
Number_of_whole_fixations_mean_clinical_simple,14.08,0.2740475156178698
AOI_length_mean_medical,14.26,0.4430874976934521
Time_to_first_fixation_std_clinical_original,14.62,0.6023762469230863
Number_of_whole_fixations_mean_medical_original,14.66,0.47851812069840666
word_id_text_max_medical,14.92,0.2740475156178698
Number_of_whole_fixations_mean_medical_simple,14.98,0.14142135623730945
Number_of_whole_fixations_std_clinical_original,15.0,0.0
word_id_text_std_medical,15.0,0.0
word_id_text_min_medical,15.0,0.0
word_id_text_mean_medical,15.0,0.0
Number_of_whole_fixations_std_clinical_simple,15.06,0.2398979374820952
word_id_screen_max_medical,15.4,0.4948716593053934
Number_of_whole_fixations_std_medical_original,15.56,0.5014265364224073
Time_to_first_fixation_mean_medical_simple,15.62,0.6023762469230863
Number_of_whole_fixations_std_medical_simple,15.94,0.2398979374820952
word_id_screen_std_medical,15.96,0.19794866372215725
Number_of_whole_fixations_max_clinical_original,16.0,0.0
Number_of_whole_fixations_max_medical_simple,16.0,0.0
Number_of_whole_fixations_max_medical_original,16.0,0.0
Number_of_whole_fixations_max_clinical_simple,16.0,0.0
Time_to_first_whole_fixation_mean_clinical_original,16.1,0.3030457633656632
word_id_screen_mean_medical,16.14,0.3505098327538657
Time_to_first_fixation_mean_medical_original,16.62,0.6023762469230864
Time_to_first_whole_fixation_mean_clinical_simple,16.76,0.4314191105868999
Average_whole-fixation_eye_openness_max_medical,16.92,0.2740475156178697
Average_whole-fixation_eye_openness_std_medical,17.0,0.0
Average_whole-fixation_eye_openness_mean_medical,17.0,0.0
Time_to_first_whole_fixation_std_clinical_original,17.0,0.0
Time_to_first_whole_fixation_mean_medical_simple,17.0,0.0
Time_to_first_whole_fixation_mean_medical_original,17.0,0.0
Regression-path_duration_max_medical,17.16,0.37032803990902047
Time_to_first_whole_fixation_std_clinical_simple,17.16,0.37032803990902047
Time_to_first_fixation_mean_clinical_simple,17.62,0.6023762469230864
Time_to_first_whole_fixation_std_medical_original,17.76,0.4314191105868999
Regression-path_duration_mean_medical,17.92,0.2740475156178697
Regression-path_duration_std_medical,17.92,0.2740475156178697
Duration_of_first_Visit_min_medical_simple,17.96,20.138256820169463
First-pass_regression_std_medical,18.0,0.0
Time_to_first_whole_fixation_std_medical_simple,18.0,0.0
Time_to_first_whole_fixation_min_clinical_original,18.0,0.0
Time_to_first_whole_fixation_min_clinical_simple,18.0,0.0
Time_to_first_whole_fixation_min_medical_original,18.06,0.2398979374820953
Selective_regression-path_duration_max_medical,18.24,3.56032559850176
First-pass_regression_mean_medical,18.3,0.46291004988627565
Time_to_first_fixation_mean_clinical_original,18.62,0.6023762469230864
Time_to_first_whole_fixation_min_medical_simple,18.66,0.47851812069840655
Duration_of_first_whole_fixation_min_clinical_original,19.0,6.0609152673132645
Selective_regression-path_duration_mean_medical,19.0,0.0
Selective_regression-path_duration_std_medical,19.0,0.0
Time_to_first_whole_fixation_max_clinical_simple,19.0,0.0
Time_to_first_whole_fixation_max_medical_original,19.0,0.0
Time_to_first_whole_fixation_max_medical_simple,19.12,0.32826072265931583
Time_to_first_whole_fixation_max_clinical_original,19.14,0.9899494936611655
First-pass_duration_max_medical,19.24,0.4763809143009446
Number_of_fixations_max_medical_simple,19.62,0.6023762469230864
Duration_of_first_whole_fixation_mean_clinical_original,19.64,0.4848732213850614
First-pass_duration_std_medical,19.88,0.43518703462079467
Duration_of_first_whole_fixation_mean_clinical_simple,19.96,0.19794866372215722
Duration_of_first_whole_fixation_mean_medical_original,19.98,0.14142135623730948
Duration_of_first_whole_fixation_mean_medical_simple,20.0,0.0
First-pass_duration_mean_medical,20.0,0.0
Duration_of_first_whole_fixation_std_clinical_original,20.04,0.1979486637221573
First-pass_first_fixation_duration_max_medical,20.1,0.3030457633656633
Duration_of_first_whole_fixation_std_clinical_simple,20.16,0.37032803990902047
Selective_regression-path_duration_max_medical_original,20.58,28.83315127149473
Number_of_fixations_max_medical_original,20.62,0.6023762469230864
Duration_of_first_whole_fixation_std_medical_original,20.8,0.4040610178208845
First-pass_first_fixation_duration_std_medical,20.86,0.35050983275386577
Duration_of_first_whole_fixation_std_medical_simple,20.96,0.1979486637221573
First-pass_first_fixation_duration_mean_medical,20.98,0.14142135623730945
Peak_velocity_of_exit_saccade_max_medical,21.0,0.40406101782088427
Duration_of_first_whole_fixation_min_clinical_simple,21.0,0.0
Duration_of_first_whole_fixation_min_medical_original,21.08,0.2740475156178697
Peak_velocity_of_exit_saccade_min_medical,21.54,0.5034574339058884
Number_of_fixations_max_clinical_simple,21.62,0.6023762469230864
Duration_of_first_whole_fixation_min_medical_simple,21.7,0.46291004988627565
Duration_of_first_whole_fixation_max_clinical_simple,21.96,0.19794866372215733
Peak_velocity_of_exit_saccade_std_medical,21.96,0.19794866372215725
Average_whole-fixation_pupil_diameter_mean_medical_original,21.98,0.9791708278967879
Peak_velocity_of_entry_saccade_max_medical,21.98,0.14142135623730945
Duration_of_first_whole_fixation_max_clinical_original,22.0,0.0
Duration_of_first_whole_fixation_max_medical_original,22.0,0.0
Duration_of_first_whole_fixation_max_medical_simple,22.04,0.3475864303027553
Peak_velocity_of_entry_saccade_min_medical,22.12,0.32826072265931583
Peak_velocity_of_entry_saccade_mean_medical,22.5,3.111860130113138
Average_duration_of_Visit_std_clinical_simple,22.52,9.517416902174443
Number_of_fixations_max_clinical_original,22.62,0.6023762469230864
Average_whole-fixation_pupil_diameter_mean_clinical_original,22.72,0.45355736761107246
Time_to_exit_saccade_min_medical,22.82,3.1795905268394775
Peak_velocity_of_entry_saccade_std_medical,22.94,0.2398979374820952
Average_whole-fixation_pupil_diameter_mean_clinical_simple,22.98,0.14142135623730942
Time_to_exit_saccade_max_medical,23.0,0.0
Average_whole-fixation_pupil_diameter_mean_medical_simple,23.0,0.0
Average_whole-fixation_pupil_diameter_std_clinical_original,23.08,0.2740475156178697
Average_whole-fixation_pupil_diameter_std_clinical_simple,23.16,0.37032803990902047
Number_of_fixations_std_medical_simple,23.62,0.6023762469230864
Average_whole-fixation_pupil_diameter_std_medical_original,23.8,0.4040610178208845
Time_to_exit_saccade_std_medical,23.92,0.2740475156178697
Time_to_exit_saccade_mean_medical,23.98,0.14142135623730942
Average_whole-fixation_pupil_diameter_min_clinical_original,24.0,0.0
Average_whole-fixation_pupil_diameter_std_medical_simple,24.0,0.0
Average_whole-fixation_pupil_diameter_min_clinical_simple,24.02,0.14142135623730948
Average_whole-fixation_pupil_diameter_min_medical_original,24.08,0.2740475156178697
Time_to_entry_saccade_max_medical,24.2,0.4040610178208845
Time_to_entry_saccade_min_medical,24.46,0.5034574339058884
Average_whole-fixation_pupil_diameter_min_medical_simple,24.6,0.4948716593053934
Number_of_fixations_std_medical_original,24.62,0.6023762469230864
Average_whole-fixation_pupil_diameter_max_clinical_original,24.9,0.30304576336566347
Average_whole-fixation_pupil_diameter_max_medical_original,25.0,0.0
Average_whole-fixation_pupil_diameter_max_clinical_simple,25.0,0.0
Time_to_entry_saccade_std_medical,25.08,0.5283783431116265
Average_whole-fixation_pupil_diameter_max_medical_simple,25.1,0.36421567954234196
Total_duration_of_Visit_mean_clinical_original,25.3,0.46291004988627565
Number_of_fixations_std_clinical_simple,25.62,0.6023762469230864
Time_to_entry_saccade_mean_medical,25.84,0.9971387638065795
Total_duration_of_Visit_mean_medical_simple,25.94,0.2398979374820953
Number_of_saccades_in_AOI_max_medical,25.94,0.9981615754036238
Total_duration_of_Visit_mean_clinical_simple,25.94,0.2398979374820952
Total_duration_of_Visit_mean_medical_original,26.0,0.0
Total_duration_of_Visit_std_clinical_original,26.02,0.14142135623730945
Average_duration_of_Visit_min_medical_simple,26.08,8.451156182223032
Number_of_saccades_in_AOI_std_medical,26.26,0.6642473107178671
Total_duration_of_Visit_std_clinical_simple,26.26,1.4258545593747616
Total_duration_of_Visit_max_clinical_simple,26.38,0.7795864942652719
Average_duration_of_Visit_mean_clinical_original,26.4,0.9258200997725513
Total_duration_of_Visit_max_medical_original,26.44,0.8609439527611065
Total_duration_of_Visit_max_clinical_original,26.5,0.614451804788759
Total_duration_of_Visit_std_medical_simple,26.54,0.5034574339058884
Total_duration_of_Visit_std_medical_original,26.54,0.5034574339058884
Average_duration_of_Visit_mean_medical_simple,26.6,0.6700593942604901
Number_of_fixations_std_clinical_original,26.62,0.6023762469230864
Number_of_saccades_in_AOI_mean_medical,26.7,0.8390957231764807
Total_duration_of_Visit_max_medical_simple,26.76,0.6565214453186321
Average_duration_of_Visit_mean_medical_original,26.98,0.3187987657774485
Average_duration_of_Visit_mean_clinical_simple,26.98,0.14142135623730945
Number_of_fixations_mean_medical_simple,27.64,0.562791874388349
Average_duration_of_Visit_std_clinical_original,27.78,0.5066899385990911
Average_duration_of_Visit_std_medical_original,27.82,0.38808793449160367
Duration_of_first_Visit_max_medical,27.86,0.45220547975269776
Duration_of_first_Visit_min_medical,27.94,0.4242640687119292
Average_duration_of_Visit_std_medical_simple,27.98,0.14142135623730942
Duration_of_first_Visit_std_medical,28.02,0.24660966430902953
Average_duration_of_Visit_min_clinical_original,28.04,0.19794866372215733
Average_duration_of_Visit_min_clinical_simple,28.1,0.3030457633656632
Average_duration_of_Visit_min_medical_original,28.22,0.4184519575964801
Number_of_fixations_mean_medical_original,28.64,0.562791874388349
Duration_of_first_Visit_mean_medical,28.82,0.38808793449160367
Time_to_first_Visit_max_medical,28.96,0.19794866372215736
Time_to_first_Visit_min_medical,28.98,0.14142135623730942
Average_duration_of_Visit_max_clinical_simple,28.98,0.14142135623730948
Average_duration_of_Visit_max_clinical_original,29.0,0.0
Average_duration_of_Visit_max_medical_original,29.06,0.23989793748209534
Average_duration_of_Visit_max_medical_simple,29.18,0.38808793449160367
Time_to_first_Visit_std_medical,29.2,0.4040610178208845
Minimum_duration_of_Visit_std_clinical_simple,29.46,4.116715552327549
Minimum_duration_of_Visit_max_medical_original,29.52,8.49547298415396
Number_of_fixations_mean_clinical_simple,29.64,0.562791874388349
Minimum_duration_of_Visit_mean_clinical_original,29.8,0.4040610178208845
Time_to_first_Visit_mean_medical,29.9,0.30304576336566313
Minimum_duration_of_Visit_mean_clinical_simple,29.94,0.23989793748209537
Minimum_duration_of_Visit_mean_medical_simple,30.0,0.0
Minimum_duration_of_Visit_mean_medical_original,30.0,0.0
Minimum_duration_of_Visit_std_clinical_original,30.0,0.0
Number_of_Visits_max_medical,30.02,0.3187987657774485
Minimum_duration_of_Visit_std_medical_original,30.06,0.46991097723995817
Maximum_duration_of_Visit_max_medical,30.4,4.242640687119286
Number_of_fixations_mean_clinical_original,30.64,0.562791874388349
Minimum_duration_of_Visit_std_medical_simple,30.78,0.4184519575964801
Number_of_Visits_std_medical,30.88,0.3854496446637726
Minimum_duration_of_Visit_min_clinical_original,30.98,0.14142135623730948
Number_of_Visits_mean_medical,30.98,0.14142135623730945
Minimum_duration_of_Visit_min_clinical_simple,31.0,0.0
Minimum_duration_of_Visit_min_medical_original,31.04,0.1979486637221573
Minimum_duration_of_Visit_min_medical_simple,31.24,0.43141911058689986
Maximum_duration_of_Visit_min_medical,31.24,0.43141911058689986
Maximum_duration_of_fixations_max_medical_simple,31.64,0.562791874388349
Minimum_duration_of_Visit_max_clinical_original,31.7,0.46291004988627565
Maximum_duration_of_Visit_std_medical,31.88,0.32826072265931583
Minimum_duration_of_Visit_max_clinical_simple,31.88,0.3282607226593159
Minimum_duration_of_Visit_max_medical,31.98,0.1414213562373095
Maximum_duration_of_Visit_mean_medical,31.98,0.14142135623730945
Minimum_duration_of_Visit_max_medical_simple,32.02,0.1414213562373096
Maximum_duration_of_Visit_mean_clinical_original,32.1,0.30304576336566336
Minimum_duration_of_Visit_min_medical,32.22,0.5454823740581936
Maximum_duration_of_Visit_mean_clinical_simple,32.62,0.49031435147801494
Maximum_duration_of_fixations_max_medical_original,32.64,0.562791874388349
Maximum_duration_of_Visit_mean_medical_original,32.9,0.3030457633656634
Maximum_duration_of_Visit_mean_medical_simple,32.96,0.1979486637221573
Maximum_duration_of_Visit_std_clinical_simple,33.0,0.0
Minimum_duration_of_Visit_std_medical,33.0,0.3499271061118826
Maximum_duration_of_Visit_std_medical_original,33.0,0.0
Maximum_duration_of_Visit_std_clinical_original,33.0,0.0
Maximum_duration_of_Visit_std_medical_simple,33.12,0.32826072265931583
Minimum_duration_of_Visit_mean_medical,33.28,0.45355736761107246
Maximum_duration_of_Visit_min_clinical_original,33.6,0.4948716593053934
Maximum_duration_of_fixations_max_clinical_simple,33.64,0.562791874388349
Maximum_duration_of_Visit_min_clinical_simple,33.9,0.3030457633656634
Maximum_duration_of_Visit_min_medical_simple,33.94,0.3730732816343028
Maximum_duration_of_Visit_min_medical_original,33.96,0.1979486637221573
Average_duration_of_Visit_max_medical,33.96,0.19794866372215725
Average_duration_of_Visit_min_medical,33.98,0.14142135623730967
Maximum_duration_of_Visit_max_clinical_original,34.06,0.2398979374820953
Average_duration_of_Visit_std_medical,34.08,0.27404751561786966
Maximum_duration_of_Visit_max_clinical_simple,34.14,0.3505098327538657
Maximum_duration_of_fixations_max_clinical_original,34.64,0.562791874388349
Average_duration_of_Visit_mean_medical,34.78,0.4184519575964801
Maximum_duration_of_Visit_max_medical_original,34.84,0.3703280399090207
Maximum_duration_of_Visit_max_medical_simple,34.94,0.23989793748209537
Total_duration_of_Visit_max_medical,34.96,0.1979486637221573
Total_duration_of_Visit_std_medical,35.02,0.14142135623730961
Number_of_Visits_mean_clinical_simple,35.04,0.19794866372215733
Number_of_Visits_mean_medical_original,35.14,0.3505098327538657
Total_duration_of_Visit_mean_medical,35.18,0.38808793449160367
Number_of_Visits_mean_clinical_original,35.28,2.12890697259396
Maximum_duration_of_fixations_min_medical_simple,35.64,0.562791874388349
Number_of_Visits_mean_medical_simple,35.74,0.4430874976934519
Number_of_Visits_std_clinical_original,35.84,0.3703280399090207
Average_whole-fixation_pupil_diameter_max_medical,35.86,0.3505098327538657
Average_whole-fixation_pupil_diameter_min_medical,35.98,0.14142135623730967
Number_of_Visits_std_medical_original,36.0,0.0
Number_of_Visits_std_medical_simple,36.0,0.0
Number_of_Visits_max_clinical_original,36.08,0.2740475156178697
Number_of_Visits_max_clinical_simple,36.14,0.3505098327538657
Maximum_duration_of_fixations_min_medical_original,36.66,0.5573259772323188
Number_of_Visits_max_medical_original,36.8,0.4040610178208841
Average_whole-fixation_pupil_diameter_std_medical,36.86,0.35050983275386577
Number_of_Visits_max_medical_simple,36.94,0.23989793748209542
Duration_of_first_whole_fixation_max_medical,36.96,0.19794866372215725
Average_whole-fixation_pupil_diameter_mean_medical,36.96,0.19794866372215725
Time_to_first_Visit_mean_clinical_simple,37.0,0.0
Time_to_first_Visit_mean_clinical_original,37.0,0.0
Duration_of_first_whole_fixation_min_medical,37.12,0.47979587496419085
Time_to_first_Visit_mean_medical_original,37.24,0.4314191105868998
Maximum_duration_of_fixations_min_clinical_simple,37.66,0.5573259772323188
Time_to_first_Visit_mean_medical_simple,37.72,0.4535573676110724
Time_to_first_Visit_std_clinical_simple,37.78,0.6157789160643521
Duration_of_first_whole_fixation_std_medical,37.8,0.40406101782088405
Time_to_first_Visit_std_clinical_original,37.8,0.4040610178208841
Duration_of_first_whole_fixation_mean_medical,37.96,0.1979486637221573
Time_to_first_Visit_std_medical_original,38.0,0.0
Time_to_first_Visit_std_medical_simple,38.02,0.14142135623730953
Time_to_first_whole_fixation_max_medical,38.1,0.30304576336566336
Time_to_first_Visit_min_clinical_original,38.18,0.5225526045191963
Maximum_duration_of_fixations_min_clinical_original,38.66,0.5573259772323188
Time_to_first_Visit_min_clinical_simple,38.68,0.47121207149916094
Time_to_first_whole_fixation_min_medical,38.68,0.471212071499161
Time_to_first_Visit_min_medical_original,38.9,0.3030457633656634
Time_to_first_Visit_max_clinical_simple,39.0,0.0
Time_to_first_Visit_min_medical_simple,39.0,0.0
Time_to_first_Visit_max_clinical_original,39.0,0.0
Time_to_first_whole_fixation_std_medical,39.02,0.14142135623730953
Time_to_first_Visit_max_medical_original,39.04,0.34758643030275527
Time_to_first_whole_fixation_mean_medical,39.18,0.38808793449160367
Number_of_Visits_std_clinical_simple,39.28,6.289090002633486
Maximum_duration_of_fixations_std_medical_simple,39.66,0.5573259772323188
Time_to_first_Visit_max_medical_simple,39.68,0.47121207149916094
Duration_of_first_Visit_mean_clinical_original,39.84,0.37032803990902063
Number_of_whole_fixations_max_medical,39.88,0.32826072265931583
Duration_of_first_Visit_mean_clinical_simple,39.94,0.23989793748209537
Number_of_whole_fixations_std_medical,40.0,0.0
Number_of_whole_fixations_mean_medical,40.0,0.20203050891044214
Duration_of_first_Visit_mean_medical_original,40.02,0.14142135623730956
Duration_of_first_Visit_mean_medical_simple,40.06,0.23989793748209523
Maximum_duration_of_whole_fixations_max_medical,40.16,0.42185208743524005
Maximum_duration_of_fixations_std_medical_original,40.66,0.5573259772323188
Duration_of_first_Visit_std_clinical_original,40.66,0.4785181206984065
Duration_of_first_Visit_std_clinical_simple,40.82,0.38808793449160367
Maximum_duration_of_whole_fixations_min_medical,40.92,0.2740475156178697
Duration_of_first_Visit_std_medical_original,40.94,0.23989793748209537
Duration_of_first_Visit_std_medical_simple,40.98,0.14142135623730953
Duration_of_first_Visit_min_clinical_original,41.0,0.0
Duration_of_first_Visit_min_clinical_simple,41.0,0.0
Maximum_duration_of_whole_fixations_std_medical,41.06,0.3136356914300023
Duration_of_first_Visit_min_medical_original,41.14,0.3505098327538656
Minimum_duration_of_whole_fixations_min_medical,41.18,5.801794233384237
Maximum_duration_of_fixations_std_clinical_simple,41.66,0.5573259772323188
Maximum_duration_of_whole_fixations_mean_medical,41.7,0.46291004988627554
Duration_of_first_Visit_max_clinical_simple,41.96,0.1979486637221573
Minimum_duration_of_whole_fixations_max_medical,41.96,0.19794866372215722
Duration_of_first_Visit_max_clinical_original,41.96,0.1979486637221573
Duration_of_first_Visit_max_medical_original,42.0,0.0
Duration_of_first_Visit_max_medical_simple,42.04,0.19794866372215736
Number_of_saccades_in_AOI_mean_clinical_original,42.08,0.2740475156178697
