,Mean_Rank_or_Score,Std_Rank_or_Score
Duration_of_first_fixation_std_medical_original,2.04,1.0293647734086762
Number_of_fixations_max_clinical_simple,2.08,0.633744943223395
total_lemma_count_screen_max_clinical_original,2.12,0.3854496446637728
Duration_of_first_fixation_std_medical_simple,2.18,0.6288960200872894
Duration_of_first_fixation_min_clinical_original,2.2,0.606091526731326
Duration_of_first_fixation_min_clinical_simple,2.24,0.656521445318632
total_lemma_count_text_max_medical_simple,2.4,7.071067811865478
Average_pupil_diameter_mean_medical_original,2.42,1.6424223027005462
Duration_of_first_fixation_min_medical_original,2.84,0.6502746672423454
total_lemma_count_screen_min_medical_simple,2.86,0.3505098327538655
total_lemma_count_text_max_clinical_simple,2.94,2.014336372210005
total_lemma_count_screen_min_medical_original,2.96,0.19794866372215753
Number_of_fixations_max_clinical_original,2.98,0.8449127475783568
total_lemma_count_screen_min_clinical_simple,3.02,0.3187987657774485
Duration_of_first_fixation_max_clinical_original,3.1,0.303045763365663
Duration_of_first_fixation_max_clinical_simple,3.14,0.3505098327538654
Duration_of_first_fixation_min_medical_simple,3.16,0.9337219793353249
Average_pupil_diameter_min_clinical_original,3.66,1.0421719862765417
total_lemma_count_text_max_medical_original,3.74,1.6758793001202166
Duration_of_first_fixation_max_medical_original,3.84,0.5480950312357397
Number_of_fixations_std_medical_simple,3.9,1.092647038627025
Duration_of_first_fixation_max_medical_simple,4.06,0.585888475840282
Average_pupil_diameter_std_medical_original,4.06,0.37307328163430253
Average_pupil_diameter_mean_clinical_simple,4.1,0.30304576336566313
Average_pupil_diameter_mean_medical_simple,4.1,0.30304576336566313
Average_pupil_diameter_std_clinical_original,4.12,0.5205962045225315
Average_pupil_diameter_mean_clinical_original,4.22,0.8400680244565233
Average_pupil_diameter_std_clinical_simple,4.3,1.1293848786315648
Average_pupil_diameter_std_medical_simple,4.38,0.878077677750246
total_lemma_count_screen_min_clinical_original,4.56,0.8609439527611065
Number_of_fixations_std_medical_original,4.8,1.3702375780893492
total_lemma_count_screen_std_medical_simple,4.88,0.4797958749641906
total_lemma_count_screen_std_medical_original,4.96,0.5699982098074285
Average_pupil_diameter_max_clinical_original,5.1,0.46291004988627565
Average_pupil_diameter_min_medical_simple,5.1,0.30304576336566313
Average_pupil_diameter_min_clinical_simple,5.14,0.49528388066742074
Average_pupil_diameter_max_clinical_simple,5.3,0.6776309271789386
Average_pupil_diameter_min_medical_original,5.34,1.0993504575754856
total_lemma_count_screen_std_clinical_simple,5.68,0.5869325309764033
Number_of_fixations_std_clinical_simple,5.7,1.6567733578204578
Average_pupil_diameter_max_medical_simple,5.88,1.8365895634272216
total_lemma_count_screen_std_clinical_original,5.92,0.44446711960297236
Average_pupil_diameter_max_medical_original,5.98,0.5886685079439002
Total_duration_of_whole_fixations_mean_clinical_simple,6.06,0.313635691430002
Total_duration_of_whole_fixations_mean_clinical_original,6.06,0.3136356914300022
Total_duration_of_whole_fixations_mean_medical_original,6.1,0.30304576336566313
Total_duration_of_whole_fixations_mean_medical_simple,6.24,0.6565214453186321
total_lemma_count_screen_mean_medical_original,6.36,0.484873221385061
Number_of_fixations_std_clinical_original,6.6,1.9483116709979795
total_lemma_count_screen_mean_medical_simple,6.62,0.530306034093445
Total_duration_of_whole_fixations_std_medical_original,6.88,0.32826072265931605
Total_duration_of_whole_fixations_std_clinical_simple,6.9,0.3642156795423417
Total_duration_of_whole_fixations_std_medical_simple,6.92,0.8769148144698744
total_lemma_count_screen_mean_clinical_simple,6.96,0.28284271247461873
Total_duration_of_whole_fixations_std_clinical_original,7.06,1.2682946931101737
Total_duration_of_whole_fixations_max_clinical_original,7.08,0.2740475156178698
Total_duration_of_whole_fixations_max_medical_original,7.14,0.35050983275386544
Total_duration_of_whole_fixations_max_clinical_simple,7.42,1.3715773728798237
Number_of_fixations_mean_medical_simple,7.5,2.242902638301083
total_lemma_count_screen_mean_clinical_original,7.76,0.5174505793221383
Total_duration_of_whole_fixations_max_medical_simple,7.82,0.38808793449160367
word_frequency_text_max_medical_simple,7.94,0.23989793748209526
Average_duration_of_whole_fixations_mean_clinical_original,7.96,0.1979486637221575
Average_duration_of_whole_fixations_mean_medical_simple,8.06,0.2398979374820952
Average_duration_of_whole_fixations_mean_clinical_simple,8.08,0.5656854249492378
Average_duration_of_whole_fixations_std_clinical_original,8.12,0.32826072265931616
Average_duration_of_whole_fixations_std_clinical_simple,8.16,0.37032803990902047
Average_duration_of_whole_fixations_mean_medical_original,8.2,0.9897433186107869
Number_of_fixations_mean_medical_original,8.44,2.5407696086189384
word_frequency_text_max_medical_original,8.74,0.5646020812962719
Average_duration_of_whole_fixations_std_medical_original,8.8,0.7559289460184543
word_frequency_text_max_clinical_simple,8.88,0.3854496446637728
Average_duration_of_whole_fixations_min_clinical_simple,9.0,0.0
Average_duration_of_whole_fixations_min_clinical_original,9.0,0.0
Average_duration_of_whole_fixations_min_medical_original,9.02,0.14142135623730948
word_frequency_text_max_clinical_original,9.02,0.3187987657774485
word_frequency_text_min_medical_simple,9.22,0.4184519575964803
Number_of_fixations_mean_clinical_simple,9.34,2.8400201206530724
Average_duration_of_whole_fixations_std_medical_simple,9.4,1.3702375780893479
Average_duration_of_whole_fixations_max_clinical_simple,9.58,1.796709009635707
Average_duration_of_whole_fixations_min_medical_simple,9.62,0.49031435147801494
Average_duration_of_whole_fixations_max_medical_simple,9.92,0.5656854249492379
word_frequency_text_min_medical_original,9.94,0.2398979374820952
Minimum_duration_of_whole_fixations_mean_clinical_original,9.96,0.19794866372215725
Average_duration_of_whole_fixations_max_medical_original,10.0,0.0
Average_duration_of_whole_fixations_max_clinical_original,10.08,1.4119027543549525
Minimum_duration_of_whole_fixations_max_clinical_original,10.12,5.177029327042799
word_frequency_text_min_clinical_simple,10.22,0.6157789160643518
Number_of_fixations_mean_clinical_original,10.24,3.1399987001167218
Minimum_duration_of_whole_fixations_mean_clinical_simple,10.38,1.4412296337304673
Minimum_duration_of_whole_fixations_mean_medical_original,10.62,0.6353530273696312
word_frequency_text_min_clinical_original,10.92,0.2740475156178697
word_frequency_text_std_medical_simple,10.96,0.1979486637221573
word_frequency_text_std_medical_original,10.96,0.1979486637221573
word_frequency_text_std_clinical_simple,11.0,0.0
word_frequency_text_std_clinical_original,11.0,0.0
word_frequency_text_mean_medical_simple,11.0,0.0
word_frequency_text_mean_medical_original,11.04,0.19794866372215725
Maximum_duration_of_fixations_max_medical_simple,11.14,3.4405149116291964
word_frequency_text_mean_clinical_original,11.2,0.4040610178208845
Minimum_duration_of_whole_fixations_mean_medical_simple,11.64,0.7216760537322909
word_frequency_screen_max_medical_simple,11.72,0.6401530429259447
word_frequency_text_mean_clinical_simple,11.76,0.4314191105869001
Minimum_duration_of_whole_fixations_std_clinical_original,11.86,0.45220547975269776
Minimum_duration_of_whole_fixations_std_clinical_simple,11.88,0.38544964466377307
Minimum_duration_of_whole_fixations_std_medical_simple,12.0,0.0
Minimum_duration_of_whole_fixations_min_clinical_original,12.04,0.1979486637221573
Minimum_duration_of_whole_fixations_std_medical_original,12.06,0.7669180303696881
word_frequency_screen_max_medical_original,12.12,0.38544964466377285
Maximum_duration_of_fixations_max_medical_original,12.3,3.3941726772904923
Minimum_duration_of_whole_fixations_min_clinical_simple,12.56,0.5014265364224073
Minimum_duration_of_whole_fixations_min_medical_original,12.84,0.3703280399090204
word_frequency_screen_max_clinical_simple,12.92,0.34046786536608553
word_frequency_screen_max_clinical_original,12.96,0.1979486637221573
word_frequency_screen_min_medical_simple,12.98,0.14142135623730942
Minimum_duration_of_whole_fixations_min_medical_simple,12.98,0.14142135623730945
word_frequency_screen_min_medical_original,13.0,0.0
Maximum_duration_of_fixations_max_clinical_simple,13.22,3.66611622337117
word_frequency_screen_min_clinical_simple,13.34,0.47851812069840666
Minimum_duration_of_whole_fixations_max_clinical_simple,13.44,0.5771145679064047
Minimum_duration_of_whole_fixations_max_medical_original,13.62,0.49031435147801494
Minimum_duration_of_whole_fixations_max_medical_simple,13.78,0.41845195759648035
word_frequency_screen_min_clinical_original,14.0,0.0
word_frequency_screen_std_medical_simple,14.0,0.0
Maximum_duration_of_whole_fixations_mean_clinical_simple,14.0,0.0
Maximum_duration_of_whole_fixations_mean_clinical_original,14.0,0.0
Maximum_duration_of_whole_fixations_mean_medical_original,14.04,0.28284271247461895
word_frequency_screen_std_medical_original,14.08,0.2740475156178697
Maximum_duration_of_fixations_max_clinical_original,14.14,3.9383514628455853
Maximum_duration_of_whole_fixations_mean_medical_simple,14.62,0.49031435147801494
word_frequency_screen_std_clinical_simple,14.64,0.4848732213850614
Maximum_duration_of_whole_fixations_std_clinical_original,14.88,0.32826072265931616
Maximum_duration_of_whole_fixations_std_clinical_simple,14.94,0.2398979374820952
word_frequency_screen_std_clinical_original,14.98,0.14142135623730942
Maximum_duration_of_whole_fixations_std_medical_original,15.0,0.0
Maximum_duration_of_whole_fixations_std_medical_simple,15.0,0.0
word_frequency_screen_mean_medical_simple,15.02,0.1414213562373095
Maximum_duration_of_fixations_min_medical_simple,15.06,4.21082182099448
word_frequency_screen_mean_medical_original,15.44,0.5014265364224073
Maximum_duration_of_whole_fixations_min_clinical_original,15.5,0.5050762722761054
Maximum_duration_of_whole_fixations_min_clinical_simple,15.6,0.4948716593053934
Maximum_duration_of_whole_fixations_min_medical_original,15.76,0.4314191105869001
Maximum_duration_of_whole_fixations_min_medical_simple,15.98,0.14142135623730948
Maximum_duration_of_whole_fixations_max_clinical_original,15.98,0.1414213562373095
Maximum_duration_of_whole_fixations_max_clinical_simple,15.98,0.24660966430902953
word_frequency_screen_mean_clinical_original,16.0,0.0
word_frequency_screen_mean_clinical_simple,16.0,0.0
total_word_count_text_max_medical_simple,16.26,0.44308749769345196
Maximum_duration_of_whole_fixations_max_medical_original,16.46,0.5034574339058884
Maximum_duration_of_whole_fixations_max_medical_simple,16.66,0.5573259772323191
Number_of_whole_fixations_mean_clinical_original,16.84,0.3703280399090204
total_word_count_text_max_medical_original,16.92,0.2740475156178697
total_word_count_text_max_clinical_original,17.0,0.0
total_word_count_text_max_clinical_simple,17.0,0.0
Number_of_whole_fixations_mean_clinical_simple,17.0,0.0
Number_of_whole_fixations_mean_medical_original,17.0,0.0
Number_of_whole_fixations_mean_medical_simple,17.08,0.27404751561786966
Maximum_duration_of_fixations_min_medical_original,17.24,0.5554920598635307
Number_of_whole_fixations_std_clinical_original,17.6,0.49487165930539345
total_word_count_text_min_medical_simple,17.66,0.47851812069840666
Number_of_whole_fixations_std_clinical_simple,17.9,0.30304576336566336
total_word_count_text_min_medical_original,17.98,0.14142135623730942
Number_of_whole_fixations_std_medical_simple,18.0,0.0
total_word_count_text_min_clinical_simple,18.0,0.0
Number_of_whole_fixations_max_clinical_original,18.02,0.14142135623730948
total_word_count_text_min_clinical_original,18.02,0.2466096643090295
total_word_count_text_std_medical_simple,18.2,0.4040610178208845
Maximum_duration_of_fixations_min_clinical_simple,18.24,0.5554920598635307
Number_of_whole_fixations_max_clinical_simple,18.48,0.5046720495044484
Duration_of_first_Visit_min_medical_simple,18.84,21.179851804226097
Number_of_whole_fixations_max_medical_original,18.92,0.2740475156178697
total_word_count_text_mean_medical_original,18.94,0.23989793748209545
total_word_count_text_std_medical_original,18.98,0.14142135623730942
total_word_count_text_mean_medical_simple,19.0,0.0
Number_of_whole_fixations_max_medical_simple,19.0,0.0
Time_to_first_whole_fixation_mean_clinical_original,19.0,0.0
Time_to_first_whole_fixation_mean_clinical_simple,19.04,0.19794866372215725
Maximum_duration_of_fixations_min_clinical_original,19.24,0.5554920598635307
total_word_count_text_mean_clinical_simple,19.38,0.49031435147801467
Time_to_first_whole_fixation_mean_medical_original,19.5,0.5050762722761054
Time_to_first_whole_fixation_mean_medical_simple,19.76,0.4314191105868998
total_word_count_text_mean_clinical_original,19.94,0.23989793748209537
Time_to_first_whole_fixation_std_clinical_original,19.96,0.1979486637221573
Time_to_first_whole_fixation_std_clinical_simple,20.0,0.0
Time_to_first_whole_fixation_std_medical_original,20.0,0.0
total_word_count_screen_max_medical_simple,20.0,0.0
Time_to_first_whole_fixation_std_medical_simple,20.02,0.14142135623730948
Time_to_first_whole_fixation_min_clinical_original,20.12,0.3282607226593159
Maximum_duration_of_fixations_std_medical_simple,20.24,0.5554920598635307
total_word_count_screen_max_medical_original,20.68,0.471212071499161
Time_to_first_whole_fixation_min_clinical_simple,20.84,0.37032803990902047
total_word_count_screen_max_clinical_simple,20.94,0.23989793748209548
Time_to_first_whole_fixation_min_medical_original,21.0,0.0
Time_to_first_whole_fixation_min_medical_simple,21.0,0.0
total_word_count_screen_max_clinical_original,21.0,0.0
total_word_count_screen_min_medical_simple,21.0,0.0
Time_to_first_whole_fixation_max_clinical_original,21.02,0.14142135623730948
Duration_of_first_whole_fixation_min_clinical_original,21.1,7.505780085632505
Maximum_duration_of_fixations_std_medical_original,21.24,0.5554920598635307
total_word_count_screen_min_medical_original,21.26,0.44308749769345196
Selective_regression-path_duration_max_medical_original,21.34,29.952758722729396
Time_to_first_whole_fixation_max_clinical_simple,21.52,0.5046720495044484
Time_to_first_whole_fixation_max_medical_original,21.84,0.3703280399090204
total_word_count_screen_min_clinical_simple,21.96,0.19794866372215722
Time_to_first_whole_fixation_max_medical_simple,22.0,0.0
total_word_count_screen_min_clinical_original,22.0,0.0
total_word_count_screen_std_medical_simple,22.0,0.0
Duration_of_first_whole_fixation_mean_clinical_original,22.0,0.0
Duration_of_first_whole_fixation_mean_clinical_simple,22.02,0.14142135623730948
Maximum_duration_of_fixations_std_clinical_simple,22.24,0.5554920598635307
total_word_count_screen_std_medical_original,22.28,0.4535573676110724
Duration_of_first_whole_fixation_mean_medical_original,22.42,0.8827138117585945
Number_of_whole_fixations_std_medical_original,22.48,3.3941125496954276
Duration_of_first_whole_fixation_mean_medical_simple,22.82,0.38808793449160367
total_word_count_screen_std_clinical_simple,22.92,0.2740475156178697
Duration_of_first_whole_fixation_std_clinical_simple,22.98,0.14142135623730942
Duration_of_first_whole_fixation_std_clinical_original,23.0,0.0
total_word_count_screen_std_clinical_original,23.0,0.0
total_word_count_screen_mean_medical_simple,23.0,0.0
Duration_of_first_whole_fixation_std_medical_original,23.0,0.0
Duration_of_first_whole_fixation_std_medical_simple,23.04,0.19794866372215733
Maximum_duration_of_fixations_std_clinical_original,23.24,0.5554920598635307
Duration_of_first_whole_fixation_min_clinical_simple,23.84,0.37032803990902047
total_word_count_screen_mean_medical_original,23.86,0.35050983275386577
total_word_count_screen_mean_clinical_simple,23.98,0.14142135623730948
Duration_of_first_whole_fixation_min_medical_simple,23.98,0.14142135623730945
Duration_of_first_whole_fixation_min_medical_original,24.0,0.0
Duration_of_first_whole_fixation_max_clinical_original,24.02,0.14142135623730948
Duration_of_first_whole_fixation_max_clinical_simple,24.06,0.23989793748209537
Maximum_duration_of_fixations_mean_medical_simple,24.24,0.5554920598635307
total_word_count_screen_mean_clinical_original,24.36,0.7761758689832073
Peak_velocity_of_entry_saccade_mean_clinical_simple,24.44,25.65482013030626
Average_duration_of_Visit_std_clinical_simple,24.78,11.254550100256512
Duration_of_first_whole_fixation_max_medical_simple,25.0,0.0
Average_whole-fixation_pupil_diameter_mean_clinical_original,25.0,0.0
Average_whole-fixation_pupil_diameter_mean_clinical_simple,25.0,0.0
word_count_text_max_medical_simple,25.06,0.6197431989566816
Average_whole-fixation_pupil_diameter_mean_medical_original,25.08,0.34046786536608525
Duration_of_first_whole_fixation_max_medical_original,25.16,1.8665694824069792
word_count_text_max_medical_original,25.22,0.4184519575964801
word_count_text_max_clinical_simple,25.56,0.8369039151929606
Average_whole-fixation_pupil_diameter_min_clinical_original,25.68,0.7406560798180409
Average_whole-fixation_pupil_diameter_min_medical_original,25.68,0.7406560798180409
Average_whole-fixation_pupil_diameter_std_medical_simple,25.72,0.5728553615932405
Average_whole-fixation_pupil_diameter_mean_medical_simple,25.74,0.4430874976934519
Average_whole-fixation_pupil_diameter_std_clinical_simple,25.76,0.47638091430094465
Average_whole-fixation_pupil_diameter_std_clinical_original,25.76,0.4314191105868998
Average_whole-fixation_pupil_diameter_std_medical_original,25.8,0.4040610178208845
Maximum_duration_of_fixations_mean_medical_original,25.88,0.4797958749641904
Average_whole-fixation_pupil_diameter_max_clinical_simple,25.9,0.9091372900969895
Average_whole-fixation_pupil_diameter_min_clinical_simple,25.92,0.39589732744431444
Average_whole-fixation_pupil_diameter_min_medical_simple,25.92,0.34046786536608525
Average_whole-fixation_pupil_diameter_max_clinical_original,26.18,0.8497298490264599
Average_whole-fixation_pupil_diameter_max_medical_original,26.36,0.9205144967764004
Average_whole-fixation_pupil_diameter_max_medical_simple,26.82,0.38808793449160367
Maximum_duration_of_fixations_mean_clinical_simple,26.88,0.4797958749641904
Total_duration_of_Visit_mean_clinical_simple,26.9,0.30304576336566347
word_count_text_max_clinical_original,26.94,0.31363569143000186
word_count_text_min_medical_simple,27.0,0.0
word_count_text_min_medical_original,27.0,0.0
Total_duration_of_Visit_mean_clinical_original,27.0,0.0
Total_duration_of_Visit_mean_medical_original,27.14,0.35050983275386577
word_count_text_min_clinical_simple,27.62,0.49031435147801467
Total_duration_of_Visit_mean_medical_simple,27.84,0.3703280399090204
Maximum_duration_of_fixations_mean_clinical_original,27.88,0.4797958749641904
Total_duration_of_Visit_std_medical_original,27.92,0.2740475156178697
Total_duration_of_Visit_std_clinical_original,27.94,0.23989793748209537
word_count_text_min_clinical_original,27.98,0.14142135623730948
word_count_text_std_medical_simple,28.0,0.0
Total_duration_of_Visit_std_medical_simple,28.0,0.20203050891044214
Total_duration_of_Visit_std_clinical_simple,28.0,0.0
word_count_text_std_medical_original,28.16,0.37032803990902047
Total_duration_of_Visit_max_clinical_original,28.5,0.5050762722761054
Total_duration_of_Visit_max_clinical_simple,28.8,0.4040610178208845
Minimum_duration_of_fixations_max_medical_simple,28.88,0.4797958749641904
word_count_text_std_clinical_simple,28.96,0.2828427124746189
Average_duration_of_Visit_mean_clinical_simple,28.96,0.28284271247461884
Total_duration_of_Visit_max_medical_original,29.0,0.0
Average_duration_of_Visit_mean_clinical_original,29.0,0.0
Total_duration_of_Visit_max_medical_simple,29.0,0.0
Average_duration_of_Visit_mean_medical_original,29.02,0.14142135623730948
Average_duration_of_Visit_mean_medical_simple,29.12,0.3282607226593159
word_count_text_std_clinical_original,29.6,0.4948716593053934
Minimum_duration_of_fixations_max_medical_original,29.88,0.4797958749641904
word_count_text_mean_medical_simple,29.88,0.32826072265931583
Average_duration_of_Visit_std_medical_original,30.0,0.0
Average_duration_of_Visit_std_medical_simple,30.0,0.0
word_count_text_mean_medical_original,30.0,0.0
word_count_text_mean_clinical_simple,30.0,0.0
Average_duration_of_Visit_std_clinical_original,30.02,1.9218401046276214
Average_duration_of_Visit_min_clinical_original,30.06,0.23989793748209523
word_count_text_mean_clinical_original,30.58,0.49856938190328964
Average_duration_of_Visit_min_clinical_simple,30.76,0.43141911058689986
Minimum_duration_of_fixations_max_clinical_simple,30.88,0.4797958749641904
word_count_screen_max_medical_simple,30.98,0.14142135623730945
Average_duration_of_Visit_min_medical_simple,30.98,0.14142135623730942
Average_duration_of_Visit_min_medical_original,31.0,0.0
Average_duration_of_Visit_max_clinical_original,31.0,0.0
word_count_screen_max_medical_original,31.0,0.0
word_count_screen_max_clinical_simple,31.02,0.1414213562373095
Average_duration_of_Visit_max_clinical_simple,31.06,0.23989793748209545
Minimum_duration_of_Visit_std_clinical_simple,31.2,4.444671196029727
Minimum_duration_of_Visit_max_medical_original,31.36,9.043568015389697
Average_duration_of_Visit_max_medical_original,31.7,0.46291004988627554
word_count_screen_max_clinical_original,31.74,0.4430874976934519
Minimum_duration_of_fixations_max_clinical_original,31.88,0.4797958749641904
Average_duration_of_Visit_max_medical_simple,31.9,0.3030457633656634
Minimum_duration_of_Visit_mean_clinical_original,31.96,0.19794866372215725
Minimum_duration_of_Visit_mean_medical_simple,31.98,0.14142135623730945
Minimum_duration_of_Visit_mean_medical_original,32.0,0.0
Minimum_duration_of_Visit_std_clinical_original,32.02,0.14142135623730953
Minimum_duration_of_Visit_mean_clinical_simple,32.28,1.9798989873223318
word_count_screen_min_medical_simple,32.6,0.49487165930539345
Minimum_duration_of_Visit_std_medical_original,32.68,0.4712120714991609
Minimum_duration_of_Visit_std_medical_simple,32.82,0.38808793449160367
Minimum_duration_of_fixations_min_medical_simple,32.88,0.47979587496419074
word_count_screen_min_medical_original,32.9,0.30304576336566325
Minimum_duration_of_Visit_min_clinical_original,33.0,0.0
Minimum_duration_of_Visit_min_clinical_simple,33.0,0.0
word_count_screen_min_clinical_simple,33.0,0.0
Minimum_duration_of_Visit_min_medical_simple,33.02,4.644461261348101
word_count_screen_min_clinical_original,33.02,0.14142135623730967
Minimum_duration_of_Visit_min_medical_original,33.12,0.32826072265931583
word_count_screen_std_medical_simple,33.6,0.49487165930539345
Minimum_duration_of_fixations_min_medical_original,33.88,0.47979587496419074
word_count_screen_std_medical_original,33.9,0.30304576336566347
Minimum_duration_of_Visit_max_clinical_original,33.9,0.30304576336566347
Minimum_duration_of_Visit_max_clinical_simple,33.98,0.1414213562373096
word_count_screen_std_clinical_simple,34.0,0.0
word_count_screen_std_clinical_original,34.02,0.14142135623730967
Maximum_duration_of_Visit_mean_medical_simple,34.46,0.5034574339058884
Minimum_duration_of_Visit_max_medical_simple,34.48,0.5799366608624128
word_count_screen_mean_medical_simple,34.64,0.4848732213850614
Maximum_duration_of_Visit_mean_clinical_original,34.68,0.4712120714991609
word_count_screen_mean_medical_original,34.88,0.32826072265931583
Maximum_duration_of_Visit_mean_clinical_simple,34.88,0.32826072265931583
Minimum_duration_of_fixations_min_clinical_simple,34.92,0.4444671196029725
Maximum_duration_of_Visit_mean_medical_original,34.98,0.1414213562373096
Maximum_duration_of_Visit_std_clinical_original,35.0,0.0
word_count_screen_mean_clinical_simple,35.0,0.0
Maximum_duration_of_Visit_std_clinical_simple,35.02,0.14142135623730953
Maximum_duration_of_Visit_std_medical_original,35.6,0.4948716593053934
Maximum_duration_of_Visit_std_medical_simple,35.76,0.43141911058689986
Maximum_duration_of_Visit_min_clinical_original,35.8,0.4040610178208841
Minimum_duration_of_fixations_min_clinical_original,35.92,0.4444671196029725
word_count_screen_mean_clinical_original,35.92,0.2740475156178697
id.line_max_medical_original,36.0,0.0
id.line_max_medical_simple,36.0,0.0
Maximum_duration_of_Visit_min_clinical_simple,36.0,0.0
Maximum_duration_of_Visit_min_medical_original,36.02,0.14142135623730953
Maximum_duration_of_Visit_min_medical_simple,36.08,0.3958973274443146
id.line_max_clinical_simple,36.6,0.4948716593053934
Maximum_duration_of_Visit_max_clinical_original,36.66,0.4785181206984065
id.line_max_clinical_original,36.78,0.4184519575964801
Maximum_duration_of_Visit_max_clinical_simple,36.88,0.32826072265931583
Minimum_duration_of_fixations_std_medical_simple,36.92,0.4444671196029725
Number_of_Visits_mean_clinical_original,37.0,0.0
Maximum_duration_of_Visit_max_medical_simple,37.0,0.0
Maximum_duration_of_Visit_max_medical_original,37.0,0.0
id.line_min_medical_simple,37.0,0.0
Number_of_Visits_mean_clinical_simple,37.1,0.30304576336566325
id.line_min_medical_original,37.58,0.49856938190328964
Number_of_Visits_mean_medical_original,37.66,0.4785181206984065
Number_of_Visits_mean_medical_simple,37.82,0.38808793449160367
id.line_min_clinical_simple,37.9,0.3030457633656633
Minimum_duration_of_fixations_std_medical_original,37.92,0.4444671196029725
Number_of_Visits_std_clinical_simple,38.0,0.0
Number_of_Visits_std_clinical_original,38.0,0.0
id.line_min_clinical_original,38.0,0.0
id.line_std_medical_simple,38.22,0.4184519575964801
Number_of_Visits_std_medical_original,38.36,2.4054360205541916
Number_of_Visits_std_medical_simple,38.44,0.5014265364224072
Number_of_Visits_max_clinical_original,38.7,0.46291004988627554
Number_of_Visits_max_clinical_simple,38.8,0.40406101782088416
id.line_std_medical_original,38.9,0.30304576336566325
Minimum_duration_of_fixations_std_clinical_simple,38.92,0.4444671196029725
Number_of_Visits_max_medical_original,38.96,0.1979486637221573
id.line_std_clinical_simple,39.0,0.0
Number_of_Visits_max_medical_simple,39.0,0.0
id.line_std_clinical_original,39.0,0.0
Time_to_first_Visit_mean_clinical_original,39.08,0.2740475156178697
Time_to_first_Visit_mean_clinical_simple,39.64,0.4848732213850614
id.line_mean_medical_simple,39.74,0.44308749769345196
Time_to_first_Visit_mean_medical_original,39.76,0.43141911058689986
Time_to_first_Visit_mean_medical_simple,39.86,0.3505098327538658
Minimum_duration_of_fixations_std_clinical_original,39.92,0.4444671196029725
id.line_mean_medical_original,39.98,0.14142135623730956
Time_to_first_Visit_std_clinical_original,40.0,0.0
Time_to_first_Visit_std_clinical_simple,40.0,0.0
Time_to_first_Visit_std_medical_original,40.02,0.14142135623730961
id.line_mean_clinical_simple,40.12,0.32826072265931583
Time_to_first_Visit_std_medical_simple,40.52,0.5046720495044485
Time_to_first_Visit_min_clinical_original,40.66,0.5194188275056527
Time_to_first_Visit_min_clinical_simple,40.84,0.3703280399090207
id.line_mean_clinical_original,40.9,0.3030457633656636
Minimum_duration_of_fixations_mean_medical_simple,40.92,0.4444671196029725
Time_to_first_Visit_min_medical_original,40.98,0.1414213562373096
Time_to_first_Visit_min_medical_simple,41.0,0.0
right_dependents_max_medical_original,41.0,0.0
right_dependents_max_medical_simple,41.0,0.0
right_dependents_max_clinical_simple,41.42,0.49856938190328964
