Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
word_frequency_screen_std_content,229.0,91.60000000000001,45.8,91.6,1.168,33.0,34.0,67.0
word_frequency_screen_mean_content,214.0,85.6,42.8,85.6,1.2879999999999998,35.0,35.0,70.0
Average_whole-fixation_pupil_diameter_std_medical,205.0,82.0,41.0,82.0,1.36,36.0,36.0,72.0
Total_duration_of_whole_fixations_max_medical,151.0,60.4,30.2,60.4,1.396,40.0,37.0,77.0
total_lemma_count_screen_max_content,142.0,56.8,28.4,56.8,1.432,42.0,38.0,80.0
Duration_of_first_whole_fixation_min_medical,130.0,52.0,26.0,52.0,1.48,43.0,39.0,82.0
Total_duration_of_whole_fixations_std_medical,127.0,50.8,25.4,50.8,1.9120000000000001,44.0,40.0,84.0
total_lemma_count_text_mean_content,127.0,50.8,25.4,50.8,1.9240000000000002,44.0,41.0,85.0
total_word_count_text_max_content,109.0,43.6,21.8,43.6,2.128,47.0,42.0,89.0
total_word_count_text_min_content,106.0,42.4,21.2,42.4,2.152,49.0,43.0,92.0
Total_duration_of_Visit_mean_medical,106.0,42.4,21.2,42.4,2.1879999999999997,49.0,44.0,93.0
total_lemma_count_text_std_content,115.0,46.0,23.0,46.0,2.524,46.0,50.0,96.0
Total_duration_of_whole_fixations_mean_medical,109.0,43.6,21.8,43.6,2.56,47.0,51.0,98.0
Average_whole-fixation_pupil_diameter_min_medical,100.0,40.0,50.0,100.0,2.2,55.0,45.0,100.0
total_word_count_text_std_content,100.0,40.0,50.0,100.0,2.2,55.0,45.0,100.0
Peak_velocity_of_exit_saccade_mean_medical,165.0,66.0,33.0,66.0,3.316,39.0,62.0,101.0
Average_whole-fixation_pupil_diameter_max_medical,100.0,40.0,50.0,100.0,2.2359999999999998,55.0,47.0,102.0
Total_duration_of_Visit_std_medical,100.0,40.0,50.0,100.0,2.368,55.0,48.0,103.0
total_word_count_text_mean_content,100.0,40.0,50.0,100.0,2.368,55.0,48.0,103.0
Average_duration_of_Visit_std_medical,103.0,41.199999999999996,20.6,41.2,2.812,51.0,54.0,105.0
total_word_count_screen_max_content,100.0,40.0,50.0,100.0,2.776,55.0,52.0,107.0
Total_duration_of_Visit_max_medical,100.0,40.0,50.0,100.0,2.788,55.0,53.0,108.0
Maximum_duration_of_Visit_max_medical,103.0,41.199999999999996,20.6,41.2,2.9799999999999995,51.0,58.0,109.0
Average_duration_of_Visit_mean_medical,100.0,40.0,50.0,100.0,2.812,55.0,54.0,109.0
Selective_regression-path_duration_max_medical,175.0,70.0,35.0,70.0,3.5200000000000005,38.0,71.0,109.0
total_word_count_screen_min_content,100.0,40.0,50.0,100.0,2.944,55.0,56.0,111.0
total_lemma_count_text_min_content,103.0,41.199999999999996,20.6,41.2,3.1719999999999997,51.0,60.0,111.0
Average_duration_of_Visit_min_medical,100.0,40.0,50.0,100.0,2.956,55.0,57.0,112.0
Peak_velocity_of_exit_saccade_min_medical,150.0,60.0,30.0,60.0,3.7600000000000002,41.0,73.0,114.0
Average_pupil_diameter_max_medical,100.0,40.0,50.0,100.0,3.1839999999999997,55.0,61.0,116.0
Minimum_duration_of_Visit_std_medical,100.0,40.0,50.0,100.0,3.376,55.0,63.0,118.0
Maximum_duration_of_Visit_mean_medical,100.0,40.0,50.0,100.0,3.376,55.0,63.0,118.0
Minimum_duration_of_Visit_min_medical,100.0,40.0,50.0,100.0,3.3880000000000003,55.0,65.0,120.0
Minimum_duration_of_Visit_mean_medical,100.0,40.0,50.0,100.0,3.3880000000000003,55.0,65.0,120.0
Average_duration_of_Visit_max_medical,100.0,40.0,50.0,100.0,3.3880000000000003,55.0,65.0,120.0
Minimum_duration_of_Visit_max_medical,100.0,40.0,50.0,100.0,3.4,55.0,68.0,123.0
Maximum_duration_of_Visit_std_medical,100.0,40.0,50.0,100.0,3.412,55.0,69.0,124.0
Number_of_Visits_mean_medical,100.0,40.0,50.0,100.0,3.6759999999999997,55.0,72.0,127.0
Number_of_Visits_std_medical,100.0,40.0,50.0,100.0,3.772,55.0,74.0,129.0
Time_to_first_Visit_min_medical,101.0,40.400000000000006,20.2,40.4,3.968,54.0,76.0,130.0
Number_of_Visits_max_medical,100.0,40.0,50.0,100.0,3.8920000000000003,55.0,75.0,130.0
Time_to_first_Visit_mean_medical,100.0,40.0,50.0,100.0,4.0,55.0,77.0,132.0
Time_to_exit_saccade_min_content,185.0,74.0,37.0,74.0,6.284000000000001,37.0,97.0,134.0
total_word_count_screen_std_content,86.0,34.4,43.0,86.0,3.072,79.0,59.0,138.0
Maximum_duration_of_Visit_min_medical,96.0,38.4,48.0,96.0,3.468,78.0,70.0,148.0
Time_to_first_Visit_std_medical,98.0,39.2,49.0,98.0,4.008,77.0,78.0,155.0
Time_to_first_Visit_max_medical,86.0,34.4,43.0,86.0,4.136,79.0,79.0,158.0
Duration_of_first_Visit_mean_medical,26.0,10.4,13.0,26.0,4.368,83.0,81.0,164.0
Average_pupil_diameter_min_medical,20.0,8.0,10.0,20.0,4.151999999999999,86.0,80.0,166.0
Duration_of_first_Visit_std_medical,10.0,4.0,5.0,10.0,5.180000000000001,90.0,84.0,174.0
Time_to_entry_saccade_min_medical,25.0,10.0,5.0,10.0,5.840000000000001,84.0,93.0,177.0
total_word_count_screen_mean_content,4.0,1.6,2.0,4.0,4.396,101.0,82.0,183.0
Peak_velocity_of_entry_saccade_mean_medical,35.0,14.000000000000002,7.0,14.000000000000002,6.4239999999999995,81.0,103.0,184.0
Average_pupil_diameter_std_medical,2.0,0.8,1.0,2.0,5.168,103.0,83.0,186.0
Duration_of_first_Visit_min_medical,4.0,1.6,2.0,4.0,5.276000000000001,101.0,85.0,186.0
word_count_text_mean_content,2.0,0.8,1.0,2.0,5.311999999999999,103.0,86.0,189.0
word_count_text_max_content,0.0,0.0,0.0,0.0,5.340000000000001,106.0,87.0,193.0
Time_to_exit_saccade_std_medical,5.0,2.0,1.0,2.0,6.351999999999999,94.0,100.0,194.0
word_count_text_std_content,0.0,0.0,0.0,0.0,5.4,106.0,88.0,194.0
Number_of_saccades_in_AOI_mean_medical,0.0,0.0,0.0,0.0,5.42,106.0,89.0,195.0
Number_of_saccades_in_AOI_std_medical,0.0,0.0,0.0,0.0,5.58,106.0,90.0,196.0
Peak_velocity_of_entry_saccade_min_medical,10.0,4.0,2.0,4.0,7.104000000000001,90.0,106.0,196.0
Duration_of_first_Visit_max_medical,0.0,0.0,0.0,0.0,5.6,106.0,91.0,197.0
Average_pupil_diameter_mean_medical,2.0,0.8,1.0,2.0,6.2,103.0,95.0,198.0
Time_to_entry_saccade_std_medical,0.0,0.0,0.0,0.0,5.76,106.0,92.0,198.0
Time_to_exit_saccade_min_medical,5.0,2.0,1.0,2.0,7.031999999999999,94.0,105.0,199.0
word_count_screen_max_content,0.0,0.0,0.0,0.0,6.140000000000001,106.0,94.0,200.0
Number_of_saccades_in_AOI_max_medical,0.0,0.0,0.0,0.0,6.2,106.0,95.0,201.0
Peak_velocity_of_entry_saccade_std_medical,5.0,2.0,1.0,2.0,7.272,94.0,109.0,203.0
word_count_screen_std_content,0.0,0.0,0.0,0.0,6.3,106.0,98.0,204.0
Time_to_entry_saccade_mean_medical,0.0,0.0,0.0,0.0,6.340000000000001,106.0,99.0,205.0
Time_to_exit_saccade_mean_medical,0.0,0.0,0.0,0.0,6.36,106.0,101.0,207.0
Time_to_entry_saccade_max_medical,0.0,0.0,0.0,0.0,6.4,106.0,102.0,208.0
word_count_screen_mean_content,0.0,0.0,0.0,0.0,6.5,106.0,104.0,210.0
Duration_of_first_fixation_max_medical,0.0,0.0,0.0,0.0,7.2,106.0,107.0,213.0
First-pass_regression_mean_medical,10.0,4.0,2.0,4.0,9.104000000000001,90.0,124.0,214.0
id.line_max_content,0.0,0.0,0.0,0.0,7.26,106.0,108.0,214.0
id.line_min_content,0.0,0.0,0.0,0.0,7.380000000000001,106.0,110.0,216.0
Time_to_exit_saccade_max_medical,0.0,0.0,0.0,0.0,7.380000000000001,106.0,110.0,216.0
Peak_velocity_of_entry_saccade_max_medical,0.0,0.0,0.0,0.0,7.419999999999999,106.0,112.0,218.0
Peak_velocity_of_exit_saccade_std_medical,0.0,0.0,0.0,0.0,8.040000000000001,106.0,113.0,219.0
Duration_of_first_fixation_min_medical,0.0,0.0,0.0,0.0,8.22,106.0,114.0,220.0
Selective_regression-path_duration_mean_medical,5.0,2.0,1.0,2.0,9.232000000000001,94.0,126.0,220.0
id.line_std_content,0.0,0.0,0.0,0.0,8.3,106.0,115.0,221.0
id.line_mean_content,0.0,0.0,0.0,0.0,8.360000000000001,106.0,116.0,222.0
First-pass_first_fixation_duration_std_medical,0.0,0.0,0.0,0.0,8.4,106.0,117.0,223.0
First-pass_first_fixation_duration_mean_medical,0.0,0.0,0.0,0.0,8.4,106.0,117.0,223.0
Sentence_id_current_mean_content,0.0,0.0,0.0,0.0,8.4,106.0,117.0,223.0
Peak_velocity_of_exit_saccade_max_medical,0.0,0.0,0.0,0.0,8.4,106.0,117.0,223.0
First-pass_duration_mean_medical,0.0,0.0,0.0,0.0,8.419999999999998,106.0,121.0,227.0
First-pass_first_fixation_duration_max_medical,0.0,0.0,0.0,0.0,8.419999999999998,106.0,121.0,227.0
Average_whole-fixation_eye_openness_std_medical,20.0,8.0,4.0,8.0,10.588000000000001,86.0,142.0,228.0
First-pass_duration_std_medical,0.0,0.0,0.0,0.0,8.68,106.0,123.0,229.0
right_dependents_max_content,0.0,0.0,0.0,0.0,9.14,106.0,125.0,231.0
Duration_of_first_fixation_std_medical,0.0,0.0,0.0,0.0,9.280000000000001,106.0,127.0,233.0
First-pass_duration_max_medical,0.0,0.0,0.0,0.0,9.32,106.0,128.0,234.0
Selective_regression-path_duration_std_medical,0.0,0.0,0.0,0.0,9.34,106.0,129.0,235.0
right_dependents_std_content,0.0,0.0,0.0,0.0,9.360000000000001,106.0,130.0,236.0
right_dependents_mean_content,0.0,0.0,0.0,0.0,9.4,106.0,131.0,237.0
First-pass_regression_std_medical,0.0,0.0,0.0,0.0,9.559999999999999,106.0,132.0,238.0
Regression-path_duration_mean_medical,0.0,0.0,0.0,0.0,9.9,106.0,133.0,239.0
left_dependents_max_content,0.0,0.0,0.0,0.0,10.16,106.0,134.0,240.0
Average_whole-fixation_eye_openness_mean_medical,5.0,2.0,1.0,2.0,11.212,94.0,147.0,241.0
Duration_of_first_fixation_mean_medical,0.0,0.0,0.0,0.0,10.280000000000001,106.0,135.0,241.0
left_dependents_std_content,0.0,0.0,0.0,0.0,10.360000000000001,106.0,136.0,242.0
Sentence_id_current_max_content,0.0,0.0,0.0,0.0,10.4,106.0,137.0,243.0
tag.id_max_content,0.0,0.0,0.0,0.0,10.4,106.0,137.0,243.0
Sentence_id_current_std_content,0.0,0.0,0.0,0.0,10.4,106.0,137.0,243.0
left_dependents_mean_content,0.0,0.0,0.0,0.0,10.4,106.0,137.0,243.0
tag.id_std_content,0.0,0.0,0.0,0.0,10.419999999999998,106.0,141.0,247.0
id.phrase.in.brackets_max_content,0.0,0.0,0.0,0.0,10.620000000000001,106.0,143.0,249.0
Regression-path_duration_std_medical,0.0,0.0,0.0,0.0,10.64,106.0,144.0,250.0
tag.id_mean_content,0.0,0.0,0.0,0.0,11.18,106.0,145.0,251.0
id.phrase.in.brackets_std_content,0.0,0.0,0.0,0.0,11.2,106.0,146.0,252.0
Time_to_first_fixation_max_medical,0.0,0.0,0.0,0.0,11.280000000000001,106.0,148.0,254.0
Regression-path_duration_max_medical,0.0,0.0,0.0,0.0,11.360000000000001,106.0,149.0,255.0
id.phrase.in.brackets_mean_content,0.0,0.0,0.0,0.0,11.419999999999998,106.0,150.0,256.0
AOI_length_max_content,0.0,0.0,0.0,0.0,11.46,106.0,151.0,257.0
Average_whole-fixation_eye_openness_max_medical,0.0,0.0,0.0,0.0,11.58,106.0,152.0,258.0
word_id_screen_mean_medical,0.0,0.0,0.0,0.0,11.7,106.0,153.0,259.0
AOI_length_min_content,0.0,0.0,0.0,0.0,12.16,106.0,154.0,260.0
word_id_screen_std_medical,0.0,0.0,0.0,0.0,12.3,106.0,155.0,261.0
Time_to_first_fixation_min_medical,0.0,0.0,0.0,0.0,12.3,106.0,155.0,261.0
AOI_length_std_content,0.0,0.0,0.0,0.0,12.4,106.0,157.0,263.0
word_id_screen_max_medical,0.0,0.0,0.0,0.0,12.419999999999998,106.0,158.0,264.0
word_id_text_mean_medical,0.0,0.0,0.0,0.0,12.419999999999998,106.0,158.0,264.0
word_id_text_std_medical,0.0,0.0,0.0,0.0,12.419999999999998,106.0,158.0,264.0
AOI_length_mean_content,0.0,0.0,0.0,0.0,12.419999999999998,106.0,158.0,264.0
word_id_text_min_medical,0.0,0.0,0.0,0.0,12.559999999999999,106.0,162.0,268.0
word_id_text_max_content,0.0,0.0,0.0,0.0,12.66,106.0,163.0,269.0
Time_to_first_fixation_std_medical,0.0,0.0,0.0,0.0,13.319999999999999,106.0,164.0,270.0
word_id_text_std_content,0.0,0.0,0.0,0.0,13.360000000000003,106.0,165.0,271.0
word_id_text_mean_content,0.0,0.0,0.0,0.0,13.4,106.0,166.0,272.0
word_id_text_max_medical,0.0,0.0,0.0,0.0,13.4,106.0,166.0,272.0
AOI_length_mean_medical,0.0,0.0,0.0,0.0,13.4,106.0,166.0,272.0
word_id_screen_max_content,0.0,0.0,0.0,0.0,13.4,106.0,166.0,272.0
Selective_regression-path_duration_max_content,10.0,4.0,2.0,4.0,14.943999999999999,90.0,184.0,274.0
AOI_length_max_medical,0.0,0.0,0.0,0.0,13.419999999999998,106.0,170.0,276.0
AOI_length_std_medical,0.0,0.0,0.0,0.0,13.419999999999998,106.0,170.0,276.0
id.phrase.in.brackets_mean_medical,0.0,0.0,0.0,0.0,13.559999999999999,106.0,172.0,278.0
id.phrase.in.brackets_std_medical,0.0,0.0,0.0,0.0,14.0,106.0,173.0,279.0
word_id_screen_std_content,0.0,0.0,0.0,0.0,14.219999999999999,106.0,174.0,280.0
Regression-path_duration_mean_content,5.0,2.0,1.0,2.0,15.192000000000002,94.0,186.0,280.0
Time_to_first_fixation_mean_medical,0.0,0.0,0.0,0.0,14.319999999999999,106.0,175.0,281.0
word_id_screen_mean_content,0.0,0.0,0.0,0.0,14.360000000000003,106.0,176.0,282.0
id.phrase.in.brackets_max_medical,0.0,0.0,0.0,0.0,14.360000000000003,106.0,176.0,282.0
tag.id_std_medical,0.0,0.0,0.0,0.0,14.4,106.0,178.0,284.0
tag.id_mean_medical,0.0,0.0,0.0,0.0,14.4,106.0,178.0,284.0
Average_whole-fixation_eye_openness_max_content,0.0,0.0,0.0,0.0,14.4,106.0,178.0,284.0
tag.id_max_medical,0.0,0.0,0.0,0.0,14.419999999999998,106.0,181.0,287.0
Sentence_id_current_mean_medical,0.0,0.0,0.0,0.0,14.580000000000002,106.0,182.0,288.0
Sentence_id_current_std_medical,0.0,0.0,0.0,0.0,14.84,106.0,183.0,289.0
Average_whole-fixation_eye_openness_std_content,0.0,0.0,0.0,0.0,15.0,106.0,185.0,291.0
Number_of_fixations_max_medical,0.0,0.0,0.0,0.0,15.34,106.0,187.0,293.0
Average_whole-fixation_eye_openness_mean_content,0.0,0.0,0.0,0.0,15.360000000000003,106.0,188.0,294.0
Regression-path_duration_std_content,0.0,0.0,0.0,0.0,15.38,106.0,189.0,295.0
Sentence_id_current_min_medical,0.0,0.0,0.0,0.0,15.4,106.0,190.0,296.0
Sentence_id_current_max_medical,0.0,0.0,0.0,0.0,15.4,106.0,190.0,296.0
Regression-path_duration_max_content,0.0,0.0,0.0,0.0,15.4,106.0,190.0,296.0
left_dependents_mean_medical,0.0,0.0,0.0,0.0,15.4,106.0,190.0,296.0
left_dependents_std_medical,0.0,0.0,0.0,0.0,16.259999999999998,106.0,194.0,300.0
First-pass_regression_std_content,0.0,0.0,0.0,0.0,16.34,106.0,195.0,301.0
Number_of_fixations_std_medical,0.0,0.0,0.0,0.0,16.34,106.0,195.0,301.0
First-pass_regression_mean_content,0.0,0.0,0.0,0.0,16.4,106.0,197.0,303.0
right_dependents_mean_medical,0.0,0.0,0.0,0.0,16.4,106.0,197.0,303.0
left_dependents_max_medical,0.0,0.0,0.0,0.0,16.4,106.0,197.0,303.0
right_dependents_std_medical,0.0,0.0,0.0,0.0,16.4,106.0,197.0,303.0
right_dependents_max_medical,0.0,0.0,0.0,0.0,16.479999999999997,106.0,201.0,307.0
id.line_mean_medical,0.0,0.0,0.0,0.0,16.56,106.0,202.0,308.0
id.line_std_medical,0.0,0.0,0.0,0.0,16.7,106.0,203.0,309.0
Selective_regression-path_duration_std_content,0.0,0.0,0.0,0.0,17.18,106.0,204.0,310.0
Selective_regression-path_duration_mean_content,0.0,0.0,0.0,0.0,17.32,106.0,205.0,311.0
First-pass_duration_max_content,0.0,0.0,0.0,0.0,17.34,106.0,206.0,312.0
Number_of_fixations_mean_medical,0.0,0.0,0.0,0.0,17.34,106.0,206.0,312.0
id.line_min_medical,0.0,0.0,0.0,0.0,17.360000000000003,106.0,208.0,314.0
id.line_max_medical,0.0,0.0,0.0,0.0,17.4,106.0,209.0,315.0
word_count_screen_mean_medical,0.0,0.0,0.0,0.0,17.4,106.0,209.0,315.0
word_count_screen_std_medical,0.0,0.0,0.0,0.0,17.419999999999998,106.0,211.0,317.0
First-pass_duration_std_content,0.0,0.0,0.0,0.0,17.479999999999997,106.0,212.0,318.0
word_count_screen_max_medical,0.0,0.0,0.0,0.0,18.139999999999997,106.0,213.0,319.0
First-pass_duration_mean_content,0.0,0.0,0.0,0.0,18.22,106.0,214.0,320.0
Maximum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,18.34,106.0,215.0,321.0
word_count_text_std_medical,0.0,0.0,0.0,0.0,18.4,106.0,216.0,322.0
First-pass_first_fixation_duration_max_content,0.0,0.0,0.0,0.0,18.4,106.0,216.0,322.0
First-pass_first_fixation_duration_std_content,0.0,0.0,0.0,0.0,18.4,106.0,216.0,322.0
word_count_text_max_medical,0.0,0.0,0.0,0.0,18.4,106.0,216.0,322.0
word_count_text_mean_medical,0.0,0.0,0.0,0.0,18.4,106.0,216.0,322.0
First-pass_first_fixation_duration_mean_content,0.0,0.0,0.0,0.0,18.419999999999998,106.0,221.0,327.0
total_word_count_screen_mean_medical,0.0,0.0,0.0,0.0,18.439999999999998,106.0,222.0,328.0
Peak_velocity_of_entry_saccade_min_content,0.0,0.0,0.0,0.0,18.660000000000004,106.0,223.0,329.0
total_word_count_screen_std_medical,0.0,0.0,0.0,0.0,19.160000000000004,106.0,224.0,330.0
Peak_velocity_of_exit_saccade_max_content,0.0,0.0,0.0,0.0,19.279999999999998,106.0,225.0,331.0
Maximum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,19.34,106.0,226.0,332.0
Peak_velocity_of_exit_saccade_min_content,0.0,0.0,0.0,0.0,19.380000000000003,106.0,227.0,333.0
total_word_count_screen_max_medical,0.0,0.0,0.0,0.0,19.4,106.0,228.0,334.0
Peak_velocity_of_exit_saccade_mean_content,0.0,0.0,0.0,0.0,19.4,106.0,228.0,334.0
total_word_count_screen_min_medical,0.0,0.0,0.0,0.0,19.4,106.0,228.0,334.0
Peak_velocity_of_exit_saccade_std_content,0.0,0.0,0.0,0.0,19.4,106.0,228.0,334.0
total_word_count_text_mean_medical,0.0,0.0,0.0,0.0,19.4,106.0,228.0,334.0
Peak_velocity_of_entry_saccade_max_content,0.0,0.0,0.0,0.0,19.580000000000002,106.0,233.0,339.0
total_word_count_text_std_medical,0.0,0.0,0.0,0.0,20.080000000000002,106.0,234.0,340.0
Maximum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,20.34,106.0,235.0,341.0
total_word_count_text_min_medical,0.0,0.0,0.0,0.0,20.360000000000003,106.0,236.0,342.0
total_word_count_text_max_medical,0.0,0.0,0.0,0.0,20.4,106.0,237.0,343.0
Peak_velocity_of_entry_saccade_std_content,0.0,0.0,0.0,0.0,20.4,106.0,237.0,343.0
word_frequency_screen_mean_medical,0.0,0.0,0.0,0.0,20.4,106.0,237.0,343.0
word_frequency_screen_min_medical,0.0,0.0,0.0,0.0,20.4,106.0,237.0,343.0
word_frequency_screen_std_medical,0.0,0.0,0.0,0.0,20.4,106.0,237.0,343.0
Minimum_duration_of_fixations_min_content,20.0,8.0,4.0,8.0,22.468,86.0,261.0,347.0
Peak_velocity_of_entry_saccade_mean_content,0.0,0.0,0.0,0.0,20.46,106.0,242.0,348.0
Time_to_exit_saccade_max_content,0.0,0.0,0.0,0.0,20.7,106.0,243.0,349.0
word_frequency_screen_max_medical,0.0,0.0,0.0,0.0,21.240000000000002,106.0,244.0,350.0
word_frequency_text_mean_medical,0.0,0.0,0.0,0.0,21.4,106.0,245.0,351.0
Maximum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,21.4,106.0,245.0,351.0
word_frequency_text_min_medical,0.0,0.0,0.0,0.0,21.4,106.0,245.0,351.0
word_frequency_text_std_medical,0.0,0.0,0.0,0.0,21.4,106.0,245.0,351.0
Time_to_exit_saccade_std_content,0.0,0.0,0.0,0.0,21.439999999999998,106.0,249.0,355.0
Time_to_exit_saccade_mean_content,0.0,0.0,0.0,0.0,21.56,106.0,250.0,356.0
Time_to_entry_saccade_max_content,0.0,0.0,0.0,0.0,21.6,106.0,251.0,357.0
Time_to_entry_saccade_min_content,0.0,0.0,0.0,0.0,21.72,106.0,252.0,358.0
Time_to_entry_saccade_std_content,0.0,0.0,0.0,0.0,21.880000000000003,106.0,253.0,359.0
word_frequency_text_max_medical,0.0,0.0,0.0,0.0,22.0,106.0,254.0,360.0
total_lemma_count_screen_mean_medical,0.0,0.0,0.0,0.0,22.06,106.0,255.0,361.0
Minimum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,22.4,106.0,256.0,362.0
total_lemma_count_screen_max_medical,0.0,0.0,0.0,0.0,22.4,106.0,256.0,362.0
total_lemma_count_screen_std_medical,0.0,0.0,0.0,0.0,22.4,106.0,256.0,362.0
total_lemma_count_text_mean_medical,0.0,0.0,0.0,0.0,22.4,106.0,256.0,362.0
total_lemma_count_screen_min_medical,0.0,0.0,0.0,0.0,22.4,106.0,256.0,362.0
Time_to_entry_saccade_mean_content,0.0,0.0,0.0,0.0,22.580000000000002,106.0,262.0,368.0
Number_of_saccades_in_AOI_max_content,0.0,0.0,0.0,0.0,22.68,106.0,263.0,369.0
total_lemma_count_text_std_medical,0.0,0.0,0.0,0.0,23.080000000000002,106.0,264.0,370.0
Number_of_saccades_in_AOI_std_content,0.0,0.0,0.0,0.0,23.18,106.0,265.0,371.0
Minimum_duration_of_Visit_max_content,35.0,14.000000000000002,7.0,14.000000000000002,25.424,81.0,290.0,371.0
Minimum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,23.4,106.0,266.0,372.0
total_lemma_count_text_min_medical,0.0,0.0,0.0,0.0,23.4,106.0,266.0,372.0
Total_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,23.4,106.0,266.0,372.0
total_lemma_count_text_max_medical,0.0,0.0,0.0,0.0,23.4,106.0,266.0,372.0
Total_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,23.4,106.0,266.0,372.0
Total_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,23.46,106.0,271.0,377.0
Number_of_saccades_in_AOI_mean_content,0.0,0.0,0.0,0.0,23.84,106.0,272.0,378.0
Maximum_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,23.939999999999998,106.0,273.0,379.0
Average_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,24.3,106.0,274.0,380.0
Maximum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,24.32,106.0,275.0,381.0
Duration_of_first_Visit_max_content,0.0,0.0,0.0,0.0,24.34,106.0,276.0,382.0
Average_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Minimum_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Minimum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
