Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
First-pass_first_fixation_duration_std_non_medical,205.0,82.0,41.0,82.0,2.295836824315386,41.0,41.0,82.0
First-pass_regression_std_non_medical,196.0,78.4,39.2,78.4,2.1852547218363467,44.0,42.0,86.0
Maximum_duration_of_whole_fixations_mean_non_medical,200.0,80.0,50.0,100.0,2.0267814582744355,42.0,44.0,86.0
First-pass_duration_mean_non_medical,196.0,78.4,39.2,78.4,2.062221660668097,44.0,43.0,87.0
Maximum_duration_of_fixations_mean_non_medical,200.0,80.0,50.0,100.0,1.963591708571565,42.0,46.0,88.0
Minimum_duration_of_whole_fixations_min_non_medical,185.0,74.0,37.0,74.0,1.977308809026853,46.0,45.0,91.0
tag.id_max_non_medical,184.0,73.6,46.0,92.0,1.8153866886310968,47.0,48.0,95.0
First-pass_first_fixation_duration_mean_non_medical,182.0,72.8,36.4,72.8,1.9171207210131709,48.0,47.0,95.0
Time_to_first_Visit_min_non_medical,178.0,71.2,44.5,89.0,1.7716686674669861,49.0,50.0,99.0
Duration_of_first_whole_fixation_mean_non_medical,176.0,70.39999999999999,44.0,88.0,1.7808081763341854,50.0,49.0,99.0
Time_to_first_fixation_min_non_medical,175.0,70.0,43.75,87.5,1.7716686674669861,51.0,50.0,101.0
Duration_of_first_fixation_mean_non_medical,164.0,65.60000000000001,41.0,82.0,1.7448277871468516,52.0,52.0,104.0
Average_duration_of_whole_fixations_mean_non_medical,161.0,64.4,40.25,80.5,1.7385931505448924,53.0,53.0,106.0
Average_pupil_diameter_mean_non_medical,142.0,56.8,28.4,56.8,1.6744538753549416,56.0,54.0,110.0
Total_duration_of_whole_fixations_std_non_medical,161.0,64.4,40.25,80.5,1.6313513072686603,53.0,58.0,111.0
Total_duration_of_fixations_std_non_medical,159.0,63.6,31.8,63.6,1.6390702349170052,55.0,57.0,112.0
Average_duration_of_fixations_mean_non_medical,137.0,54.800000000000004,34.25,68.5,1.6689965312878594,58.0,55.0,113.0
Average_whole-fixation_pupil_diameter_mean_non_medical,130.0,52.0,32.5,65.0,1.6411699208692974,59.0,56.0,115.0
Time_to_first_fixation_std_non_medical,141.0,56.39999999999999,28.2,56.39999999999999,1.6216080203561485,57.0,59.0,116.0
word_frequency_screen_min_non_medical,119.0,47.599999999999994,23.8,47.6,1.5809531309328078,60.0,60.0,120.0
total_word_count_screen_max_non_medical,107.0,42.8,26.75,53.5,1.5283905115733676,61.0,61.0,122.0
word_id_screen_max_non_medical,104.0,41.6,26.0,52.0,1.5283905115733676,63.0,61.0,124.0
Time_to_first_whole_fixation_std_non_medical,106.0,42.4,26.5,53.0,1.5233506658180562,62.0,63.0,125.0
Time_to_first_fixation_max_non_medical,99.0,39.6,24.75,49.5,1.453569635775632,64.0,65.0,129.0
Average_whole-fixation_pupil_diameter_min_non_medical,78.0,31.2,15.6,31.2,1.465437844713679,67.0,64.0,131.0
Total_duration_of_fixations_max_non_medical,90.0,36.0,18.0,36.0,1.420041263776224,65.0,67.0,132.0
Total_duration_of_whole_fixations_max_non_medical,87.0,34.8,17.4,34.8,1.4118923718010916,66.0,68.0,134.0
Average_pupil_diameter_min_non_medical,73.0,29.2,18.25,36.5,1.444115210957097,69.0,66.0,135.0
Duration_of_first_whole_fixation_std_non_medical,78.0,31.2,19.5,39.0,1.4026320518503783,67.0,69.0,136.0
Time_to_first_whole_fixation_mean_non_medical,67.0,26.8,16.75,33.5,1.4018700240914723,70.0,70.0,140.0
Time_to_first_fixation_mean_non_medical,62.0,24.8,15.5,31.0,1.383551723069981,71.0,71.0,142.0
Time_to_exit_saccade_std_non_medical,61.0,24.4,15.25,30.5,1.3625210067687714,72.0,72.0,144.0
Time_to_entry_saccade_std_non_medical,53.0,21.2,13.25,26.5,1.3374732525277986,74.0,73.0,147.0
Maximum_duration_of_Visit_min_non_medical,56.0,22.400000000000002,14.0,28.000000000000004,1.3056459910479312,73.0,74.0,147.0
Duration_of_first_fixation_std_non_medical,51.0,20.4,12.75,25.5,1.2922307276193092,75.0,75.0,150.0
Time_to_first_whole_fixation_max_non_medical,49.0,19.6,12.25,24.5,1.2863475658881385,76.0,76.0,152.0
Regression-path_duration_mean_non_medical,37.0,14.799999999999999,9.25,18.5,1.1935205358438257,77.0,77.0,154.0
Time_to_entry_saccade_max_non_medical,35.0,14.000000000000002,8.75,17.5,1.1880969719901906,78.0,78.0,156.0
Average_duration_of_Visit_min_non_medical,35.0,14.000000000000002,8.75,17.5,1.1300352762892174,78.0,82.0,160.0
Minimum_duration_of_whole_fixations_mean_non_medical,30.0,12.0,7.5,15.0,1.1252402754811597,80.0,83.0,163.0
Time_to_exit_saccade_mean_non_medical,24.0,9.6,6.0,12.0,1.152942420673157,85.0,79.0,164.0
total_lemma_count_screen_max_non_medical,30.0,12.0,7.5,15.0,1.09766323311532,80.0,86.0,166.0
Total_duration_of_fixations_mean_non_medical,22.0,8.799999999999999,22.0,44.0,1.1366540496254596,86.0,80.0,166.0
Average_duration_of_whole_fixations_std_non_medical,29.0,11.600000000000001,7.25,14.499999999999998,1.1217522471301282,82.0,84.0,166.0
Total_duration_of_whole_fixations_mean_non_medical,20.0,8.0,20.0,40.0,1.130629801087054,87.0,81.0,168.0
tag.id_min_non_medical,28.0,11.200000000000001,7.0,14.000000000000002,1.1123840083822163,83.0,85.0,168.0
total_lemma_count_text_min_non_medical,26.0,10.4,6.5,13.0,1.065389537848261,84.0,88.0,172.0
Time_to_entry_saccade_mean_non_medical,10.0,4.0,10.0,20.0,1.0795866784473005,89.0,87.0,176.0
Minimum_duration_of_fixations_mean_non_medical,19.0,7.6,4.75,9.5,1.0629869750293526,88.0,89.0,177.0
Average_duration_of_fixations_std_non_medical,9.0,3.5999999999999996,2.25,4.5,0.998316395116911,90.0,90.0,180.0
Time_to_exit_saccade_max_non_medical,6.0,2.4,6.0,12.0,0.9870407573357888,92.0,91.0,183.0
id.phrase.in.brackets_min_non_medical,6.0,2.4,1.5,3.0,0.8876527591749805,92.0,92.0,184.0
Maximum_duration_of_fixations_min_non_medical,7.0,2.8000000000000003,1.75,3.5000000000000004,0.8132527645423409,91.0,93.0,184.0
total_word_count_text_min_non_medical,6.0,2.4,6.0,12.0,0.763018212275383,92.0,94.0,186.0
Regression-path_duration_std_non_medical,5.0,2.0,1.25,2.5,0.7627268882395404,95.0,95.0,190.0
Duration_of_first_whole_fixation_max_non_medical,5.0,2.0,1.25,2.5,0.6460563924294547,95.0,96.0,191.0
Duration_of_first_fixation_max_non_medical,5.0,2.0,1.25,2.5,0.6460563924294547,95.0,96.0,191.0
total_word_count_screen_min_non_medical,3.0,1.2,3.0,6.0,0.6107260045504839,98.0,99.0,197.0
Average_duration_of_fixations_min_non_medical,1.0,0.4,1.0,2.0,0.6107435475231674,102.0,98.0,200.0
Time_to_first_whole_fixation_min_non_medical,3.0,1.2,3.0,6.0,0.5382402788636368,98.0,102.0,200.0
Minimum_duration_of_whole_fixations_std_non_medical,1.0,0.4,1.0,2.0,0.5749101439068546,102.0,100.0,202.0
word_count_text_std_non_medical,1.0,0.4,1.0,2.0,0.45946793955541415,102.0,103.0,205.0
Maximum_duration_of_whole_fixations_min_non_medical,2.0,0.8,2.0,4.0,0.3708659902478881,100.0,108.0,208.0
Number_of_Visits_mean_non_medical,2.0,0.8,2.0,4.0,0.3414353742058315,100.0,109.0,209.0
Minimum_duration_of_fixations_std_non_medical,0.0,0.0,0.0,0.0,0.5399390484439198,109.0,101.0,210.0
AOI_length_mean_non_medical,0.0,0.0,0.0,0.0,0.4438240931777738,109.0,104.0,213.0
Duration_of_first_whole_fixation_min_non_medical,1.0,0.4,1.0,2.0,0.3003450427746809,102.0,112.0,214.0
word_count_text_mean_non_medical,0.0,0.0,0.0,0.0,0.44219598523961945,109.0,105.0,214.0
total_lemma_count_text_std_non_medical,0.0,0.0,0.0,0.0,0.3961756970551029,109.0,106.0,215.0
Regression-path_duration_max_non_medical,1.0,0.4,1.0,2.0,0.286794932783041,102.0,114.0,216.0
total_lemma_count_screen_min_non_medical,0.0,0.0,0.0,0.0,0.3865018653537891,109.0,107.0,216.0
total_word_count_text_std_non_medical,0.0,0.0,0.0,0.0,0.3403594522059676,109.0,110.0,219.0
Peak_velocity_of_entry_saccade_std_non_medical,0.0,0.0,0.0,0.0,0.3145824330894132,109.0,111.0,220.0
word_frequency_screen_max_non_medical,0.0,0.0,0.0,0.0,0.2943785557726057,109.0,113.0,222.0
word_id_screen_std_non_medical,0.0,0.0,0.0,0.0,0.2595569461338073,109.0,115.0,224.0
Average_whole-fixation_pupil_diameter_std_non_medical,0.0,0.0,0.0,0.0,0.2439626412855767,109.0,116.0,225.0
id.line_mean_non_medical,0.0,0.0,0.0,0.0,0.2321744665398508,109.0,117.0,226.0
Average_pupil_diameter_std_non_medical,0.0,0.0,0.0,0.0,0.230351075473849,109.0,118.0,227.0
total_lemma_count_screen_mean_non_medical,0.0,0.0,0.0,0.0,0.21864142339207898,109.0,119.0,228.0
total_word_count_screen_mean_non_medical,0.0,0.0,0.0,0.0,0.2052742078003698,109.0,120.0,229.0
Average_whole-fixation_eye_openness_min_non_medical,0.0,0.0,0.0,0.0,0.20511966076486382,109.0,121.0,230.0
id.line_min_non_medical,0.0,0.0,0.0,0.0,0.2032616755790408,109.0,122.0,231.0
Average_whole-fixation_pupil_diameter_max_non_medical,0.0,0.0,0.0,0.0,0.2014612141305873,109.0,123.0,232.0
left_dependents_std_non_medical,1.0,0.4,1.0,2.0,0.1624076959307369,102.0,131.0,233.0
left_dependents_max_non_medical,0.0,0.0,0.0,0.0,0.1985930484730943,109.0,124.0,233.0
Average_pupil_diameter_max_non_medical,0.0,0.0,0.0,0.0,0.1911809565334384,109.0,125.0,234.0
total_word_count_screen_std_non_medical,1.0,0.4,1.0,2.0,0.1423225422254392,102.0,133.0,235.0
total_lemma_count_text_max_non_medical,0.0,0.0,0.0,0.0,0.1731121272205902,109.0,126.0,235.0
word_id_screen_mean_non_medical,0.0,0.0,0.0,0.0,0.1713593737214737,109.0,127.0,236.0
word_frequency_text_min_non_medical,0.0,0.0,0.0,0.0,0.1650693903500032,109.0,128.0,237.0
Peak_velocity_of_exit_saccade_min_non_medical,0.0,0.0,0.0,0.0,0.1632610732698692,109.0,129.0,238.0
total_word_count_text_max_non_medical,0.0,0.0,0.0,0.0,0.1628735878308202,109.0,130.0,239.0
Peak_velocity_of_exit_saccade_mean_non_medical,0.0,0.0,0.0,0.0,0.1588265018820323,109.0,132.0,241.0
left_dependents_mean_non_medical,0.0,0.0,0.0,0.0,0.1337538945192677,109.0,134.0,243.0
right_dependents_mean_non_medical,0.0,0.0,0.0,0.0,0.11674537655735259,109.0,135.0,244.0
word_frequency_screen_mean_non_medical,0.0,0.0,0.0,0.0,0.10694969479370228,109.0,136.0,245.0
Minimum_duration_of_fixations_min_non_medical,0.0,0.0,0.0,0.0,0.1026254788147255,109.0,137.0,246.0
word_count_text_max_non_medical,0.0,0.0,0.0,0.0,0.0982161082002679,109.0,138.0,247.0
AOI_length_std_non_medical,0.0,0.0,0.0,0.0,0.0947075964845286,109.0,139.0,248.0
id.line_max_non_medical,0.0,0.0,0.0,0.0,0.0929331016104292,109.0,140.0,249.0
Sentence_id_current_max_non_medical,0.0,0.0,0.0,0.0,0.085531354036971,109.0,141.0,250.0
Peak_velocity_of_exit_saccade_std_non_medical,0.0,0.0,0.0,0.0,0.0757718304063293,109.0,142.0,251.0
total_lemma_count_screen_std_non_medical,0.0,0.0,0.0,0.0,0.0662641349666104,109.0,143.0,252.0
Number_of_fixations_mean_non_medical,0.0,0.0,0.0,0.0,0.0613658142475095,109.0,144.0,253.0
Number_of_whole_fixations_mean_non_medical,0.0,0.0,0.0,0.0,0.0588416088689119,109.0,145.0,254.0
word_count_screen_max_non_medical,0.0,0.0,0.0,0.0,0.058496796536562104,109.0,146.0,255.0
AOI_length_max_non_medical,0.0,0.0,0.0,0.0,0.057812135558475995,109.0,147.0,256.0
word_frequency_text_max_non_medical,0.0,0.0,0.0,0.0,0.0506663726888788,109.0,148.0,257.0
Number_of_saccades_in_AOI_mean_non_medical,0.0,0.0,0.0,0.0,0.0473270473225211,109.0,149.0,258.0
Minimum_duration_of_Visit_min_non_medical,0.0,0.0,0.0,0.0,0.0411304735874006,109.0,150.0,259.0
Sentence_id_current_std_non_medical,0.0,0.0,0.0,0.0,0.0403972843567653,109.0,151.0,260.0
right_dependents_std_non_medical,0.0,0.0,0.0,0.0,0.0368241425101364,109.0,152.0,261.0
Peak_velocity_of_exit_saccade_max_non_medical,0.0,0.0,0.0,0.0,0.036650616461052,109.0,153.0,262.0
id.phrase.in.brackets_mean_non_medical,0.0,0.0,0.0,0.0,0.0361954233720536,109.0,154.0,263.0
total_lemma_count_text_mean_non_medical,0.0,0.0,0.0,0.0,0.0344766113611963,109.0,155.0,264.0
tag.id_std_non_medical,0.0,0.0,0.0,0.0,0.0334346385697184,109.0,156.0,265.0
id.phrase.in.brackets_max_non_medical,0.0,0.0,0.0,0.0,0.0327462860968515,109.0,157.0,266.0
Duration_of_first_Visit_min_non_medical,0.0,0.0,0.0,0.0,0.03221222702552,109.0,158.0,267.0
word_id_text_max_non_medical,0.0,0.0,0.0,0.0,0.0320836801634554,109.0,159.0,268.0
total_word_count_text_mean_non_medical,0.0,0.0,0.0,0.0,0.030388449690486995,109.0,160.0,269.0
tag.id_mean_non_medical,0.0,0.0,0.0,0.0,0.0298201470880465,109.0,161.0,270.0
Number_of_Visits_std_non_medical,0.0,0.0,0.0,0.0,0.0290208775635759,109.0,162.0,271.0
Number_of_Visits_max_non_medical,0.0,0.0,0.0,0.0,0.0286227655416935,109.0,163.0,272.0
Number_of_saccades_in_AOI_std_non_medical,0.0,0.0,0.0,0.0,0.028522637208886304,109.0,164.0,273.0
Number_of_whole_fixations_max_non_medical,0.0,0.0,0.0,0.0,0.0284904137684118,109.0,165.0,274.0
Number_of_fixations_max_non_medical,0.0,0.0,0.0,0.0,0.028488855708763798,109.0,166.0,275.0
Number_of_fixations_std_non_medical,0.0,0.0,0.0,0.0,0.0283638794380116,109.0,167.0,276.0
Number_of_whole_fixations_std_non_medical,0.0,0.0,0.0,0.0,0.0283584955225711,109.0,168.0,277.0
Number_of_saccades_in_AOI_max_non_medical,0.0,0.0,0.0,0.0,0.0282805320816836,109.0,169.0,278.0
right_dependents_max_non_medical,0.0,0.0,0.0,0.0,0.0280578962944034,109.0,170.0,279.0
Peak_velocity_of_entry_saccade_max_non_medical,0.0,0.0,0.0,0.0,0.0274008579211145,109.0,171.0,280.0
word_id_text_std_non_medical,0.0,0.0,0.0,0.0,0.025518694425124798,109.0,172.0,281.0
word_id_text_mean_non_medical,0.0,0.0,0.0,0.0,0.0254718077761572,109.0,173.0,282.0
word_frequency_text_mean_non_medical,0.0,0.0,0.0,0.0,0.025099095910009,109.0,174.0,283.0
id.line_std_non_medical,0.0,0.0,0.0,0.0,0.025073704047193,109.0,175.0,284.0
Duration_of_first_fixation_min_non_medical,0.0,0.0,0.0,0.0,0.02382904242117,109.0,176.0,285.0
id.phrase.in.brackets_std_non_medical,0.0,0.0,0.0,0.0,0.0235900439571722,109.0,177.0,286.0
word_frequency_screen_std_non_medical,0.0,0.0,0.0,0.0,0.02344457692926,109.0,178.0,287.0
word_count_screen_std_non_medical,0.0,0.0,0.0,0.0,0.021847298025605,109.0,179.0,288.0
Sentence_id_current_mean_non_medical,0.0,0.0,0.0,0.0,0.0217492037456129,109.0,180.0,289.0
word_count_screen_mean_non_medical,0.0,0.0,0.0,0.0,0.0214775545842881,109.0,181.0,290.0
word_frequency_text_std_non_medical,0.0,0.0,0.0,0.0,0.0206991670340742,109.0,182.0,291.0
Peak_velocity_of_entry_saccade_mean_non_medical,0.0,0.0,0.0,0.0,0.0175018659303801,109.0,183.0,292.0
