Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Maximum_duration_of_Visit_max_clinical_original,3.0,1.2,3.0,6.0,5.665789867672407,98.0,93.0,191.0
Number_of_Visits_mean_medical_simple,4.0,1.6,1.0,2.0,5.34544922660927,95.0,98.0,193.0
Time_to_first_Visit_mean_medical,2.0,0.8,2.0,4.0,5.370772013028256,100.0,97.0,197.0
Average_whole-fixation_eye_openness_max_medical,5.0,2.0,1.25,2.5,5.04582211183519,93.0,104.0,197.0
Time_to_first_Visit_std_medical,2.0,0.8,2.0,4.0,5.270996521444484,100.0,99.0,199.0
Average_duration_of_Visit_mean_clinical_original,2.0,0.8,2.0,4.0,5.263093148228534,100.0,100.0,200.0
First-pass_duration_mean_medical,1.0,0.4,1.0,2.0,5.23563803549211,104.0,101.0,205.0
Average_duration_of_Visit_std_medical_original,1.0,0.4,1.0,2.0,5.17716903453429,104.0,102.0,206.0
First-pass_first_fixation_duration_std_clinical_simple,2.0,0.8,2.0,4.0,4.9808231841243416,100.0,107.0,207.0
Time_to_first_Visit_max_medical_simple,1.0,0.4,1.0,2.0,5.017120596755712,104.0,105.0,209.0
Minimum_duration_of_Visit_std_medical_original,1.0,0.4,1.0,2.0,4.941975327144542,104.0,108.0,212.0
First-pass_duration_std_medical,0.0,0.0,0.0,0.0,5.513330305571449,119.0,95.0,214.0
First-pass_regression_mean_medical,1.0,0.4,1.0,2.0,4.766994382936896,104.0,114.0,218.0
Time_to_first_Visit_max_medical_original,1.0,0.4,1.0,2.0,4.721230606852828,104.0,117.0,221.0
Average_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,5.048188601089389,119.0,103.0,222.0
Peak_velocity_of_exit_saccade_min_clinical_simple,1.0,0.4,1.0,2.0,4.6979224337054974,104.0,118.0,222.0
Average_whole-fixation_eye_openness_mean_clinical_original,5.0,2.0,1.0,2.0,4.247379806580468,93.0,130.0,223.0
Number_of_Visits_std_medical_simple,1.0,0.4,1.0,2.0,4.685391508009528,104.0,119.0,223.0
Minimum_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,5.002245187010479,119.0,106.0,225.0
Maximum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,4.9296807856872,119.0,109.0,228.0
Maximum_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,4.910980472656527,119.0,110.0,229.0
Duration_of_first_fixation_std_medical,0.0,0.0,0.0,0.0,4.894041655009152,119.0,111.0,230.0
Maximum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,4.777401580171424,119.0,112.0,231.0
Average_whole-fixation_eye_openness_std_clinical_original,4.0,1.6,1.0,2.0,4.116612745837597,95.0,136.0,231.0
Maximum_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,4.770116430309171,119.0,113.0,232.0
Average_duration_of_Visit_mean_medical_original,1.0,0.4,1.0,2.0,4.265936821801326,104.0,129.0,233.0
Average_whole-fixation_pupil_diameter_max_medical_original,0.0,0.0,0.0,0.0,4.762013951759752,119.0,115.0,234.0
Maximum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,4.731945788520598,119.0,116.0,235.0
Duration_of_first_whole_fixation_mean_medical,1.0,0.4,1.0,2.0,4.188183054239524,104.0,132.0,236.0
Total_duration_of_Visit_max_medical,1.0,0.4,1.0,2.0,4.151423899167862,104.0,135.0,239.0
Maximum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,4.647925710102582,119.0,120.0,239.0
First-pass_duration_max_medical_original,0.0,0.0,0.0,0.0,4.591568946194033,119.0,121.0,240.0
Duration_of_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,4.549247135799025,119.0,122.0,241.0
Duration_of_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,4.518638499983677,119.0,123.0,242.0
First-pass_duration_std_medical_simple,0.0,0.0,0.0,0.0,4.493526862866774,119.0,124.0,243.0
Total_duration_of_Visit_std_medical,1.0,0.4,1.0,2.0,4.018687608429585,104.0,140.0,244.0
Maximum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,4.472924772621788,119.0,125.0,244.0
Maximum_duration_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,4.384235425234539,119.0,126.0,245.0
Duration_of_first_Visit_max_medical_original,0.0,0.0,0.0,0.0,4.368087159795521,119.0,127.0,246.0
First-pass_regression_mean_medical_original,0.0,0.0,0.0,0.0,4.295673556868668,119.0,128.0,247.0
Maximum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,4.201189026512304,119.0,131.0,250.0
Peak_velocity_of_exit_saccade_min_medical_simple,0.0,0.0,0.0,0.0,4.163690688557722,119.0,133.0,252.0
Time_to_first_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,4.159766630264204,119.0,134.0,253.0
Duration_of_first_fixation_mean_medical,0.0,0.0,0.0,0.0,4.0919417790808765,119.0,137.0,256.0
Duration_of_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,4.076705126176542,119.0,138.0,257.0
Maximum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,4.0410686086107495,119.0,139.0,258.0
Minimum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,3.9841094460080613,119.0,141.0,260.0
First-pass_regression_std_medical,0.0,0.0,0.0,0.0,3.983730266175472,119.0,142.0,261.0
Duration_of_first_whole_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,3.961676476970136,119.0,143.0,262.0
Duration_of_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,3.9554042950036377,119.0,144.0,263.0
Time_to_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,3.945963756172868,119.0,145.0,264.0
Duration_of_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,3.917770812946839,119.0,146.0,265.0
First-pass_first_fixation_duration_max_medical,0.0,0.0,0.0,0.0,3.9113862472733785,119.0,147.0,266.0
Number_of_saccades_in_AOI_std_clinical_simple,0.0,0.0,0.0,0.0,3.82986826861002,119.0,148.0,267.0
Total_duration_of_Visit_mean_medical,0.0,0.0,0.0,0.0,3.827812981302474,119.0,149.0,268.0
Average_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.824571988107482,119.0,150.0,269.0
Peak_velocity_of_entry_saccade_min_medical_simple,0.0,0.0,0.0,0.0,3.810858355427353,119.0,151.0,270.0
Average_duration_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.800918388709033,119.0,152.0,271.0
id.phrase.in.brackets_min_medical_original,0.0,0.0,0.0,0.0,3.782199493085721,119.0,153.0,272.0
Average_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,3.7726975798427604,119.0,154.0,273.0
Time_to_exit_saccade_min_medical_original,1.0,0.4,1.0,2.0,3.476849859080393,104.0,169.0,273.0
Duration_of_first_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,3.766192154743952,119.0,155.0,274.0
Maximum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.7417335110793473,119.0,156.0,275.0
Peak_velocity_of_entry_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,3.715583752346447,119.0,157.0,276.0
tag.id_min_medical_original,0.0,0.0,0.0,0.0,3.7152333122954593,119.0,158.0,277.0
Maximum_duration_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.7127226678991376,119.0,159.0,278.0
Total_duration_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,3.6952284270053837,119.0,160.0,279.0
Duration_of_first_whole_fixation_max_medical,0.0,0.0,0.0,0.0,3.693322636120171,119.0,161.0,280.0
Duration_of_first_whole_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,3.6023126217603343,119.0,162.0,281.0
Total_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,3.600404609553744,119.0,163.0,282.0
First-pass_duration_std_clinical_original,0.0,0.0,0.0,0.0,3.5743650430758747,119.0,164.0,283.0
Average_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,3.5703970832632472,119.0,165.0,284.0
Duration_of_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,3.537692163615612,119.0,166.0,285.0
Duration_of_first_fixation_max_medical,0.0,0.0,0.0,0.0,3.5344179226745736,119.0,167.0,286.0
Average_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,3.4885262781527557,119.0,168.0,287.0
Minimum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.4436593958681088,119.0,170.0,289.0
Maximum_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,3.414328920465649,119.0,171.0,290.0
Minimum_duration_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,3.4091759154372085,119.0,172.0,291.0
Time_to_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,3.4051312354620165,119.0,173.0,292.0
Time_to_first_Visit_min_medical,0.0,0.0,0.0,0.0,3.3915407273816287,119.0,174.0,293.0
Time_to_first_fixation_min_medical,0.0,0.0,0.0,0.0,3.3915407273816287,119.0,174.0,293.0
Average_whole-fixation_eye_openness_max_clinical_original,1.0,0.4,1.0,2.0,2.9459013513243453,104.0,190.0,294.0
Maximum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,3.2966126632012696,119.0,176.0,295.0
First-pass_duration_mean_clinical_original,0.0,0.0,0.0,0.0,3.268832472238165,119.0,177.0,296.0
Number_of_saccades_in_AOI_std_medical_simple,0.0,0.0,0.0,0.0,3.203761956648799,119.0,178.0,297.0
First-pass_first_fixation_duration_std_medical_simple,0.0,0.0,0.0,0.0,3.198738043724325,119.0,179.0,298.0
Duration_of_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,3.1907477743171038,119.0,180.0,299.0
Average_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,3.1907029936844395,119.0,181.0,300.0
Duration_of_first_fixation_std_medical_simple,0.0,0.0,0.0,0.0,3.1500354287205594,119.0,182.0,301.0
Minimum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,3.0303657441734964,119.0,183.0,302.0
Maximum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,3.013178469594722,119.0,184.0,303.0
Maximum_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,3.013178469594722,119.0,184.0,303.0
Average_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,3.0100270159617257,119.0,186.0,305.0
First-pass_duration_max_medical_simple,0.0,0.0,0.0,0.0,3.0010294816505807,119.0,187.0,306.0
Average_pupil_diameter_max_medical_original,0.0,0.0,0.0,0.0,2.983640687979421,119.0,188.0,307.0
Time_to_entry_saccade_min_medical_original,0.0,0.0,0.0,0.0,2.951344455449355,119.0,189.0,308.0
Total_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,2.916621389714595,119.0,191.0,310.0
Average_duration_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.874479934716121,119.0,192.0,311.0
Time_to_first_whole_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,2.8681876634064314,119.0,193.0,312.0
Total_duration_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.855287201716595,119.0,194.0,313.0
Peak_velocity_of_entry_saccade_min_medical,0.0,0.0,0.0,0.0,2.8529184064089974,119.0,195.0,314.0
Time_to_first_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,2.852211658514893,119.0,196.0,315.0
Number_of_Visits_max_medical,0.0,0.0,0.0,0.0,2.850811228762386,119.0,197.0,316.0
Total_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.8303495164499077,119.0,198.0,317.0
Average_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.828142159433704,119.0,199.0,318.0
Total_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.8146984368162693,119.0,200.0,319.0
Total_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,2.7955049781915897,119.0,201.0,320.0
Time_to_exit_saccade_min_medical_simple,0.0,0.0,0.0,0.0,2.790286814364556,119.0,202.0,321.0
First-pass_duration_max_clinical_original,0.0,0.0,0.0,0.0,2.7898642757652534,119.0,203.0,322.0
Average_whole-fixation_pupil_diameter_max_medical,0.0,0.0,0.0,0.0,2.7675714130813294,119.0,204.0,323.0
Number_of_saccades_in_AOI_mean_clinical_simple,0.0,0.0,0.0,0.0,2.7562690645219017,119.0,205.0,324.0
word_id_text_min_medical_original,0.0,0.0,0.0,0.0,2.748894311532328,119.0,206.0,325.0
Average_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.736948138801344,119.0,207.0,326.0
Minimum_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.727302545945571,119.0,208.0,327.0
Duration_of_first_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,2.7214806182587723,119.0,209.0,328.0
Number_of_Visits_mean_clinical_simple,0.0,0.0,0.0,0.0,2.718973613222438,119.0,210.0,329.0
Total_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.701982795998409,119.0,211.0,330.0
Average_pupil_diameter_max_medical,0.0,0.0,0.0,0.0,2.6920646653008493,119.0,212.0,331.0
Maximum_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.674830346682088,119.0,213.0,332.0
Maximum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.670457220891182,119.0,214.0,333.0
First-pass_duration_mean_medical_simple,0.0,0.0,0.0,0.0,2.657743826685751,119.0,215.0,334.0
Sentence_id_current_min_medical_original,0.0,0.0,0.0,0.0,2.613018300366382,119.0,216.0,335.0
Average_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.610890390464973,119.0,217.0,336.0
Average_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,2.6073327071404537,119.0,218.0,337.0
Number_of_saccades_in_AOI_max_medical_simple,0.0,0.0,0.0,0.0,2.6012836843699243,119.0,219.0,338.0
Average_whole-fixation_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,2.591666190248536,119.0,220.0,339.0
Average_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,2.585215485501463,119.0,221.0,340.0
Regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,2.546400825045016,119.0,222.0,341.0
Average_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,2.5427207592482937,119.0,223.0,342.0
Time_to_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,2.534014920881938,119.0,224.0,343.0
tag.id_mean_clinical_original,1.0,0.4,1.0,2.0,2.3735483675037106,104.0,239.0,343.0
Maximum_duration_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,2.512830062820212,119.0,225.0,344.0
Maximum_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,2.512830062820212,119.0,225.0,344.0
Average_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.509674754281681,119.0,227.0,346.0
Average_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.469726643459261,119.0,228.0,347.0
Minimum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.46953302759352,119.0,229.0,348.0
Total_duration_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.4602787603769367,119.0,230.0,349.0
Time_to_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,2.458522372925882,119.0,231.0,350.0
Total_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,2.4390188703990066,119.0,232.0,351.0
Total_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.42891903848573,119.0,233.0,352.0
Average_whole-fixation_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,2.4057123117809285,119.0,234.0,353.0
Minimum_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,2.399950476970445,119.0,235.0,354.0
Duration_of_first_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,2.3957102776015566,119.0,236.0,355.0
right_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,2.39363097012846,119.0,237.0,356.0
First-pass_regression_std_medical_original,0.0,0.0,0.0,0.0,2.384709381655889,119.0,238.0,357.0
Maximum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,2.372076870559633,119.0,240.0,359.0
right_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,2.3687020224233213,119.0,241.0,360.0
