Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Average_duration_of_Visit_mean_medical,759.0,43.371428571428574,42.166666666666664,84.33333333333333,8.518815483335736,11.0,81.0,92.0
Average_whole-fixation_eye_openness_max_medical_simple,702.0,40.114285714285714,46.8,93.6,11.015735333589094,47.0,46.0,93.0
Minimum_duration_of_Visit_std_medical_simple,702.0,40.114285714285714,46.8,93.6,10.631305860531704,47.0,47.0,94.0
Average_duration_of_Visit_mean_medical_simple,701.0,40.05714285714286,46.733333333333334,93.46666666666667,10.561045524093602,49.0,48.0,97.0
Duration_of_first_Visit_std_medical_simple,695.0,39.714285714285715,46.333333333333336,92.66666666666667,10.478514011110338,51.0,50.0,101.0
Maximum_duration_of_Visit_max_medical_simple,695.0,39.714285714285715,46.333333333333336,92.66666666666667,10.472404505363976,51.0,51.0,102.0
Maximum_duration_of_Visit_mean_medical_simple,685.0,39.14285714285714,45.666666666666664,91.33333333333333,10.298785644803454,53.0,55.0,108.0
Selective_regression-path_duration_max_clinical_original,684.0,39.08571428571428,45.6,91.2,10.335920026273914,54.0,54.0,108.0
Maximum_duration_of_Visit_std_content,696.0,39.77142857142857,46.4,92.8,9.743062381381984,50.0,59.0,109.0
Minimum_duration_of_Visit_mean_medical_simple,672.0,38.4,44.8,89.6,10.228667902163377,55.0,56.0,111.0
Duration_of_first_Visit_mean_medical_simple,653.0,37.31428571428572,43.53333333333333,87.06666666666666,9.925645981166548,56.0,58.0,114.0
Selective_regression-path_duration_mean_clinical_original,632.0,36.114285714285714,42.13333333333333,84.26666666666667,9.553686153765456,58.0,62.0,120.0
Selective_regression-path_duration_mean_medical_original,625.0,35.714285714285715,41.666666666666664,83.33333333333333,9.422943353998134,60.0,64.0,124.0
Average_whole-fixation_eye_openness_std_medical_simple,582.0,33.25714285714286,38.8,77.6,9.25671365560345,63.0,66.0,129.0
Maximum_duration_of_Visit_std_medical,725.0,41.42857142857143,38.1578947368421,76.3157894736842,8.171705275045246,46.0,85.0,131.0
Minimum_duration_of_Visit_mean_content,628.0,35.885714285714286,44.857142857142854,89.71428571428571,8.953173093143086,59.0,73.0,132.0
Maximum_duration_of_Visit_max_clinical_simple,579.0,33.08571428571428,38.6,77.2,9.133770450230957,66.0,69.0,135.0
First-pass_duration_std_clinical_simple,576.0,32.91428571428571,41.142857142857146,82.28571428571429,9.092276721640353,67.0,70.0,137.0
Duration_of_first_Visit_std_content,586.0,33.48571428571429,41.857142857142854,83.71428571428571,8.74665081805711,62.0,76.0,138.0
Average_duration_of_Visit_mean_content,580.0,33.14285714285714,41.42857142857143,82.85714285714286,8.820101607286352,65.0,74.0,139.0
Average_duration_of_Visit_max_medical_simple,575.0,32.857142857142854,38.333333333333336,76.66666666666667,9.033018323570788,69.0,71.0,140.0
Average_whole-fixation_eye_openness_mean_content,581.0,33.2,38.733333333333334,77.46666666666667,8.620460802276217,64.0,78.0,142.0
Selective_regression-path_duration_max_non_medical,250.0,14.285714285714285,50.0,100.0,16.450085466713595,130.0,14.0,144.0
Selective_regression-path_duration_std_non_medical,250.0,14.285714285714285,50.0,100.0,15.899332738731271,130.0,16.0,146.0
Average_whole-fixation_eye_openness_std_content,571.0,32.628571428571426,38.06666666666667,76.13333333333334,8.463588882068164,70.0,83.0,153.0
First-pass_duration_max_medical,636.0,36.34285714285714,42.4,84.8,7.709697091226164,57.0,97.0,154.0
Minimum_duration_of_Visit_max_medical_simple,495.0,28.285714285714285,35.357142857142854,70.71428571428571,8.683510516433579,80.0,77.0,157.0
Duration_of_first_Visit_std_medical,594.0,33.94285714285714,39.6,79.2,7.485189075621529,61.0,100.0,161.0
Maximum_duration_of_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,12.525402184761218,130.0,31.0,161.0
First-pass_duration_max_content,550.0,31.428571428571427,39.285714285714285,78.57142857142857,8.113123964863679,75.0,87.0,162.0
Total_duration_of_Visit_std_medical_simple,466.0,26.62857142857143,31.066666666666666,62.133333333333326,8.596642905145936,83.0,79.0,162.0
Duration_of_first_Visit_mean_content,548.0,31.314285714285717,39.142857142857146,78.28571428571429,7.992759406297856,76.0,91.0,167.0
Duration_of_first_Visit_mean_medical,576.0,32.91428571428571,38.4,76.8,7.370730669820202,67.0,101.0,168.0
Maximum_duration_of_Visit_mean_content,544.0,31.085714285714282,49.45454545454545,98.9090909090909,7.972462056064029,77.0,92.0,169.0
Average_whole-fixation_eye_openness_std_medical_original,454.0,25.942857142857147,30.266666666666666,60.53333333333333,8.47412781936869,87.0,82.0,169.0
Selective_regression-path_duration_mean_non_medical,250.0,14.285714285714285,50.0,100.0,11.199548031731265,130.0,44.0,174.0
Average_whole-fixation_eye_openness_max_non_medical,250.0,14.285714285714285,50.0,100.0,11.019859759876176,130.0,45.0,175.0
Maximum_duration_of_Visit_mean_medical,565.0,32.285714285714285,37.666666666666664,75.33333333333333,7.265152543537544,72.0,104.0,176.0
Average_whole-fixation_eye_openness_std_medical,570.0,32.57142857142858,28.5,56.99999999999999,7.173216591689138,71.0,105.0,176.0
First-pass_first_fixation_duration_std_medical,560.0,32.0,37.333333333333336,74.66666666666667,6.819277258638675,73.0,109.0,182.0
First-pass_first_fixation_duration_mean_medical,555.0,31.71428571428571,30.833333333333332,61.66666666666667,6.849869936258915,74.0,108.0,182.0
Maximum_duration_of_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,10.33659067451761,130.0,53.0,183.0
Average_whole-fixation_eye_openness_mean_medical_simple,437.0,24.97142857142857,29.133333333333333,58.266666666666666,8.332906451567133,101.0,84.0,185.0
Average_whole-fixation_eye_openness_std_non_medical,250.0,14.285714285714285,50.0,100.0,10.168414756588916,130.0,57.0,187.0
Duration_of_first_Visit_max_medical_simple,412.0,23.542857142857144,29.428571428571427,58.857142857142854,8.123452643805592,102.0,86.0,188.0
Duration_of_first_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,9.674623939686676,130.0,60.0,190.0
Average_duration_of_whole_fixations_min_non_medical,250.0,14.285714285714285,50.0,100.0,9.615625375704576,130.0,61.0,191.0
Average_duration_of_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,9.509996394644624,130.0,63.0,193.0
Average_whole-fixation_eye_openness_max_content,493.0,28.17142857142857,35.214285714285715,70.42857142857143,6.564138994101646,81.0,112.0,193.0
First-pass_duration_mean_clinical_simple,402.0,22.97142857142857,28.714285714285715,57.42857142857143,8.03081241006202,104.0,89.0,193.0
Average_whole-fixation_eye_openness_mean_non_medical,250.0,14.285714285714285,50.0,100.0,9.40189922651919,130.0,65.0,195.0
Time_to_first_Visit_mean_clinical_simple,393.0,22.457142857142856,30.23076923076923,60.46153846153845,7.942728171591127,105.0,93.0,198.0
Average_duration_of_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,9.194684808727144,130.0,68.0,198.0
Duration_of_first_whole_fixation_std_medical,506.0,28.914285714285715,46.0,92.0,6.210250892737911,78.0,120.0,198.0
Minimum_duration_of_Visit_max_medical_original,391.0,22.34285714285714,26.066666666666666,52.13333333333333,7.925807621634575,106.0,95.0,201.0
Average_whole-fixation_eye_openness_mean_medical,500.0,28.57142857142857,25.0,50.0,6.183231831784687,79.0,122.0,201.0
Minimum_duration_of_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,8.815617689364727,130.0,75.0,205.0
Average_whole-fixation_eye_openness_mean_medical_original,334.0,19.085714285714285,22.266666666666666,44.53333333333333,7.76247933594284,110.0,96.0,206.0
Duration_of_first_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,8.527232935863198,130.0,80.0,210.0
Time_to_first_Visit_std_content,475.0,27.142857142857142,47.5,95.0,5.966790178237877,82.0,128.0,210.0
Time_to_first_Visit_max_medical,458.0,26.171428571428574,41.63636363636363,83.27272727272727,5.713735873908738,84.0,134.0,218.0
Minimum_duration_of_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,8.036194988294993,130.0,88.0,218.0
Average_duration_of_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,8.013940865395112,130.0,90.0,220.0
Time_to_first_Visit_mean_content,453.0,25.885714285714283,45.3,90.6,5.668671987057868,88.0,135.0,223.0
Total_duration_of_Visit_max_content,458.0,26.171428571428574,32.714285714285715,65.42857142857143,5.558024598722494,84.0,139.0,223.0
Average_duration_of_Visit_max_medical_original,283.0,16.171428571428574,20.214285714285715,40.42857142857143,7.282913341543295,121.0,103.0,224.0
Maximum_duration_of_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,7.930604130755976,130.0,94.0,224.0
First-pass_duration_std_medical,455.0,26.0,45.5,91.0,5.513330305571449,86.0,140.0,226.0
Time_to_first_Visit_max_content,452.0,25.82857142857143,45.2,90.4,5.664382720830185,90.0,137.0,227.0
Time_to_first_Visit_std_clinical_simple,275.0,15.714285714285714,21.153846153846153,42.30769230769231,7.333803092928194,125.0,102.0,227.0
Minimum_duration_of_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,7.651115080556605,130.0,98.0,228.0
First-pass_duration_std_content,453.0,25.885714285714283,45.3,90.6,5.450729537201121,88.0,141.0,229.0
Duration_of_first_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,7.633918680272048,130.0,99.0,229.0
Number_of_Visits_max_content,448.0,25.6,32.0,64.0,5.374788988514166,92.0,143.0,235.0
Time_to_first_Visit_mean_medical,448.0,25.6,40.72727272727273,81.45454545454545,5.370772013028256,92.0,144.0,236.0
First-pass_duration_mean_medical,448.0,25.6,40.72727272727273,81.45454545454545,5.23563803549211,92.0,149.0,241.0
Time_to_first_Visit_std_medical,443.0,25.314285714285717,40.27272727272727,80.54545454545455,5.270996521444484,96.0,146.0,242.0
Total_duration_of_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,6.360741902913344,130.0,117.0,247.0
Total_duration_of_Visit_mean_content,442.0,25.257142857142856,44.2,88.4,5.131820909155078,97.0,153.0,250.0
Maximum_duration_of_whole_fixations_std_medical,450.0,25.71428571428571,50.0,100.0,4.910980472656527,91.0,162.0,253.0
Average_whole-fixation_eye_openness_max_medical,440.0,25.142857142857146,24.444444444444443,48.888888888888886,5.04582211183519,99.0,155.0,254.0
Time_to_first_Visit_std_non_medical,250.0,14.285714285714285,50.0,100.0,6.059788725273223,130.0,126.0,256.0
Total_duration_of_Visit_std_content,440.0,25.142857142857146,40.0,80.0,4.942176306451679,99.0,159.0,258.0
Duration_of_first_fixation_std_medical,444.0,25.371428571428574,49.333333333333336,98.66666666666667,4.894041655009152,95.0,163.0,258.0
Maximum_duration_of_fixations_std_medical,441.0,25.2,49.0,98.0,4.777401580171424,98.0,164.0,262.0
Time_to_first_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,5.768997699201183,130.0,133.0,263.0
First-pass_regression_mean_medical,411.0,23.485714285714284,37.36363636363637,74.72727272727273,4.766994382936896,103.0,166.0,269.0
First-pass_first_fixation_duration_mean_clinical_simple,242.0,13.82857142857143,18.615384615384617,37.23076923076923,6.96071849090552,171.0,106.0,277.0
Total_duration_of_Visit_mean_non_medical,250.0,14.285714285714285,50.0,100.0,5.23579371507895,130.0,148.0,278.0
Time_to_first_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,5.1490535351677735,130.0,151.0,281.0
Total_duration_of_Visit_max_non_medical,250.0,14.285714285714285,50.0,100.0,5.136207037643609,130.0,152.0,282.0
Average_whole-fixation_eye_openness_max_medical_original,234.0,13.37142857142857,15.6,31.2,6.924193646660504,177.0,107.0,284.0
Total_duration_of_Visit_std_clinical_simple,236.0,13.485714285714288,26.22222222222222,52.444444444444436,6.6878694242471575,175.0,110.0,285.0
First-pass_first_fixation_duration_max_content,386.0,22.057142857142857,42.888888888888886,85.77777777777777,4.385186237920673,107.0,179.0,286.0
Time_to_first_Visit_mean_medical_simple,219.0,12.514285714285714,36.5,73.0,6.575808419777817,183.0,111.0,294.0
Duration_of_first_whole_fixation_mean_medical,347.0,19.82857142857143,34.7,69.4,4.188183054239524,109.0,187.0,296.0
Time_to_first_Visit_std_medical_simple,217.0,12.4,24.11111111111111,48.22222222222222,6.551076720050975,185.0,113.0,298.0
Maximum_duration_of_whole_fixations_std_content,348.0,19.885714285714286,38.666666666666664,77.33333333333333,4.100436159647776,108.0,192.0,300.0
Total_duration_of_Visit_max_medical,328.0,18.74285714285714,29.818181818181817,59.63636363636363,4.151423899167862,111.0,190.0,301.0
Duration_of_first_fixation_mean_medical,324.0,18.514285714285712,36.0,72.0,4.0919417790808765,112.0,193.0,305.0
Average_duration_of_whole_fixations_max_non_medical,250.0,14.285714285714285,50.0,100.0,4.414861198000754,130.0,178.0,308.0
Maximum_duration_of_fixations_std_content,321.0,18.342857142857145,35.666666666666664,71.33333333333333,3.999701096407891,113.0,197.0,310.0
Total_duration_of_Visit_std_medical,316.0,18.057142857142857,31.6,63.2,4.018687608429585,114.0,196.0,310.0
First-pass_regression_std_medical,310.0,17.71428571428571,34.44444444444444,68.88888888888889,3.983730266175472,115.0,199.0,314.0
First-pass_first_fixation_duration_max_medical,309.0,17.65714285714286,34.333333333333336,68.66666666666667,3.9113862472733785,116.0,204.0,320.0
Total_duration_of_Visit_mean_medical,293.0,16.742857142857144,32.55555555555556,65.11111111111111,3.827812981302474,118.0,206.0,324.0
First-pass_duration_mean_content,308.0,17.599999999999998,34.22222222222222,68.44444444444444,3.823944680568006,117.0,209.0,326.0
Total_duration_of_Visit_mean_medical_simple,176.0,10.057142857142857,19.555555555555557,39.111111111111114,6.439524014275107,212.0,114.0,326.0
Total_duration_of_Visit_max_medical_simple,176.0,10.057142857142857,19.555555555555557,39.111111111111114,6.387290750190831,212.0,115.0,327.0
Average_duration_of_whole_fixations_mean_medical,286.0,16.34285714285714,31.77777777777778,63.55555555555556,3.7726975798427604,120.0,214.0,334.0
Average_duration_of_fixations_max_non_medical,250.0,14.285714285714285,50.0,100.0,3.825037270678872,130.0,207.0,337.0
Maximum_duration_of_whole_fixations_std_non_medical,250.0,14.285714285714285,50.0,100.0,3.8207203425449405,130.0,210.0,340.0
Minimum_duration_of_Visit_std_clinical_original,154.0,8.799999999999999,17.11111111111111,34.22222222222222,6.369881671684118,224.0,116.0,340.0
Maximum_duration_of_fixations_max_medical_simple,154.0,8.799999999999999,11.846153846153847,23.692307692307693,6.30309901936008,224.0,119.0,343.0
Duration_of_first_whole_fixation_max_medical,280.0,16.0,31.11111111111111,62.22222222222222,3.693322636120171,122.0,223.0,345.0
Number_of_Visits_max_medical_simple,141.0,8.057142857142857,10.071428571428571,20.142857142857142,6.352077758710527,231.0,118.0,349.0
Time_to_entry_saccade_min_non_medical,249.0,14.22857142857143,49.8,99.6,4.20888069010192,165.0,185.0,350.0
Maximum_duration_of_fixations_std_non_medical,250.0,14.285714285714285,50.0,100.0,3.6971101900377583,130.0,221.0,351.0
Number_of_Visits_mean_content,290.0,16.57142857142857,32.22222222222222,64.44444444444444,3.508951289602793,119.0,234.0,353.0
Maximum_duration_of_fixations_max_non_medical,250.0,14.285714285714285,50.0,100.0,3.654832204761776,130.0,224.0,354.0
Maximum_duration_of_whole_fixations_max_non_medical,250.0,14.285714285714285,50.0,100.0,3.645595825368629,130.0,225.0,355.0
Peak_velocity_of_entry_saccade_min_non_medical,250.0,14.285714285714285,50.0,100.0,3.6341535222788663,130.0,226.0,356.0
First-pass_first_fixation_duration_max_non_medical,250.0,14.285714285714285,50.0,100.0,3.622040133250253,130.0,227.0,357.0
Average_duration_of_fixations_mean_medical,263.0,15.028571428571427,29.22222222222222,58.44444444444444,3.5703970832632472,127.0,231.0,358.0
Duration_of_first_fixation_max_medical,261.0,14.914285714285713,29.0,57.99999999999999,3.5344179226745736,128.0,233.0,361.0
First-pass_first_fixation_duration_mean_content,277.0,15.828571428571427,30.77777777777778,61.55555555555555,3.4395413538939743,124.0,239.0,363.0
Maximum_duration_of_whole_fixations_max_medical_simple,117.0,6.685714285714285,9.0,18.0,6.158713556129803,240.0,124.0,364.0
First-pass_regression_mean_content,278.0,15.885714285714286,30.88888888888889,61.77777777777778,3.419278641996186,123.0,241.0,364.0
Total_duration_of_Visit_max_clinical_simple,113.0,6.457142857142857,12.555555555555555,25.11111111111111,6.138465726628268,241.0,125.0,366.0
Minimum_duration_of_Visit_mean_clinical_original,106.0,6.057142857142858,11.777777777777779,23.555555555555557,6.188666538939256,245.0,121.0,366.0
First-pass_duration_std_non_medical,250.0,14.285714285714285,50.0,100.0,3.4743921118530126,130.0,237.0,367.0
First-pass_duration_max_non_medical,250.0,14.285714285714285,50.0,100.0,3.4278321946287504,130.0,240.0,370.0
Minimum_duration_of_fixations_min_content,274.0,15.657142857142858,30.444444444444443,60.88888888888888,3.2740500272760777,126.0,249.0,375.0
Average_duration_of_Visit_std_clinical_original,94.0,5.371428571428572,15.666666666666666,31.33333333333333,6.160427138395869,254.0,123.0,377.0
First-pass_duration_max_clinical_simple,94.0,5.371428571428572,18.8,37.6,5.983311479917727,254.0,127.0,381.0
Maximum_duration_of_Visit_min_clinical_simple,94.0,5.371428571428572,18.8,37.6,5.940965553178388,254.0,130.0,384.0
First-pass_first_fixation_duration_std_content,254.0,14.514285714285712,42.333333333333336,84.66666666666667,3.078600687179527,129.0,257.0,386.0
Time_to_exit_saccade_min_non_medical,248.0,14.17142857142857,49.6,99.2,3.702175787690648,168.0,220.0,388.0
Maximum_duration_of_Visit_max_medical_original,93.0,5.314285714285714,10.333333333333334,20.666666666666668,5.9372639838440895,257.0,131.0,388.0
Total_duration_of_Visit_mean_clinical_simple,77.0,4.3999999999999995,15.4,30.8,5.959863599001735,268.0,129.0,397.0
Average_duration_of_Visit_min_clinical_simple,82.0,4.685714285714285,16.4,32.8,5.917842252367868,265.0,132.0,397.0
Time_to_first_Visit_min_medical,249.0,14.22857142857143,27.666666666666668,55.333333333333336,3.3915407273816287,165.0,245.0,410.0
Maximum_duration_of_whole_fixations_mean_medical,241.0,13.77142857142857,40.166666666666664,80.33333333333333,3.414328920465649,172.0,242.0,414.0
Minimum_duration_of_whole_fixations_max_non_medical,249.0,14.22857142857143,49.8,99.6,3.2722729928556236,165.0,250.0,415.0
Time_to_first_fixation_min_medical,246.0,14.057142857142857,27.333333333333332,54.666666666666664,3.3915407273816287,170.0,245.0,415.0
First-pass_regression_mean_non_medical,247.0,14.114285714285716,49.4,98.8,3.3304913277784323,169.0,247.0,416.0
First-pass_first_fixation_duration_max_medical_original,61.0,3.4857142857142858,6.777777777777778,13.555555555555554,5.586039416881789,283.0,138.0,421.0
Maximum_duration_of_Visit_max_clinical_original,60.0,3.428571428571429,12.0,24.0,5.665789867672407,285.0,136.0,421.0
First-pass_regression_mean_clinical_simple,62.0,3.5428571428571427,4.769230769230769,9.538461538461538,5.421431573537044,281.0,142.0,423.0
Maximum_duration_of_fixations_mean_medical,228.0,13.028571428571428,38.0,76.0,3.2966126632012696,179.0,248.0,427.0
Number_of_Visits_mean_medical_simple,54.0,3.085714285714286,5.4,10.8,5.34544922660927,289.0,145.0,434.0
First-pass_regression_std_content,237.0,13.542857142857143,39.5,79.0,2.9662368941858235,173.0,264.0,437.0
Duration_of_first_whole_fixation_mean_content,237.0,13.542857142857143,39.5,79.0,2.886835757972074,173.0,269.0,442.0
Average_duration_of_Visit_mean_clinical_original,49.0,2.8000000000000003,9.8,19.6,5.263093148228534,296.0,147.0,443.0
Time_to_entry_saccade_min_content,235.0,13.428571428571429,26.11111111111111,52.22222222222223,2.91298126233574,176.0,268.0,444.0
Maximum_duration_of_whole_fixations_max_medical,213.0,12.171428571428573,35.5,71.0,3.013178469594722,188.0,259.0,447.0
Maximum_duration_of_fixations_max_medical,209.0,11.942857142857143,34.833333333333336,69.66666666666667,3.013178469594722,190.0,259.0,449.0
Average_duration_of_whole_fixations_std_medical,210.0,12.0,35.0,70.0,3.0100270159617257,189.0,261.0,450.0
Average_duration_of_Visit_std_medical_original,40.0,2.2857142857142856,8.0,16.0,5.17716903453429,309.0,150.0,459.0
Duration_of_first_fixation_mean_content,221.0,12.628571428571428,36.833333333333336,73.66666666666667,2.8176613828222368,182.0,278.0,460.0
Minimum_duration_of_fixations_max_non_medical,234.0,13.37142857142857,46.8,93.6,2.768508059142702,177.0,283.0,460.0
Peak_velocity_of_entry_saccade_min_medical,202.0,11.542857142857143,33.666666666666664,67.33333333333333,2.8529184064089974,196.0,273.0,469.0
Maximum_duration_of_fixations_max_content,222.0,12.685714285714287,24.666666666666668,49.333333333333336,2.7219093472057976,180.0,290.0,470.0
Average_duration_of_whole_fixations_mean_content,217.0,12.4,36.166666666666664,72.33333333333333,2.753530725142086,185.0,286.0,471.0
Time_to_first_Visit_max_medical_simple,30.0,1.7142857142857144,6.0,12.0,5.017120596755712,317.0,156.0,473.0
Total_duration_of_whole_fixations_max_content,222.0,12.685714285714287,24.666666666666668,49.333333333333336,2.717293575104853,180.0,293.0,473.0
Number_of_Visits_max_medical,198.0,11.314285714285715,22.0,44.0,2.850811228762386,201.0,275.0,476.0
Average_whole-fixation_pupil_diameter_max_medical,205.0,11.714285714285715,34.166666666666664,68.33333333333333,2.7675714130813294,192.0,284.0,476.0
Maximum_duration_of_whole_fixations_max_content,218.0,12.457142857142857,24.22222222222222,48.44444444444444,2.711076675324152,184.0,294.0,478.0
Average_duration_of_Visit_max_clinical_original,27.0,1.542857142857143,27.0,54.0,5.048188601089389,325.0,154.0,479.0
First-pass_first_fixation_duration_std_clinical_simple,27.0,1.542857142857143,5.4,10.8,4.9808231841243416,325.0,158.0,483.0
Maximum_duration_of_whole_fixations_mean_content,209.0,11.942857142857143,34.833333333333336,69.66666666666667,2.7093952650332382,190.0,295.0,485.0
Total_duration_of_fixations_max_content,214.0,12.22857142857143,23.77777777777778,47.55555555555556,2.679842687180582,187.0,298.0,485.0
Minimum_duration_of_Visit_max_clinical_original,24.0,1.3714285714285714,24.0,48.0,5.002245187010479,331.0,157.0,488.0
Average_duration_of_fixations_mean_content,202.0,11.542857142857143,40.4,80.8,2.6317620700446387,196.0,302.0,498.0
